"","ID","SPAD_June_2022","SPAD_July_2022","SPAD_aug_2022","SPAD_sep_2022","SPAD_July_2023","SPAD_Aug_2023","SPAD_Sep_2023","avg_SPAD","TGI_mean","GRVI_mean","MGRVI_mean","EXG_mean","EXGR_mean","NDVI_mean","NDRE_mean","GNDVI_mean","SAVI_mean","OSAVI_mean","MSAVI_mean","GCI_mean","RECI_mean","shadow_area","V497","H497","D497","V801","H801","D801","HD497","HD801","branchiness"
"212","LCOR-162",34.93333333,28.93333333,43,46.16666667,19.2,25.1,27.5,32.1190476185714,0.157575388,0.390012645,0.658568719,0.56430997,-0.275727551,0.608808483,-0.035482534,0.298061086,0.51932632,0.56661007,0.520548503,0.884808904,-0.062961917,0.770072288,1705.64775075,3474.72,25,5242.18300340365,4907.28,36.88,138.9888,133.060737527115,-0.0863959719287506
"213","LCOR-242",29.3,30.5,43.23333333,42.06666667,21.6,29,29.5,32.1714285714286,0.164081606,0.434939013,0.717567573,0.594145953,-0.227941109,0.654429872,-0.057505923,0.317672406,0.558780864,0.6079827,0.561857062,0.987209514,-0.100425154,0.595379963,1599.5025980928,3535.68,24,4807.07206110043,4815.84,35.65,147.32,135.08667601683,0.0372089842432837
"214","LCOR-166",31.23333333,33.46666667,43.33333333,44.03333333,27.2,29.7,24.3,33.3238095228571,0.166975796,0.472600553,0.769137946,0.65901597,-0.170709906,0.666795384,-0.135555569,0.285336032,0.542307939,0.605604468,0.545873006,0.810960927,-0.233501371,0.606075412,1380.3418239438,3322.32,23,3928.70415891814,4322.064,34.02,144.448695652174,127.044797178131,-0.0323834984304827
"215","LCOR-059",24.86666667,26.56666667,42.6,38.63333333,26.4,18.9,29,29.5666666671429,0.145027289,0.354785552,0.615013636,0.495701863,-0.334692625,0.517132979,-0.109484379,0.207808568,0.404239361,0.458739647,0.396151469,0.54908371,-0.189387633,0.807506357,2383.5499683744,3870.96,28,7069.80185701726,4754.88,43.51,138.248571428571,109.282463801425,0.00199734850565853
"216","LCOR-101",33.46666667,27.53333333,41,43.9,25.3,18.7,27.8,31.1,0.167604252,0.44008727,0.729288586,0.622493679,-0.212065794,0.606502339,-0.135711444,0.230700267,0.482733452,0.546437668,0.47977732,0.613457502,-0.234589561,0.661335228,2268.691050366,3962.4,27,5780.05437027132,4998.72,38.37,146.755555555556,130.276778733385,0.107781530196357
"217","LCOR-067",30.76666667,30.66666667,40.96666667,45.2,26.6,19.4,27.7,31.6142857157143,0.17101838,0.468139377,0.762446735,0.659333543,-0.173132107,0.653279743,-0.148128815,0.269246925,0.531277801,0.594736614,0.533615746,0.749854159,-0.253149808,0.529424698,1456.323942693,3505.2,23,4407.88133747275,4602.48,34.92,152.4,131.800687285223,0.0770200946027764
"218","LCOR-103",31.63333333,30.8,38.16666667,40.93333333,28.2,17.1,18.2,29.29047619,0.18104739,0.484106188,0.778753999,0.675811867,-0.153987315,0.655783814,-0.111998694,0.254121879,0.534934502,0.596399778,0.535733111,0.688995807,-0.196416768,0.5151641,1086.5155714146,3291.84,20.5,1625.60439493533,3505.2,24.3,160.57756097561,144.246913580247,0.0254915342799814
"219","LCOR-230",30.26666667,33.5,45.73333333,42.56666667,29.6,22.5,20.2,32.0523809528571,0.134532214,0.386685074,0.662438194,0.562084134,-0.280136875,0.597159329,-0.1001311,0.279571556,0.460566923,0.527774805,0.454746101,0.800417733,-0.175533417,0.830679829,2242.5138459387,3916.68,27,4022.54504591408,4663.44,33.14,145.062222222222,140.719372359686,0.00205893146087608
"220","LCOR-534",37.66666667,29.13333333,39.2,48.56666667,28.1,16.9,26.1,32.2380952385714,0.173870162,0.429601896,0.719777167,0.609462329,-0.226149133,0.647729346,-0.088846551,0.303993268,0.557628395,0.60552194,0.561082096,0.889026534,-0.159064913,0.456339133,1627.0802290944,3596.64,24,4673.56378209666,4724.4,35.49,149.86,133.119188503804,0.164099509819161
"221","LCOR-261",37.83333333,33.73333333,41.96666667,44.76666667,27.2,26,22.7,33.4571428571429,0.170050651,0.423077853,0.70829725,0.606572037,-0.231236632,0.648649204,-0.088239076,0.315705881,0.561721802,0.607639337,0.565812645,0.938553528,-0.156376833,0.586467089,1519.642374984,3657.6,23,3407.52649874916,4358.64,31.55,159.026086956522,138.150237717908,0.0773372580182929
"222","LCOR-493",33.4,29.2,41.83333333,44.73333333,30.6,31,19,32.8238095228571,0.180621448,0.488682211,0.78487182,0.698210102,-0.139396694,0.707827529,-0.091297006,0.335096777,0.6073078,0.660784055,0.618328878,1.01893344,-0.162356037,0.265603636,881.4787575876,3108.96,19,2697.26390610493,3962.4,29.44,163.629473684211,134.592391304348,0.241820812607663
"223","LCOR-098",30.7,26.8,44.76666667,44.66666667,31.5,16.2,28.9,31.9333333342857,0.129587922,0.293826973,0.517368336,0.455578323,-0.399137306,0.526099006,-0.001969352,0.288396528,0.444869917,0.487625044,0.441797124,0.836819142,0.003786955,0.595379963,1228.3775864454,2956.56,23,5102.86864439681,4145.28,39.59,128.546086956522,104.705228593079,-0.141670228359698
"224","LCOR-482",27.96666667,34.8,44.96666667,44.4,30.7,19.5,25.4,32.5333333342857,0.148347413,0.472479897,0.764089526,0.665486831,-0.167627071,0.70971502,-0.114536402,0.360696007,0.582253313,0.648198557,0.592281425,1.146684805,-0.201091161,0.859201025,1434.0368120832,3169.92,24,3597.16987873096,4328.16,32.53,132.08,133.051337227175,-0.223415378936983
"225","LCOR-350",29.96666667,33.4,43.5,44.7,27.2,28.7,21.5,32.70952381,0.173517863,0.494581103,0.79190432,0.693552063,-0.137937887,0.711205524,-0.112115482,0.335593698,0.609476136,0.664478689,0.622964758,1.018132823,-0.199032788,0.598945113,1392.6703655808,3078.48,24,4135.48441956516,4175.76,35.51,128.27,117.593917206421,-0.103725317608903
"226","LCOR-129",30.36666667,31.46666667,43.73333333,44.43333333,24.3,18.3,17.4,30,0.154011051,0.468146755,0.762855843,0.639698116,-0.183471819,0.67346916,-0.132441151,0.302727059,0.541229387,0.609116785,0.544626105,0.878022843,-0.225551309,0.499120927,1530.5585205888,3383.28,24,2502.72237977351,3992.88,28.25,140.97,141.340884955752,0.065951051464549
"227","LCOR-012",32.1,33.8,47.23333333,45.56666667,23.7,16.2,23.8,31.7714285714286,0.161989511,0.488789202,0.782993914,0.664106254,-0.156301303,0.687826501,-0.162056084,0.302133307,0.553700367,0.622347085,0.560597247,0.893613425,-0.275050106,0.864548749,2233.7881111296,3901.44,27,4408.84957325509,4785.36,34.25,144.497777777778,139.718540145985,-0.0183374938394368
"228","LCOR-248",34.16666667,28.83333333,40.4,44.86666667,24.6,25.5,28.3,32.3809523814286,0.177056966,0.433300226,0.720805174,0.591323575,-0.231629158,0.602090315,-0.127884674,0.234554245,0.497538757,0.551556212,0.496908801,0.63761347,-0.220172281,0.598945113,2181.433702275,3810,27,5623.58638963667,4937.76,38.08,141.111111111111,129.668067226891,0.109467902852138
"229","LCOR-476",32.33333333,38.2,43.23333333,38,27.2,22.5,28.9,32.9095238085714,0.136539987,0.256057136,0.466258421,0.356964672,-0.469110521,0.389598265,-0.067370614,0.155767118,0.336136209,0.364647472,0.329769544,0.392903861,-0.120339518,0.524076973,1228.1621362032,3230.88,22,3118.82759571891,4328.16,30.29,146.858181818182,142.890723010895,-0.00028179811863115
"230","LCOR-584",28.96666667,32.76666667,42.06666667,44.46666667,29.3,20,22.9,31.4952380971429,0.156231022,0.411381006,0.696097565,0.571283817,-0.257412243,0.594001865,-0.131859887,0.245022321,0.471696281,0.533171272,0.465856266,0.666866302,-0.226440144,0.609640561,1592.6081903424,3520.44,24,3605.00337663371,4602.48,31.58,146.685,145.7403419886,0.0231178885266755
"231","LCOR-518",32.6,28.1,42.36666667,44.33333333,28.4,26.4,22.8,32.1428571428571,0.203178048,0.495316466,0.79083252,0.711514155,-0.127480517,0.675756137,-0.123325437,0.272091826,0.574216684,0.627809087,0.580791473,0.763967514,-0.212370157,0.40999219,1494.3150020676,3596.64,23,3051.24049565703,4328.16,29.96,156.375652173913,144.464619492657,0.208312172611348
"232","LCOR-450",31.93333333,36.2,44.96666667,45.93333333,27.1,27,28.5,34.5190476185714,0.154204282,0.455760129,0.751554903,0.611458091,-0.206319529,0.662570447,-0.148932077,0.298343018,0.523723042,0.592633281,0.523000437,0.875889118,-0.249192778,0.606075412,1204.9892657088,3169.92,22,2543.31974790968,3901.44,28.81,144.087272727273,135.419645956265,-0.0793404815182536
"233","LCOR-017",30.36666667,29.46666667,39.83333333,45.26666667,22.5,20.6,20.6,29.8047619057143,0.157972229,0.461540416,0.755217809,0.656905818,-0.179629253,0.660061909,-0.130298866,0.288344369,0.526498126,0.595507084,0.529485402,0.825745249,-0.226490137,0.693421574,1925.7421426152,3627.12,26,5021.30272565943,4541.52,37.52,139.504615384615,121.042643923241,-0.000187898383571935
"234","LCOR-495",32.26666667,28.33333333,40.3,43.36666667,19.3,23.5,23.6,30.0952380957143,0.156206308,0.409930829,0.694053099,0.592344972,-0.249244415,0.627613893,-0.106073556,0.29609342,0.511781476,0.571327288,0.511172383,0.863565189,-0.18417907,0.695204149,2458.6224083232,3992.88,28,5609.43910562901,4907.28,38.15,142.602857142857,128.63119266055,0.0948260494947022
"235","LCOR-144",29.26666667,27.26666667,38.9,48.86666667,21.3,19.2,25,29.9714285728571,0.154329931,0.419805072,0.704610641,0.599668455,-0.237603347,0.633187073,-0.11653911,0.295802785,0.518992685,0.57883266,0.521678558,0.863533427,-0.204650716,0.474164881,1217.2340211405,3352.8,21.5,2969.32183220755,4145.28,30.2,155.944186046512,137.260927152318,0.0780763101134359
"236","LCOR-204",32.13333333,31.2,38.9,42.46666667,30.5,25.4,22.6,31.8857142857143,0.194255865,0.513314152,0.811851215,0.756122971,-0.092453402,0.685284567,-0.079887104,0.265675497,0.567182064,0.630432892,0.577251577,0.727147102,-0.145837498,0.748681391,1297.6807476864,3413.76,22,3677.04826190128,4389.12,32.66,155.170909090909,134.388242498469,-0.0924659395160902
"237","LCOR-616",28.9,32,42.4,44.5,28.2,19.5,30.2,32.2428571428571,0.172206791,0.41831513,0.694600695,0.605320588,-0.235300792,0.650923052,-0.029356076,0.331061327,0.581700973,0.619382553,0.587609619,1.008374629,-0.052714264,0.401079316,919.25436672,2926.08,20,2587.65078974475,3901.44,29.06,146.304,134.254645560908,0.0110491564766782
"238","LCOR-245",31.73333333,27.73333333,42.43333333,46.2,26.0488584474886,26.0488584474886,26.9751708428246,32.4532696754003,0.172713019,0.498426074,0.792325974,0.708386694,-0.127232086,0.728006545,-0.068940594,0.362393107,0.626381738,0.680651301,0.640077228,1.146156947,-0.122646139,0.20321352,279.1516971438,2103.12,13,264.385455710886,2225.04,12.3,161.778461538462,180.89756097561,-0.0385127985171109
"239","LCOR-165",26.33333333,30.63333333,45.13333333,47.2,25.6,28.8,17.1,31.5428571414286,0.168492116,0.466915624,0.759108667,0.639922473,-0.183081361,0.678059481,-0.079489935,0.314670952,0.572225662,0.626856901,0.577258052,0.94227216,-0.137964365,0.461686858,909.6788004,2895.6,20,1745.47554737827,3505.2,25.18,144.78,139.205718824464,-0.0575178762231367
"240","LCOR-209",26.23333333,35,43,45.76666667,27.3,22.1,17.8,31.0285714285714,0.188014534,0.439422545,0.716909021,0.631117286,-0.207915903,0.64379337,-0.064622406,0.296128343,0.570381537,0.610037207,0.57589182,0.862066998,-0.11608848,0.550815595,1720.609573125,3505.2,25,2611.79950380893,3870.96,29.31,140.208,132.069600818833,0.0606684982496172
"241","LCOR-340",22.5,26.93333333,35.26666667,44.13333333,28.1,22.7,23.2,28.9761904757143,0.177320795,0.452977802,0.73475927,0.630876874,-0.198449336,0.627167308,-0.09520955,0.251226233,0.526656895,0.580810967,0.532431576,0.679335708,-0.171343847,0.356514948,1051.0859760306,2529.84,23,1474.95565831354,3169.92,24.34,109.993043478261,130.235004108463,-0.0858347832897475
"242","LCOR-149",25.1,35.6,38.03333333,46.56666667,24.7,31,25.3,32.3285714285714,0.184403171,0.45897546,0.756958008,0.612396862,-0.203917918,0.633722139,-0.110839947,0.247466585,0.541687841,0.591458321,0.545881935,0.664903309,-0.197979844,0.294124832,1215.7138999872,2926.08,23,1750.15692684532,3749.04,24.38,127.220869565217,153.77522559475,0.139088502895792
"243","LCOR-169",32.93333333,27.26666667,38.3,47.6,29.7,20.4,26.7,31.8428571428571,0.150775247,0.357730939,0.623813467,0.507720771,-0.327191504,0.543625703,-0.080402242,0.236268798,0.445199267,0.496340777,0.44012843,0.641400665,-0.142859765,0.449208834,1150.7197435902,3322.32,21,2965.29005915965,4206.24,29.96,158.205714285714,140.395193591455,0.0912640647364785
"244","LCOR-063",28.36666667,29.76666667,37.23333333,43.7,28.2,22.1,29.3,31.2380952385714,0.153740883,0.362665304,0.617436642,0.523602761,-0.315424008,0.551947488,-0.079644405,0.250327598,0.448606957,0.499818759,0.44420895,0.702818468,-0.134193717,0.493773203,1654.657860096,3657.6,24,4084.61807047393,4541.52,33.84,152.4,134.205673758865,0.148359571133865
"245","LCOR-483",31.76666667,21.93333333,33.4,49.03333333,27.6,29.4,20.3,30.49047619,0.154059304,0.396972391,0.670529101,0.593050162,-0.257704761,0.59475904,-0.058172014,0.265918811,0.477694352,0.537860182,0.475197368,0.738877508,-0.104041974,0.529424698,1780.456862625,3627.12,25,5849.03455723591,5212.08,37.8,145.0848,137.885714285714,0.111211459351056
"246","LCOR-514",33.56666667,30.13333333,34.6,44.06666667,23.5,19.2,25.2,30.0380952385714,0.190570621,0.373367801,0.634765438,0.572918008,-0.284628886,0.56235785,-0.026109116,0.248377677,0.504455192,0.536326309,0.506303986,0.674148794,-0.048974634,0.607857986,1600.914994125,3261.36,25,4398.06581703634,4175.76,36.62,130.4544,114.02949208083,-0.0521149513660972
"247","LCOR-266",31.86666667,28.66666667,38.23333333,42.23333333,26.0488584474886,26.0488584474886,24.3,31.0568166992825,0.16227841,0.426052906,0.713694255,0.613798048,-0.225841293,0.634054048,-0.104601928,0.289941465,0.531761711,0.586132487,0.535545641,0.832055514,-0.186978741,0.611423136,1660.762283625,3383.28,25,3046.50305124917,4023.36,31.05,135.3312,129.576811594203,-0.0178277662190507
"248","LCOR-398",23.6,29.93333333,43.63333333,45.06666667,26.4,27.6,27,31.89047619,0.159385486,0.400162277,0.677682588,0.568646624,-0.266904889,0.638118504,-0.028341951,0.32645571,0.560710418,0.602730562,0.565663442,0.981216609,-0.05152219,0.374340695,943.19328252,3002.28,20,2041.49434366057,3627.12,26.77,150.114,135.491968621591,0.0652394148742044
"249","LCOR-171",26.06666667,30.13333333,48.9,44.1,25.9,20.8,21.2,31.0142857142857,0.191988676,0.484197536,0.777892153,0.693679702,-0.144558598,0.709285414,-0.044657855,0.348747334,0.642029937,0.679056947,0.653391234,1.086186261,-0.081007937,0.24064759,520.910807808,2590.8,16,1099.27298351594,3291.84,20.62,161.925,159.643064985451,0.100233213580088
"250","LCOR-422",31.2,30.6,44.46666667,45.8,26.0488584474886,26.0488584474886,26.9751708428246,33.0199363439717,0.165364044,0.442762227,0.734596005,0.613497727,-0.214592608,0.665106034,-0.087057118,0.319032969,0.570065924,0.620562166,0.575810687,0.955209784,-0.154075746,0.598945113,1405.6691968602,3383.28,23,1878.22310748521,3657.6,25.57,147.099130434783,143.042628079781,-0.00931563313782912
"251","LCOR-319",23.7,37.53333333,43.83333333,44.86666667,23.5,21,24.1,31.2190476185714,0.172106937,0.455062608,0.747430963,0.63721854,-0.193354752,0.671559415,-0.087311017,0.314260063,0.573628571,0.625722465,0.579055463,0.928409124,-0.154491538,0.286994533,636.4878932904,2804.16,17,1591.63543249887,3474.72,24.15,164.950588235294,143.880745341615,0.106660043223808
"252","LCOR-106",27.76666667,33.43333333,44.76666667,46.96666667,26.0488584474886,26.0488584474886,25,32.8615786049967,0.164421586,0.468633282,0.749379638,0.646394004,-0.178340799,0.65277468,-0.094644412,0.276785396,0.532669936,0.595621652,0.539556064,0.789320057,-0.169407108,0.730855643,1241.0412729036,2987.04,23,1946.14132823654,3322.32,27.31,129.871304347826,121.652142072501,-0.216049288159313
"253","LCOR-401",32.63333333,29,40.9,42.53333333,27.1,27.4,30.1,32.8095238085714,0.172494899,0.378711381,0.635447284,0.547339285,-0.291938675,0.515451527,-0.069804634,0.184369497,0.429217376,0.474664273,0.427494795,0.472082341,-0.123903882,0.452773984,992.3638155732,2865.12,21,2988.4709037069,3992.88,30.87,136.434285714286,129.344995140914,-0.0600524822168403
"254","LCOR-291",33.03333333,29.73333333,42.9,43.3,28.3,24.6,28.6,32.9238095228571,0.163707842,0.354878993,0.612521739,0.512406361,-0.326444674,0.509794984,-0.077447167,0.199027556,0.427181389,0.470842096,0.423698618,0.518154434,-0.137162293,0.57933679,1329.687078111,3200.4,23,3706.35453158837,4328.16,33.02,139.147826086957,131.076923076923,-0.0511442387662828
"255","LCOR-207",31.8,25.63333333,39.33333333,43.56666667,26.4,27.6,27.6,31.7047619042857,0.148970646,0.336201153,0.59036552,0.470077785,-0.359245469,0.503531735,-0.088820002,0.207524595,0.416634956,0.461744595,0.409628201,0.545323296,-0.157007167,0.459904283,1613.2914135936,3566.16,24,2906.582896433,4175.76,29.77,148.59,140.26738327175,0.152376166623443
"256","LCOR-090",34.3,27.36666667,34.76666667,43.76666667,29.2,23.8,29.7,31.8428571442857,0.168176109,0.377723555,0.638809122,0.540283923,-0.296145358,0.533711261,-0.076596684,0.208045935,0.444002959,0.489509705,0.440077411,0.547256323,-0.135026889,0.778985161,3675.7965821742,4297.68,33,10987.7779076415,5425.44,50.78,130.232727272727,106.842063804647,0.121414856041432
"257","LCOR-015",32.23333333,24.73333333,41.06666667,46.7,30.1,22.6,28.6,32.29047619,0.146518403,0.386844331,0.661542312,0.539366349,-0.290724326,0.593348185,-0.098391443,0.275555348,0.480104972,0.537204577,0.47616168,0.788688328,-0.170821757,0.404644466,1462.6557859221,3520.44,23,4833.08796990085,4785.36,35.86,153.062608695652,133.4456218628,0.192318162323097
"258","LCOR-202",33.36666667,22.76666667,33.93333333,46.53333333,32.3,19,24.2,30.3,0.170060908,0.372993181,0.640944858,0.563441378,-0.289813484,0.560928659,-0.065814421,0.242657088,0.467682933,0.51606567,0.463696719,0.655318375,-0.117785962,0.598945113,1909.5594355344,3596.64,26,4942.58862123461,4754.88,36.38,138.332307692308,130.700384826828,0.0518387900155021
"259","LCOR-290",32.46666667,28.6,38.26666667,44.76666667,30,18.3,30.3,31.8142857157143,0.152369292,0.375986574,0.647801999,0.548624695,-0.294960052,0.577055799,-0.121586992,0.263009565,0.468719301,0.524158704,0.464502448,0.736223485,-0.209779973,0.614988285,2514.9267382848,4084.32,28,8438.0967663051,5425.44,44.5,145.868571428571,121.92,0.168081687408895
"260","LCOR-178",30.76666667,27.1,43.13333333,43.86666667,32.5,18.6,23.9,31.40952381,0.184816322,0.427104412,0.700318868,0.591053393,-0.235451692,0.650637582,-0.011089983,0.325157575,0.593854047,0.623936596,0.599447007,1.002820725,-0.011564927,0.463469432,1320.8536181808,3474.72,22,2684.24285951167,4297.68,28.2,157.941818181818,152.4,0.123212835969561
"261","LCOR-367",29.06666667,30.53333333,42.93333333,42.73333333,30.6,34.2,27.4,33.9238095228571,0.155677457,0.387935518,0.654075429,0.521335167,-0.295931683,0.610790446,-0.017530657,0.306599098,0.545256554,0.580764867,0.547930754,0.915565491,-0.029204996,0.404644466,1087.3773723834,3139.44,21,2832.21167281192,4206.24,29.28,149.497142857143,143.655737704918,0.0777766205908828
"262","LCOR-608",31.23333333,27.4,37.86666667,47.53333333,26.0488584474886,26.0488584474886,25,31.5901500321396,0.155973166,0.356816898,0.607309505,0.499957789,-0.329052561,0.56325801,-0.008116276,0.278009238,0.498014732,0.531997523,0.498785851,0.808866153,-0.006952301,0.51159895,1380.3418239438,3322.32,23,2309.29264850859,3810,27.78,144.448695652174,137.149028077754,0.0375750335090378
"263","LCOR-229",31.26666667,34.86666667,40.06666667,45.16666667,28.3,27.4,24.9,33.13809524,0.180114663,0.448479116,0.738111569,0.596371051,-0.217642675,0.659364294,-0.080374134,0.303118888,0.580136117,0.621896879,0.583960486,0.884713595,-0.142057221,0.486642904,1958.1075567768,3688.08,26,4668.29779515463,4724.4,35.47,141.849230769231,133.19424866084,0.162663190173869
"264","LCOR-503",28.93333333,32.86666667,39.2,46.93333333,27.6,20.1,24,31.3761904757143,0.165794434,0.501890381,0.7913479,0.678845032,-0.138590912,0.683913147,-0.149517395,0.285884583,0.553653198,0.621233765,0.563009827,0.834146423,-0.257489319,0.434948237,938.40549936,2987.04,20,998.32801450901,3078.48,20.32,149.352,151.5,-0.0017982868354305
"265","LCOR-339",30.1,26.16666667,41.06666667,46.8,28.8,25.4,23.1,31.6333333342857,0.198875516,0.478348777,0.770813131,0.664085602,-0.163656039,0.631627876,-0.100367323,0.225496292,0.529412778,0.583295804,0.532898234,0.597774933,-0.17769769,0.51159895,1633.9746368448,3611.88,24,4315.9295871445,4632.96,34.44,150.495,134.522648083624,0.121140111855079
"266","LCOR-348",31.93333333,27.83333333,38.13333333,42.03333333,27.4,29.8,26.4,31.9333333314286,0.164315438,0.308527904,0.54623326,0.456916603,-0.386598925,0.446071224,-0.042925348,0.1685325,0.37499024,0.411369667,0.368785159,0.425849754,-0.07298422,0.406427041,1393.005510402,3352.8,23,3769.76104712006,4480.56,32.73,145.773913043478,136.894592117324,0.141713384706363
"267","LCOR-182",29.13333333,38.2,31.4,46.66666667,28.2,20,20.2,30.5428571428571,0.16351908,0.378914774,0.64970683,0.534191313,-0.298162411,0.539279029,-0.098793784,0.209428836,0.445511842,0.494874277,0.442083785,0.551792578,-0.174767127,0.54546787,1418.3328833184,3413.76,23,2567.84675669079,4206.24,27.88,148.424347826087,150.86944045911,0.0382628233203458
"268","LCOR-546",29.6,30.83333333,40.63333333,47.4,29.5,26.1,25.3,32.7666666657143,0.171381223,0.436613735,0.730695223,0.64541365,-0.204039549,0.617842775,-0.103544737,0.247976654,0.494409461,0.558520468,0.492186998,0.676091144,-0.184146956,0.493773203,1795.418685,3657.6,25,4910.03598560032,4754.88,36.26,146.304,131.132928847215,0.148359571133865
"269","LCOR-212",32.23333333,29.16666667,34.3,46.46666667,33.4,31.3,31.4,34.0380952385714,0.201119002,0.421928898,0.707672693,0.600207913,-0.235722696,0.590830239,-0.070845563,0.232057223,0.522101289,0.55912428,0.522847247,0.621996028,-0.128848271,0.475947456,1735.5713955,3535.68,25,4279.26779352309,4693.92,34.07,141.4272,137.77282066334,0.129637075844451
"270","LCOR-404",32.73333333,24.03333333,40.8,45.73333333,30,27.8,34.6,33.67142857,0.177248686,0.429788543,0.717963774,0.588185752,-0.235572336,0.607195279,-0.118934286,0.244571114,0.509306638,0.559374341,0.507864178,0.664024326,-0.205578555,0.65420493,1925.7421426152,3627.12,26,4334.56491275354,4541.52,34.86,139.504615384615,130.278829604131,0.0238456711887722
"271","LCOR-084",34.46666667,29.96666667,34.76666667,44.4,24.7,31,32.2,33.0714285728571,0.117061039,0.339522316,0.591773922,0.488534607,-0.349322262,0.532125968,-0.13374133,0.245963007,0.397447026,0.462894624,0.38744226,0.681572069,-0.228803651,0.766507138,3243.7470298158,4297.68,31,7225.20489104363,5151.12,42.26,138.634838709677,121.891150023663,0.128081129616264
"272","LCOR-309",33.7,26.83333333,32.53333333,44.66666667,26.3,22.3,25.7,30.29047619,0.156371625,0.34285314,0.593621375,0.527812735,-0.32861551,0.534721348,-0.092009725,0.24692677,0.444792757,0.491340139,0.441294667,0.682081924,-0.160502653,0.61320571,2286.1425199842,3992.88,27,4309.01531009399,4785.36,33.86,147.884444444444,141.327820437094,0.146637539207409
"273","LCOR-318",34.1,24.33333333,23.93333333,48.5,27.1,28.2,27.6,30.5380952371429,0.198382031,0.422254562,0.707227534,0.649078673,-0.211800575,0.59418947,-0.075450301,0.234231732,0.508284569,0.552107724,0.507632126,0.625212323,-0.134959308,0.449208834,1076.8203105156,3108.96,21,3300.57422400074,4145.28,31.84,148.045714285714,130.190954773869,0.0248889957916048
"274","LCOR-192",31.6,28.9,37.1,43.06666667,28.2,30.3,27.7,32.40952381,0.17513073,0.422333984,0.700983734,0.539070511,-0.263292313,0.647766113,-0.008725159,0.319974251,0.592916145,0.622053032,0.594478188,0.959290695,-0.012195096,0.338689201,812.3431687572,2865.12,19,2583.65224391198,4084.32,28.38,150.795789473684,143.915433403806,0.0597944851696292
"275","LCOR-130",27.86666667,28.1,43.63333333,46.53333333,26,22,19.1,30.4619047614286,0.159625658,0.397896458,0.673416729,0.52524384,-0.288703274,0.619826088,-0.023813997,0.302626758,0.541380546,0.583009532,0.542620054,0.891535155,-0.039314001,0.427817938,1286.0943124392,3383.28,22,1423.70226243776,3596.64,22.45,153.785454545455,160.206681514477,0.12958812565118
"276","LCOR-606",29.83333333,28.6,37.7,43.13333333,28.3085526315789,16.6,23.3,29.6393170416541,0.174572561,0.492495525,0.789889704,0.673768673,-0.149427944,0.710889001,-0.089387387,0.336896208,0.614454531,0.666651809,0.628100763,1.026614684,-0.159684478,0.406427041,1123.8842189784,2956.56,22,1735.46636829471,3139.44,26.53,134.389090909091,118.33546928006,0.0159439974173288
"277","LCOR-022",30.26666667,34.2,44.53333333,45.33333333,29.7,26.9,29.3,34.3190476185714,0.144851817,0.342493502,0.594236338,0.471531914,-0.353983105,0.523638757,-0.039729973,0.232424437,0.438843745,0.481831751,0.433571138,0.630109155,-0.068070363,0.645292056,1780.456862625,3627.12,25,4254.33018685208,4480.56,34.77,145.0848,128.862812769629,0.0295086385653703
"278","LCOR-434",38.9,29.6,35.7,43.4,24.8,27.7,26.9,32.4285714285714,0.184008053,0.467273603,0.750648008,0.663956669,-0.170903151,0.656307384,-0.0922875,0.288842147,0.545378385,0.601975468,0.551191057,0.871875654,-0.15959068,0.354732373,2233.7881111296,3901.44,27,5962.73470723723,5090.16,38.62,144.497777777778,131.801139306059,0.349424169872067
"279","LCOR-160",32.93333333,30.8,40.16666667,43.63333333,27.2,24.3,24.8,31.9761904757143,0.166047273,0.415347024,0.700733488,0.582558445,-0.249345487,0.577394839,-0.110912565,0.21849165,0.468225792,0.525189072,0.464917097,0.572189533,-0.195325014,0.625683734,2552.4629582592,4145.28,28,6675.17067095689,5516.88,39.25,148.045714285714,140.557452229299,0.175778944175001
"280","LCOR-199",27.6,29.03333333,40.36666667,44.56666667,31.3,21.8,23.2,31.1238095242857,0.191902834,0.404174132,0.691598219,0.591467913,-0.254267188,0.553127401,-0.05939654,0.192909086,0.469164484,0.514539943,0.465660516,0.480351336,-0.111611787,0.541902721,1013.4779393088,2926.08,21,2513.9424562472,3688.08,29.46,139.337142857143,125.189409368635,-0.113180805632529
"281","LCOR-506",31.36666667,29.23333333,39.8,45.63333333,29.6,26,22.2,31.9761904757143,0.206269778,0.401334763,0.682646751,0.591485757,-0.255078462,0.536463187,-0.07987436,0.177155311,0.464914249,0.503683897,0.463115949,0.439345507,-0.144254694,0.420687639,995.85889728,3169.92,20,3024.78081920496,4236.72,30.15,158.496,140.521393034826,0.0713872025432983
"282","LCOR-049",32.7,33.06666667,40.13333333,45.33333333,28.4,24.6,21.5,32.2476190471429,0.172924155,0.326467835,0.578843787,0.448496677,-0.377086602,0.455540421,-0.064844141,0.154818252,0.400255789,0.430341097,0.395119204,0.381526834,-0.117398309,0.417122489,1640.8690445952,3627.12,24,3805.80602345528,4693.92,32.13,151.13,146.091503267974,0.209633212568075
"283","LCOR-065",30.03333333,29.96666667,34.46666667,48.26666667,27.7,25.8,28.3,32.0761904771429,0.160692836,0.396859363,0.667998977,0.58907337,-0.259077323,0.556338937,-0.089479559,0.215540379,0.431180071,0.491010568,0.424058373,0.571319406,-0.160357041,0.456339133,1690.685928375,3444.24,25,4320.70948003785,4450.08,35.16,137.7696,126.566552901024,0.120802704065836
