"","ID","Timepoint","n.x","A_sd","A","A_se","ETR_6800_sd","ETR_6800","ETR_6800_se","Tleaf_6800_sd","Tleaf_6800","Tleaf_6800_se","PhiPS2_6800_sd","PhiPS2_6800","PhiPS2_6800_se","Qin_sd","Qin","Qin_se","Ci_sd","Ci","Ci_se","n.y","gsw_sd","gsw","gsw_se","PAR_sd","PAR","PAR_se","ETR_sd","ETR","ETR_se","Tleaf_sd","Tleaf","Tleaf_se","VPDleaf_sd","VPDleaf","VPDleaf_se","PhiPS2_sd","PhiPS2","PhiPS2_se","Rd","Resp_temp","R","Theta_e","Jt","Jo","Rl","Jc","Jo_ratio","R_6800","Theta_e_6800","Jt_6800","Jo_6800","Rl_6800","Jc_6800","Jo_ratio_6800","row","column","event","event_short","block","construct","construct2","H497","Class","treatment"
"1","LCOR-001","8",1,NA,19.44558328,NA,NA,132.322638,NA,NA,23.17482,NA,NA,0.393125703,NA,NA,799.9878333,NA,NA,310.2319948,NA,1,NA,0.405262,NA,NA,224,NA,NA,67.017502,NA,NA,15.98,NA,NA,0.536431,NA,NA,0.746508,NA,-1.985342885,26.27978387,0.219052335110853,0.380361529547475,85.2009826186345,10.2400140257563,1.28000175321954,74.9609685928782,0.120186571927126,0.219052335110853,0.193562868972597,154.84794015672,56.6713190511464,7.0839148813933,98.1766211055732,0.365980451491896,3,9,"LC-102 4A","4A","large","LC-102","transgenic",4968.24,"intermediate","drought"
"2","LCOR-001","10",1,NA,23.75311001,NA,NA,210.7037985,NA,NA,27.58525,NA,NA,0.334134539,NA,NA,1499.977,NA,NA,257.0264777,NA,1,NA,0.39908,NA,NA,1442,NA,NA,372.511963,NA,NA,23.19,NA,NA,1.428065,NA,NA,0.645731,NA,-1.985342885,26.27978387,0.634123798825025,0.327090585370115,471.664624103705,256.395703735804,32.0494629669755,215.268920367902,0.543597485656312,0.634123798825025,0.162380009744782,243.566279876948,104.330140917966,13.0412676147457,139.236138958983,0.4283439438771,3,9,"LC-102 4A","4A","large","LC-102","transgenic",4968.24,"intermediate","drought"
"3","LCOR-001","12",1,NA,24.12578493,NA,NA,237.7202491,NA,NA,29.84705333,NA,NA,0.37697215,NA,NA,1499.997333,NA,NA,291.3411721,NA,1,NA,0.281941,NA,NA,1923,NA,NA,240.400101,NA,NA,28.36,NA,NA,2.499459,NA,NA,0.312455,NA,-1.985342885,26.27978387,1.35890014337004,0.150920157676751,290.219463212392,134.438463354928,16.804807919366,155.780999857464,0.463230349428845,1.35890014337004,0.185024065276029,277.535604454861,125.982557516574,15.7478196895718,151.553046938287,0.453932956688676,3,9,"LC-102 4A","4A","large","LC-102","transgenic",4968.24,"intermediate","drought"
"4","LCOR-001","14",1,NA,20.3932409,NA,NA,201.5823384,NA,NA,33.06361333,NA,NA,0.319671289,NA,NA,1499.969667,NA,NA,275.7112492,NA,1,NA,0.517466,NA,NA,1076,NA,NA,255.282516,NA,NA,27.89,NA,NA,2.236294,NA,NA,0.593201,NA,-1.985342885,26.27978387,1.26793038306293,0.29932311166444,322.071668150938,165.626717393958,20.7033396742448,156.444950756979,0.514254229019418,1.26793038306293,0.154734703937175,232.097362337987,105.643846851992,13.2054808564989,126.453515485996,0.455170389649451,3,9,"LC-102 4A","4A","large","LC-102","transgenic",4968.24,"intermediate","drought"
"5","LCOR-001","18",1,NA,12.69631682,NA,NA,148.8373971,NA,NA,32.03986129,NA,NA,0.442169225,NA,NA,800.0266452,NA,NA,197.3654726,NA,1,NA,0.176687,NA,NA,87,NA,NA,26.02766,NA,NA,23.91,NA,NA,1.500016,NA,NA,0.747897,NA,-1.985342885,26.27978387,0.705135603347101,0.381095758006969,33.1553309466063,-6.45904319559581,-0.807380399449476,39.6143741422021,-0.194811603780928,0.705135603347101,0.219487382727949,175.59575446757,88.5012391517132,11.0626548939642,87.0945153158566,0.504005574736479,3,9,"LC-102 4A","4A","large","LC-102","transgenic",4968.24,"intermediate","drought"
"6","LCOR-035","8",1,NA,16.77342191,NA,NA,134.4358714,NA,NA,24.75813871,NA,NA,0.399410114,NA,NA,799.9754194,NA,NA,229.697574,NA,1,NA,0.153453,NA,NA,774,NA,NA,168.457428,NA,NA,20.83,NA,NA,1.147211,NA,NA,0.544076,NA,-1.393447623,26.53107333,0.528001532466855,0.273355528458819,211.577179027126,100.038187919417,12.5047734899272,111.538991107709,0.472821257847434,0.528001532466855,0.196884822469611,157.503018428622,63.9887475204144,7.9985934400518,93.5142709082072,0.406269976022163,11,12,"LC-102 5C","5C","large","LC-102","transgenic",3718.56,"intermediate","drought"
"7","LCOR-035","10",1,NA,16.51053253,NA,NA,186.1382188,NA,NA,30.21917333,NA,NA,0.295166676,NA,NA,1500.036333,NA,NA,95.62107912,NA,1,NA,0.147981,NA,NA,1747,NA,NA,199.991104,NA,NA,26.43,NA,NA,2.155493,NA,NA,0.286166,NA,-1.393447623,26.53107333,0.98874123768587,0.13702373437105,239.380463946224,119.274749545483,14.9093436931854,120.105714400741,0.498264342792306,0.98874123768587,0.141781511530069,212.677418642763,101.472719343175,12.6840899178969,111.204699299588,0.477120326129312,11,12,"LC-102 5C","5C","large","LC-102","transgenic",3718.56,"intermediate","drought"
"8","LCOR-035","12",1,NA,6.24957222,NA,NA,152.4930412,NA,NA,31.66286,NA,NA,0.241820652,NA,NA,1499.995667,NA,NA,124.7104123,NA,1,NA,0.076121,NA,NA,2034,NA,NA,212.989899,NA,NA,31.64,NA,NA,3.369563,NA,NA,0.261812,NA,-1.393447623,26.53107333,1.77237694714231,0.124150156327494,252.521417970123,155.397946388082,19.4247432985102,97.1234715820409,0.615385212221752,1.77237694714231,0.113582685740572,170.373536457081,100.632692046054,12.5790865057568,69.7408444110271,0.590659172420269,11,12,"LC-102 5C","5C","large","LC-102","transgenic",3718.56,"intermediate","drought"
"9","LCOR-035","14",1,NA,5.017947465,NA,NA,154.9523565,NA,NA,33.50360645,NA,NA,0.24572026,NA,NA,1499.998387,NA,NA,153.6648829,NA,1,NA,0.043954,NA,NA,550,NA,NA,125.952515,NA,NA,29.26,NA,NA,2.798088,NA,NA,0.573032,NA,-1.393447623,26.53107333,1.35758152807482,0.288661733839012,158.763953611456,96.177302828971,12.0221628536214,62.5866507824855,0.605788030854573,1.35758152807482,0.115644027118879,173.465854144502,105.978569851002,13.2473212313752,67.4872842935008,0.610947730166642,11,12,"LC-102 5C","5C","large","LC-102","transgenic",3718.56,"intermediate","drought"
"10","LCOR-035","16",1,NA,3.66354732,NA,NA,133.8087435,NA,NA,33.09931613,NA,NA,0.39752098,NA,NA,800.0275806,NA,NA,-2109.643613,NA,1,NA,0.017561,NA,NA,1267,NA,NA,181.48822,NA,NA,33.78,NA,NA,3.84308,NA,NA,0.35816,NA,-1.393447623,26.53107333,2.25252668810073,0.175079921349278,221.826260349536,141.830574374357,17.7288217967946,79.9956859751785,0.639376844521799,2.25252668810073,0.195886222076093,156.714380320411,98.4226543549407,12.3028317943676,58.2917259654703,0.628038436253969,11,12,"LC-102 5C","5C","large","LC-102","transgenic",3718.56,"intermediate","drought"
"11","LCOR-035","18",1,NA,3.267070988,NA,NA,96.20921889,NA,NA,31.84534667,NA,NA,0.285836216,NA,NA,799.9820333,NA,NA,-1434.54981,NA,1,NA,0.011821,NA,NA,55,NA,NA,16.625603,NA,NA,23.18,NA,NA,1.440423,NA,NA,0.750641,NA,-1.393447623,26.53107333,0.687014361198942,0.382546242451065,21.0400433348086,9.03036658320572,1.12879582290071,12.0096767516029,0.429199048666687,0.687014361198942,0.136849409822248,109.477069125507,67.9883837770048,8.49854797212559,41.4886853485024,0.621028534286584,11,12,"LC-102 5C","5C","large","LC-102","transgenic",3718.56,"intermediate","drought"
"12","LCOR-040","10",1,NA,16.93163022,NA,NA,199.4341486,NA,NA,28.88863,NA,NA,0.316257667,NA,NA,1500.002667,NA,NA,80.01855296,NA,1,NA,0.15368,NA,NA,1413,NA,NA,241.03183,NA,NA,25.36,NA,NA,1.958452,NA,NA,0.426571,NA,-1.041740532,26.7432,0.891619570014274,0.21124212663538,298.485124935791,156.617044122528,19.5771305153159,141.868080813264,0.524706362356309,0.891619570014274,0.15293025582893,229.395791608387,110.557488570924,13.8196860713655,118.838303037462,0.481950814336048,14,11,"LC-102 5C","5C","large","LC-102","transgenic",2895.6,"intermediate","drought"
"13","LCOR-040","12",1,NA,12.51259061,NA,NA,168.7315908,NA,NA,30.74959677,NA,NA,0.267569797,NA,NA,1500.005806,NA,NA,165.9728378,NA,1,NA,0.085467,NA,NA,806,NA,NA,194.064102,NA,NA,26.44,NA,NA,2.187741,NA,NA,0.60194,NA,-1.041740532,26.7432,0.975167624714804,0.303942566313477,244.977708448662,132.729538757775,16.5911923447219,112.248169690887,0.541802515821923,0.975167624714804,0.127193740504157,190.791349243093,96.6052992873952,12.0756624109244,94.1860499556976,0.506340039371007,14,11,"LC-102 5C","5C","large","LC-102","transgenic",2895.6,"intermediate","drought"
"14","LCOR-040","14",1,NA,10.86935754,NA,NA,177.0127953,NA,NA,33.60450667,NA,NA,0.280700011,NA,NA,1500.015667,NA,NA,163.6475007,NA,1,NA,0.086365,NA,NA,153,NA,NA,42.995136,NA,NA,28.48,NA,NA,2.584532,NA,NA,0.702582,NA,-1.041740532,26.7432,1.15493209922234,0.357142149193479,54.6427488266022,10.2215205297348,1.27769006621685,44.4212282968674,0.187060877229489,1.15493209922234,0.13413440054594,201.203702302564,107.928822847043,13.4911028558803,93.2748794555213,0.536415690227919,14,11,"LC-102 5C","5C","large","LC-102","transgenic",2895.6,"intermediate","drought"
"15","LCOR-040","16",1,NA,7.504999731,NA,NA,161.5814377,NA,NA,34.52101,NA,NA,0.480049321,NA,NA,799.9932,NA,NA,-14.61742558,NA,1,NA,0.044206,NA,NA,141,NA,NA,37.85083,NA,NA,32.43,NA,NA,3.477334,NA,NA,0.670919,NA,-1.041740532,26.7432,1.60261217540304,0.340405017650688,47.9971074887471,14.7627137951647,1.84533922439559,33.2343936935823,0.307575072073371,1.60261217540304,0.239510884910482,191.607079254368,110.502694972245,13.8128368715307,81.1043842821227,0.576715095299519,14,11,"LC-102 5C","5C","large","LC-102","transgenic",2895.6,"intermediate","drought"
"16","LCOR-058","8",1,NA,8.666455297,NA,NA,89.31753966,NA,NA,25.19369333,NA,NA,0.265356635,NA,NA,799.9957667,NA,NA,159.2584589,NA,1,NA,0.057283,NA,NA,398,NA,NA,80.786079,NA,NA,19.27,NA,NA,1.000436,NA,NA,0.507111,NA,-1.439662252,26.79739032,0.419871250552061,0.253815748037531,101.018667718937,48.0743303592916,6.00929129491145,52.9443373596458,0.475895509660136,0.419871250552061,0.126023858196116,100.818553060094,47.9409205867292,5.99261507334115,52.8776324733646,0.475516848155454,2,18,"LC-102 2H","2H","large","LC-102","transgenic",3139.44,"high","drought"
"17","LCOR-058","10",1,NA,7.392021252,NA,NA,90.85699333,NA,NA,48.31023548,NA,NA,0.144079364,NA,NA,1499.995806,NA,NA,-1277.043844,NA,1,NA,0.046802,NA,NA,1924,NA,NA,123.604538,NA,NA,26.9,NA,NA,2.310811,NA,NA,0.160586,NA,-1.439662252,26.79739032,1.01189976558996,0.0706418697611392,135.914957420432,74.7370142802879,9.34212678503598,61.1779431401439,0.549880717315759,1.01189976558996,0.0619164256130497,92.8743787420855,46.0432951613903,5.75541189517379,46.8310835806952,0.495758849588149,2,18,"LC-102 2H","2H","large","LC-102","transgenic",3139.44,"high","drought"
"18","LCOR-058","12",1,NA,2.834148983,NA,NA,82.00605599,NA,NA,32.29055161,NA,NA,0.130042201,NA,NA,1500.013548,NA,NA,120.5244009,NA,1,NA,0.025669,NA,NA,482,NA,NA,97.557686,NA,NA,26.7,NA,NA,2.248887,NA,NA,0.506361,NA,-1.439662252,26.79739032,0.988834998596658,0.253419296385537,122.148100857829,77.7134359558859,9.71417949448574,44.434664901943,0.636223039164059,0.988834998596658,0.054496350332167,81.7452638148048,50.7782112605365,6.34727640756707,30.9670525542683,0.62117618674001,2,18,"LC-102 2H","2H","large","LC-102","transgenic",3139.44,"high","drought"
"19","LCOR-058","16",1,NA,0.784635097,NA,NA,60.05963275,NA,NA,33.02790333,NA,NA,0.095241122,NA,NA,1500.002,NA,NA,563.473421,NA,1,NA,0.00874,NA,NA,1825,NA,NA,79.628922,NA,NA,35.37,NA,NA,4.495984,NA,NA,0.109078,NA,-1.439662252,26.79739032,2.68668189712396,0.0434146275065821,79.2316951995123,54.5678692130082,6.82098365162602,24.6638259865041,0.688712630413896,2.68668189712396,0.0361004233178589,54.150707177635,37.8472105317567,4.73090131646959,16.3034966458783,0.698923661469523,2,18,"LC-102 2H","2H","large","LC-102","transgenic",3139.44,"high","drought"
"20","LCOR-058","18",1,NA,0.765935244,NA,NA,59.61460139,NA,NA,31.85056333,NA,NA,0.094534336,NA,NA,1500.018,NA,NA,567.3789508,NA,1,NA,0.011961,NA,NA,419,NA,NA,46.508434,NA,NA,24.83,NA,NA,1.710613,NA,NA,0.277201,NA,-1.439662252,26.79739032,0.79706924569344,0.132284815624212,55.427337746545,38.7481638523633,4.84352048154542,16.6791738941817,0.699080371306101,0.79706924569344,0.0357268146814504,53.5908651048399,37.5238487578933,4.69048109473666,16.0670163469466,0.700191136763426,2,18,"LC-102 2H","2H","large","LC-102","transgenic",3139.44,"high","drought"
"21","LCOR-077","8",1,NA,16.06853621,NA,NA,155.9301637,NA,NA,26.16536333,NA,NA,0.463274804,NA,NA,799.9672333,NA,NA,216.9215322,NA,1,NA,0.194844,NA,NA,289,NA,NA,77.771736,NA,NA,19.4,NA,NA,0.956369,NA,NA,0.673555,NA,-1.25317777,26.75937742,0.474096766523312,0.341798413056897,98.7797413734433,26.3455384089622,3.29319230112028,72.4342029644811,0.266709935080324,0.474096766523312,0.230643838275742,184.507513183138,83.4973862820919,10.4371732852615,101.010126901046,0.452541930903455,10,13,"LC-102 13-15E","13-15E","large","LC-102","transgenic",3992.88,"high","control"
"22","LCOR-077","10",1,NA,15.50432951,NA,NA,184.1889243,NA,NA,30.09223226,NA,NA,0.292084577,NA,NA,1499.99,NA,NA,123.2787759,NA,1,NA,0.155789,NA,NA,1875,NA,NA,176.785248,NA,NA,27.89,NA,NA,2.471104,NA,NA,0.235749,NA,-1.25317777,26.75937742,1.12149312773543,0.110373197119594,206.949744599238,99.9634250928255,12.4954281366032,106.986319506413,0.483032367526746,1.12149312773543,0.140152307209857,210.227059291713,102.148301554475,12.7685376943094,108.078757737238,0.485895116920859,10,13,"LC-102 13-15E","13-15E","large","LC-102","transgenic",3992.88,"high","control"
"23","LCOR-077","12",1,NA,16.05208178,NA,NA,184.2042797,NA,NA,999.9,NA,NA,0.292106961,NA,NA,1500.000333,NA,NA,194.7946492,NA,1,NA,0.201165,NA,NA,1563,NA,NA,372.890472,NA,NA,26.82,NA,NA,2.206454,NA,NA,0.596418,NA,-1.25317777,26.75937742,1.00616691533681,0.301023624950394,470.499925797466,274.202873171644,34.2753591464555,196.297052625822,0.582790470597606,1.00616691533681,0.140164139441561,210.246255837,100.700426531333,12.5875533164166,109.545829305667,0.478964184786265,10,13,"LC-102 13-15E","13-15E","large","LC-102","transgenic",3992.88,"high","control"
"24","LCOR-077","14",1,NA,12.69584024,NA,NA,146.9007812,NA,NA,34.21352333,NA,NA,0.232951568,NA,NA,1500.002333,NA,NA,216.5066266,NA,1,NA,0.134305,NA,NA,997,NA,NA,287.884735,NA,NA,27.96,NA,NA,2.40168,NA,NA,0.721572,NA,-1.25317777,26.75937742,1.12948291034442,0.367180305021972,366.078764106906,213.538742817937,26.6923428522422,152.540021288969,0.583313657482677,1.12948291034442,0.108894468402605,163.341956654702,78.380871183135,9.79760889789187,84.9610854715675,0.479857550309799,10,13,"LC-102 13-15E","13-15E","large","LC-102","transgenic",3992.88,"high","control"
"25","LCOR-077","16",1,NA,9.547855351,NA,NA,146.8175509,NA,NA,32.82587667,NA,NA,0.436182276,NA,NA,800.0012333,NA,NA,13.19882824,NA,1,NA,0.099964,NA,NA,401,NA,NA,115.981285,NA,NA,29.28,NA,NA,2.669425,NA,NA,0.723637,NA,-1.25317777,26.75937742,1.29127021093504,0.368271868570463,147.677019296756,76.332205981837,9.54152574772963,71.3448133149185,0.516886150230648,1.29127021093504,0.216322668299343,173.058401430221,93.2531274041473,11.6566409255184,79.8052740260736,0.538853512071461,10,13,"LC-102 13-15E","13-15E","large","LC-102","transgenic",3992.88,"high","control"
"26","LCOR-092","8",1,NA,13.23808082,NA,NA,102.9374648,NA,NA,22.40474667,NA,NA,0.305831498,NA,NA,799.9666333,NA,NA,228.7378518,NA,2,0.123942383713159,0.1912155,0.0876405,10.6066017177982,364.5,7.5,6.48154086757498,86.1368675,4.5831415,0.565685424949239,17.46,0.4,0.053332114757433,0.8183085,0.0377115,0.0271281516602219,0.5900185,0.0191825,-1.886270907,25.77330968,0.306348124557863,0.297640835154478,108.490084413807,42.0552298412048,5.2569037301506,66.4348545726024,0.38764123070267,0.306348124557863,0.147418959930235,117.930249059978,48.3486729386518,6.04358411733148,69.5815761213259,0.409976857710716,10,5,"LC-102 8-9D","8-9D","large","Escape","control",3322.32,"Control","drought"
"27","LCOR-092","12",1,NA,13.22029768,NA,NA,155.6943669,NA,NA,30.87264516,NA,NA,0.246895299,NA,NA,1500.008387,NA,NA,220.4891334,NA,1,NA,0.147033,NA,NA,1686,NA,NA,178.427261,NA,NA,28.16,NA,NA,2.48377,NA,NA,0.264593,NA,-1.886270907,25.77330968,1.40444211933934,0.125620199053088,211.795655603507,110.973032341005,13.8716290426256,100.822623262502,0.5239627414679,1.40444211933934,0.116265155322489,174.398708099591,86.0417340050608,10.7552167506326,88.3569740945304,0.493362221215115,10,5,"LC-102 8-9D","8-9D","large","Escape","control",3322.32,"Control","drought"
"28","LCOR-092","14",1,NA,10.38558412,NA,NA,146.9798818,NA,NA,31.90335667,NA,NA,0.2330762,NA,NA,1500.008,NA,NA,219.797488,NA,1,NA,0.075076,NA,NA,1584,NA,NA,193.993637,NA,NA,31.19,NA,NA,3.240663,NA,NA,0.30626,NA,-1.886270907,25.77330968,2.16155330505772,0.147645467031279,233.870419777546,133.248777950364,16.6560972437955,100.621641827182,0.569754730320783,2.16155330505772,0.108960349152327,163.441395411284,86.2960950395224,10.7870118799403,77.1453003717612,0.527994115703473,10,5,"LC-102 8-9D","8-9D","large","Escape","control",3322.32,"Control","drought"
"29","LCOR-092","16",1,NA,6.706246793,NA,NA,135.2479149,NA,NA,34.21494333,NA,NA,0.401832912,NA,NA,799.9553667,NA,NA,147.6926677,NA,1,NA,0.047354,NA,NA,1043,NA,NA,175.549713,NA,NA,30.8,NA,NA,3.038711,NA,NA,0.42065,NA,-1.886270907,25.77330968,2.04485683176358,0.208112272993436,217.061100732154,131.854131458769,16.4817664323461,85.2069692733846,0.607451685327408,2.04485683176358,0.198165518829009,158.523570282155,92.8291111587702,11.6036388948463,65.6944591233851,0.585585544115264,10,5,"LC-102 8-9D","8-9D","large","Escape","control",3322.32,"Control","drought"
"30","LCOR-092","18",1,NA,6.049353858,NA,NA,117.2206956,NA,NA,31.72928667,NA,NA,0.34824693,NA,NA,800.0144667,NA,NA,136.0247282,NA,1,NA,0.023704,NA,NA,78,NA,NA,21.992077,NA,NA,23.87,NA,NA,1.572402,NA,NA,0.703533,NA,-1.886270907,25.77330968,0.762729196299844,0.357644849888207,27.8962982912802,7.49597765818677,0.936997207273346,20.4003206330934,0.268708686002611,0.762729196299844,0.169839850712166,135.874337591901,79.481337191934,9.93516714899175,56.393000399967,0.584962095128342,10,5,"LC-102 8-9D","8-9D","large","Escape","control",3322.32,"Control","drought"
"31","LCOR-111","8",1,NA,18.86031943,NA,NA,140.0181769,NA,NA,21.71949355,NA,NA,0.415988674,NA,NA,799.9881935,NA,NA,376.2159739,NA,1,NA,0.17759,NA,NA,297,NA,NA,74.795349,NA,NA,19.25,NA,NA,0.912745,NA,NA,0.629969,NA,-1.668861733,26.80375484,0.374396187269142,0.318758757451804,94.6713509631859,17.2703467834573,2.15879334793216,77.4010041797286,0.182424213954368,0.374396187269142,0.205648285802525,164.516200655533,63.8335799116889,7.97919748896111,100.682620743844,0.388007865835321,7,12,"LC-102 16-20","16-20","large","Escape","control",3779.52,"Control","drought"
"32","LCOR-111","10",1,NA,13.52724415,NA,NA,134.2424425,NA,NA,30.10919,NA,NA,0.212877771,NA,NA,1500.006,NA,NA,146.6088867,NA,1,NA,0.139479,NA,NA,1465,NA,NA,142.996552,NA,NA,26.87,NA,NA,2.197132,NA,NA,0.244076,NA,-1.668861733,26.80375484,1.00865306310275,0.114774867661135,168.145181123562,80.4744343037083,10.0593042879635,87.6707468198541,0.47860089576145,1.00865306310275,0.0982834150926765,147.425712339505,66.6614551143369,8.33268188929211,80.7642572251684,0.452169801702045,7,12,"LC-102 16-20","16-20","large","Escape","control",3779.52,"Control","drought"
"33","LCOR-111","12",1,NA,8.474836125,NA,NA,105.1775068,NA,NA,31.12006,NA,NA,0.166787553,NA,NA,1500.005,NA,NA,203.0229779,NA,1,NA,0.112085,NA,NA,1242,NA,NA,164.527145,NA,NA,27.65,NA,NA,2.434547,NA,NA,0.331199,NA,-1.668861733,26.80375484,1.11634792285657,0.16082827736339,199.748720485331,115.016548611554,14.3770685764442,84.7321718737769,0.575806184550756,1.11634792285657,0.0739200243368454,110.88040610539,55.7710056915932,6.97137571144915,55.1094004137966,0.502983418356025,7,12,"LC-102 16-20","16-20","large","Escape","control",3779.52,"Control","drought"
"34","LCOR-111","14",1,NA,7.039187333,NA,NA,98.3944153,NA,NA,33.68201613,NA,NA,0.156033355,NA,NA,1499.983871,NA,NA,214.6955725,NA,1,NA,0.077928,NA,NA,911,NA,NA,176.932739,NA,NA,29.41,NA,NA,2.776325,NA,NA,0.485554,NA,-1.668861733,26.80375484,1.4034984689031,0.242420670354812,220.845230693234,132.909285528823,16.6136606911028,87.9359451644113,0.601820945426894,1.4034984689031,0.068235331586215,102.351896811659,53.9137296077729,6.73921620097161,48.4381672038864,0.52674870996266,7,12,"LC-102 16-20","16-20","large","Escape","control",3779.52,"Control","drought"
"35","LCOR-111","16",1,NA,7.376266813,NA,NA,180.9481302,NA,NA,33.53424516,NA,NA,0.286940369,NA,NA,1500.016452,NA,NA,50.1655729,NA,1,NA,0.051399,NA,NA,143,NA,NA,41.62162,NA,NA,30.3,NA,NA,2.979342,NA,NA,0.726087,NA,-1.668861733,26.80375484,1.57573424494686,0.369566943966977,52.8480729872777,20.0123017781852,2.50153772227314,32.8357712090926,0.378676092560703,1.57573424494686,0.137433067530121,206.151862344008,122.214828016005,15.2768535020007,83.9370343280027,0.592838825836383,7,12,"LC-102 16-20","16-20","large","Escape","control",3779.52,"Control","drought"
"36","LCOR-164","10",1,NA,22.46921276,NA,NA,209.5758632,NA,NA,28.58113667,NA,NA,0.332326838,NA,NA,1500.062333,NA,NA,244.1474477,NA,1,NA,0.359638,NA,NA,1499,NA,NA,359.939545,NA,NA,22.63,NA,NA,1.4073,NA,NA,0.600226,NA,-2.392138067,26.48826,0.526912918034845,0.303036542138119,454.251776665041,249.295651928694,31.1619564910867,204.956124736347,0.548805012407296,0.526912918034845,0.161424455014433,242.146744592204,107.892297213469,13.4865371516836,134.254447378735,0.445565755571768,2,11,"LC-102 5A","5A","large","LC-102","transgenic",3688.08,"intermediate","drought"
"37","LCOR-164","12",1,NA,19.79452088,NA,NA,220.2608772,NA,NA,29.92063,NA,NA,0.349285483,NA,NA,1499.996667,NA,NA,254.4013875,NA,1,NA,0.240602,NA,NA,1917,NA,NA,234.3134,NA,NA,29.31,NA,NA,2.715114,NA,NA,0.305519,NA,-2.392138067,26.48826,1.59774109852253,0.147253772799109,282.285482455891,141.783967469261,17.7229959336576,140.50151498663,0.502271552315537,1.59774109852253,0.170388832115544,255.582680267339,123.982099343559,15.4977624179449,131.600580923779,0.485095857097493,2,11,"LC-102 5A","5A","large","LC-102","transgenic",3688.08,"intermediate","drought"
"38","LCOR-164","14",1,NA,15.08690533,NA,NA,219.303062,NA,NA,33.04654516,NA,NA,0.347759993,NA,NA,1500.025161,NA,NA,229.3699991,NA,1,NA,0.215119,NA,NA,1911,NA,NA,253.676178,NA,NA,32.41,NA,NA,3.360003,NA,NA,0.331944,NA,-2.392138067,26.48826,2.67350605962968,0.161222086004371,308.095406354354,171.544224868236,21.4430281085295,136.551181486118,0.556789297503954,2.67350605962968,0.16958245474141,254.377948976258,135.732586616172,16.9665733270215,118.645362360086,0.53358629221765,2,11,"LC-102 5A","5A","large","LC-102","transgenic",3688.08,"intermediate","drought"
"39","LCOR-164","16",1,NA,15.11815287,NA,NA,169.4538301,NA,NA,33.95459333,NA,NA,0.503419104,NA,NA,800.0229667,NA,NA,248.4631415,NA,1,NA,0.105673,NA,NA,1743,NA,NA,254.332443,NA,NA,33.79,NA,NA,3.801288,NA,NA,0.364856,NA,-2.392138067,26.48826,3.36207969801255,0.178619441698283,311.333686880107,173.619751778738,21.7024689723422,137.713935101369,0.557664522328411,3.36207969801255,0.251864203679943,201.497147433561,100.395392147708,12.5494240184635,101.101755285854,0.498247213057001,2,11,"LC-102 5A","5A","large","LC-102","transgenic",3688.08,"intermediate","drought"
"40","LCOR-164","18",1,NA,9.555337655,NA,NA,146.6085576,NA,NA,33.89472903,NA,NA,0.435564504,NA,NA,799.9955806,NA,NA,32.8761202,NA,1,NA,0.058744,NA,NA,139,NA,NA,41.764126,NA,NA,23.58,NA,NA,1.477351,NA,NA,0.748873,NA,-2.392138067,26.48826,0.616955291946719,0.381611673756764,53.0440226521902,16.2608162001268,2.03260202501585,36.7832064520634,0.306553224794978,0.616955291946719,0.215996112659402,172.795935554301,96.095424801534,12.0119281001918,76.700510752767,0.556120862989489,2,11,"LC-102 5A","5A","large","LC-102","transgenic",3688.08,"intermediate","drought"
