file_name,ribitol,L-(+) lactic acid,glycolic acid,pipecolic acid 2,pyruvic acid,Beta- alanine  2,benzoic acid,L-serine 1,phosphoric acid,L-threonine 1,nicotinic acid,maleic acid,glycine,succinic acid,catechol,glyceric acid,glyoxylic acid,fumaric acid,methyltartronic acid,4-Acetoxyphenol,aspartic acid 1,ribonic acid-gamma-lactone 2,D-malic acid,D-threitol,L-pyroglutamic acid,ribose,L-glutamic acid 1,threonic acid,phenethylamine,alpha ketoglutaric acid,2-isopropylmalic acid,3-phenyllactic acid,tartaric acid,phloroglucinol,arabinose,xylose 1,D-sphingosine  3,rhamnose 2,gluconic acid lactone 2,isopropyl beta-D-1-thiogalactopyranoside ,D-sorbitol,4-hydroxycinnamic acid,shikimic acid,citric acid,dehydroascorbic acid  1,myristic acid,quinic acid,fructose 1,D-glucose 1,galactitol,galacturonic acid 2,D-mannitol,L-ascorbic acid,gluconic acid 2,galactonic acid 2,D-saccharic acid,mucic acid,myo-inositol,N-acetyl-D-glucosamine 1,caffeic acid,D-ribose-5-phosphate 1,D-glucose-6-phosphate 1,lactobionic acid 1,cellobiose 2,phenyl-beta-glucopyranoside,lactose 2,Sucrose,maltose  2,loganin,(-)-epicatechin,trans coutaric acid,D-(+) trehalose,taxifolin ,galactinol 2,kaempferol 2,chlorogenic acid 2,isoquercitrin 1,maltotriose 1,D-(+)-melezitose,Raffinose,petunidin-3-glucoside 2,gallocatechin,D-lyxose 1
LCOR-270.FIN TS,1716437,0.000117427,0.000377668,0.000823783,7.36916E-05,0.002386808,0.000736905,0.001038102,0.098893738,0.000434137,0.000103892,0.004162966,0.000912639,0.004712891,0.049212072,0.009594691,0.000204492,0.000404903,0.002498503,2.78509E-05,0.000566764,0.005066058,0.151329263,0.010253473,0.000837145,0.000170013,0.001660335,0.066741363,0.000272672,0.001064767,0.00011716,0.00054232,0.011772484,2.68509E-05,0.002566741,0.001107933,0.000309547,0.000844762,0.120322847,0.01446628,0.001100106,0.001125225,0.055882135,0.11056933,0.191420994,,0.829351209,0.15843144,0.193794813,0.004968562,0.000119463,0.001453505,0.021490091,0.001373941,0.023044522,0.001956171,0.000933454,0.981647359,0.030659959,0.002543227,0.000317291,0.002186305,0.002813004,0.001504591,0.022105812,0.01169749,1.468457084,0.003662614,0.027027452,0.129052856,0.001050079,0.009428027,0.002018455,0.053089086,0.002145302,0.829053792,0.011242932,2.012549561,0.007505824,0.025789044,0.002416543,0.000478641,
LCOR-348.FIN CL,1970446,0.000288847,0.000370881,0.000241142,6.99815E-05,0.000131822,0.000534616,0.000973555,0.081536293,0.000191439,0.000395593,0.004667327,0.001165934,0.012596998,0.021785952,0.006160069,0.000486772,0.000565525,0.003476766,5.64019E-05,0.000658852,0.00816717,0.097200746,0.00602968,0.001152868,0.000473716,0.001242796,0.088454588,0.00014429,0.000422517,,0.002361229,0.008992995,5.6498E-05,0.003429947,,0.010384558,0.001303589,0.300698901,0.007489568,0.001778299,0.000761548,0.026261701,0.055390933,0.259513622,0.000253226,0.686873819,0.262552197,0.27144195,0.005719015,0.000110122,0.002386433,0.031737918,0.00118352,0.016003537,0.005218664,0.000591189,1.007583803,0.044515628,0.011929364,0.002007176,0.006006303,0.000738556,0.001664064,0.47620083,0.024705206,1.484783392,0.012340727,0.038786271,0.391892907,0.000693436,0.004292451,0.002143976,0.071207881,0.015253239,1.222234731,0.105078856,1.650025565,0.006488865,0.009310871,0.004517267,0.003281907,0.000273377
LCOR-386.FIN TL,2092524,0.000186969,0.000580256,0.000581265,6.99821E-05,0.000161607,0.000777649,0.001936256,0.099878005,0.000365011,0.000241177,0.006249428,0.001887734,0.00586739,0.011508775,0.008380194,0.000451501,0.000799883,0.00363909,7.01553E-05,0.000940998,0.008066355,0.133102284,0.007033711,0.001646006,0.000138344,0.002691611,0.095797818,0.000200409,0.000981828,0.000316163,0.002956448,0.010787097,3.55209E-05,0.002442496,,0.015549691,0.001279833,0.286185171,0.00643227,0.00123186,0.000755701,0.053870752,0.086764695,0.232927944,,0.963100951,0.169321039,0.221502255,0.006435602,0.000116345,0.002369783,0.041038411,0.007428445,0.01768115,0.010709453,0.001589922,1.003349995,0.030602528,0.008141482,0.00083737,0.004729437,0.001586906,0.000540548,0.038503078,0.027846142,1.361854303,0.006963535,0.029036908,0.236439623,0.001792165,0.003614828,0.003830033,0.050867921,0.0121556,1.122635765,0.076813429,2.031063972,0.00572767,0.016085042,0.002275325,0.000780961,0.001462267
LCOR-398.FIN TL,2112926,0.00047244,0.000508818,0.000242527,9.615E-05,3.03894E-05,0.000770765,0.001192749,0.06936263,0.000299012,0.000125702,0.006632519,0.000981288,0.008631602,0.041737442,0.005343172,0.000262953,0.000673419,0.00481875,8.62162E-05,0.000462148,0.007748975,0.128779153,0.007688126,0.001098452,0.000421127,0.000948468,0.060695517,6.90188E-05,,0.000142182,,0.008806047,2.48994E-05,0.003112092,0.001602607,0.001298633,0.001088359,0.287357671,0.031213727,0.00217595,0.00035716,0.03253718,0.082669276,0.25560113,,0.777566485,0.196804411,0.208557323,0.005584085,0.008113787,0.001054502,0.022806657,0.001536238,0.017274304,0.005709847,0.000665787,0.928113337,0.050040311,0.009569867,0.000721643,0.002098462,0.002534017,0.009962149,0.015186912,0.024045847,1.119613465,0.007921258,0.087369976,0.444919111,0.00073639,0.022471517,0.001024441,0.106306889,0.011883227,1.131036327,0.071669833,2.149968736,0.008543513,0.011252014,0.005087711,0.003802778,
LCOR-605.FIN TL,1823815,0.000162578,0.000679325,0.000192975,6.20983E-05,0.000146933,0.000617923,0.000979419,0.069805445,0.000229806,0.00018759,0.004611949,0.001604031,0.007782287,0.022953586,0.007083816,0.000341546,0.000531764,0.002294292,2.49139E-05,0.000549272,0.004220144,0.143552853,0.005287566,0.000788082,8.85325E-05,0.001323221,0.124918281,8.50995E-05,0.000648369,0.00010967,0.000823138,0.009321945,2.33543E-05,0.001747227,0.00032238,0.010709137,0.000913181,0.203935589,0.004362447,0.000799696,0.000434315,0.03656822,0.067382562,0.185188298,0.000368745,0.774122146,0.098251901,0.136886942,0.003851958,0.000502142,0.000732271,0.018168908,0.000584142,0.01518557,0.005935905,0.000784355,0.732452194,0.023897243,0.005135562,0.001331705,0.004612949,0.000820108,0.005856092,0.026236881,0.014301677,1.227869424,0.008646769,0.025363041,0.201909661,0.002210311,0.000147237,0.004636863,0.027093231,0.010693796,0.83292347,0.055144587,1.808898779,0.004462888,0.017329644,0.001931315,0.000538963,0.000102559
LCOR-012.FIN TL,2000295,0.000255417,0.000427229,0.000263288,4.77106E-05,0.000169337,0.000560991,0.001069736,0.044636811,0.000374374,0.000182758,0.00727648,0.00034228,0.007021798,0.05305174,0.008100701,0.000200357,0.000704461,0.002469162,2.49576E-05,0.000866091,0.005982261,0.18048275,0.006221046,0.000690159,7.86441E-05,0.002398824,0.114573507,0.00011479,0.000764027,0.000365816,0.001745719,0.008640128,9.61174E-06,0.00325685,0.000775698,0.009164113,0.001001284,0.230519789,0.003494407,0.000996197,0.000436154,0.047304628,0.032106628,0.112745739,,0.737219307,0.237942776,0.28196958,0.007953885,,0.00076921,0.012736961,0.001135896,0.008269322,0.000980967,0.000272387,0.838730784,0.025899371,0.006555261,0.00109217,0.003203087,0.000805955,0.001265529,0.035258503,0.016132833,1.370090407,0.008451713,0.021876222,0.070034128,0.002489933,0.000956822,0.000719478,0.078627687,0.011228682,0.752590095,0.07311261,1.30858328,0.003703332,0.016020277,0.001365553,,
LCOR-033.FIN TL,1670327,0.000351437,0.000539049,0.000504764,6.54957E-05,0.000260324,0.000851804,0.00094786,0.071517689,0.00018094,0.00041488,0.010517413,0.000370779,0.007280313,0.082997198,0.00880124,0.000298078,0.001338201,0.003014867,4.80805E-05,0.000351774,0.007847695,0.21010118,0.005523312,0.000960008,0.000127302,0.000751988,0.140124596,6.40802E-05,0.001250718,0.000129506,0.002889062,0.010562338,3.89725E-05,0.002979851,0.00188551,6.2247E-05,0.000779184,0.305758748,0.005859794,0.000909433,0.000911289,0.051598203,0.065280549,0.207920551,0.001334093,0.957403467,0.194443069,0.250163451,0.005992711,3.7383E-05,0.002249061,0.024836141,0.001189075,0.025345963,0.007452737,0.000516934,1.074507887,0.031957234,0.00821743,0.001186139,0.003575752,0.002222793,0.000476175,0.040806219,0.027924289,1.364207509,0.006416466,0.031441344,0.111071948,0.003320336,0.001887877,0.004768237,0.064030794,0.014850641,1.064869067,0.092786571,1.545633143,0.001755435,0.017964558,0.001844403,,
LCOR-081.FIN TS,1650375,0.000281729,0.000830989,0.00020007,0.000113458,0.000326373,0.000623919,0.000856002,0.076397698,0.000127921,5.16768E-05,0.00796886,0.000709161,0.009302369,0.124279128,0.013356852,0.000359278,0.000847401,0.00341615,5.204E-05,0.000643665,0.008257887,0.190451093,0.004636928,0.00076584,0.000684429,0.000555187,0.100587972,0.000494909,0.000417327,,,0.009543781,2.33619E-05,0.002660777,0.001629074,0.00013114,,0.266681988,,0.001385632,0.000288796,0.036126741,0.101508529,0.269678648,0.003391979,1.107690998,0.176380143,0.288848563,0.014812272,0.00016033,0.000670296,0.038510759,0.003951905,0.020885155,0.006980331,0.000715517,1.230777565,0.042292411,0.009556824,0.000655585,0.004708747,0.001030564,0.015772668,0.036629542,0.029095642,1.914277232,0.008238521,0.068198983,0.361568771,0.000976609,0.000875732,0.003390791,0.101394708,0.014892264,1.301598955,0.069879849,2.164791513,0.008903368,0.02409369,0.005851531,0.002477944,0.000315955
LCOR-089.FIN EL,2381567,0.000123447,0.000374125,0.000553226,6.99217E-05,9.83961E-05,0.000668734,0.000827036,0.036463673,0.000131002,0.000183323,0.005194797,0.000797297,0.005026336,0.007281026,0.00416102,0.000166595,0.000621959,0.002162246,4.87616E-05,,0.007991877,0.084253456,0.006037003,0.00124756,0.000191171,0.000456177,0.033638322,5.75357E-05,0.000748792,,0.000483372,0.004782114,2.11978E-05,0.00227892,0.001228145,0.015027988,0.000734976,0.178281748,0.006243149,0.001403002,0.000593673,0.024519307,0.054376821,0.209593058,0.000185964,0.587448031,0.10152493,0.131094465,0.002908615,8.00955E-05,0.000701701,0.032000451,0.001006987,0.012364529,0.001020781,0.000433128,0.705665835,0.028126665,0.006447947,0.000874639,0.001288962,0.002110497,0.001194607,0.022333026,0.019478358,1.160025165,0.004584705,0.049902342,0.19783525,0.002396663,0.0070242,0.001619134,0.069902118,0.009347931,0.748274494,0.047035227,1.391251603,0.003895465,0.010717124,0.003051318,0.001494799,
LCOR-157.FIN TL,1693848,0.000216027,0.000352444,0.000631633,8.33271E-05,0.000138186,0.00067957,0.001202676,0.123132967,0.000351009,0.000419571,0.006724848,0.000317054,0.008827429,0.083785194,0.012661695,0.000290632,0.000694474,0.001950755,4.1401E-05,0.002335643,0.013447286,0.181841891,0.004874135,0.0012924,0.000195616,0.003436221,0.096038397,0.000115556,0.00288485,,0.00046604,0.007609035,2.12255E-05,0.003480075,0.001587436,0.000233288,0.000626619,0.207866731,0.000363555,0.000678349,0.000566018,0.060824329,0.069328768,0.189323668,0.000625387,0.796851199,0.333557625,0.394966905,0.004427895,0.000738404,0.000406906,0.024762141,0.000727154,0.019583917,0.008384811,0.001451511,1.288722408,0.033835415,0.006409551,0.00151538,0.006925436,0.001158543,0.001367852,0.032798022,0.029408302,1.466822659,0.004609346,0.030432099,0.075550494,0.002726939,0.000292732,0.003049029,0.078257611,0.011504567,0.873349973,0.054921083,1.355943753,0.004362461,0.027478805,0.004063901,,0.001364198
LCOR-250.FIN TL,1711423,0.000163828,0.000519852,0.000477973,3.53846E-05,0.000186027,0.000529895,0.000833814,0.068012286,0.000180771,0.00015282,0.004569193,0.002089427,0.006900847,0.045472654,0.005738189,0.000289481,0.000405025,0.001229058,3.24892E-05,0.000497145,0.007638576,0.136373905,0.007850166,0.000683576,6.69608E-05,0.001461125,0.102054537,0.000269982,0.001994842,,0.002563134,0.009950549,,0.003842028,0.001653464,0.011264214,0.000713509,0.381141944,0.006547235,0.000880376,0.000389126,0.063473,0.063570872,0.240154058,0.00232945,1.126367985,0.136368049,0.224394734,0.004378144,7.69775E-05,0.001236453,0.016577749,0.001610489,0.012269408,0.00191639,0.000296302,1.095767458,0.027729,0.004947402,0.001267468,0.003777389,0.001622384,0.001266568,0.039643702,0.037407833,1.778503533,0.008786143,0.022463189,0.330285534,0.0036055,0.000707614,0.010210945,0.063373028,0.030133915,1.052026145,0.108557545,1.845704908,0.004509588,0.016016708,0.001913625,0.000365611,0.000455539
LCOR-286.FIN EL,1873850,0.000192921,0.00030302,0.000484861,3.6619E-05,0.000156973,0.000356012,0.001027049,0.111486011,0.000211407,9.14705E-05,0.006201324,0.006901112,0.006155869,0.020553428,0.003711604,0.000229793,0.000562632,0.002583534,2.02681E-05,0.00068708,0.005530716,0.193770046,0.006927707,0.000680137,0.000104366,0.00269009,0.191568437,0.00396457,0.001324733,0.000239102,0.001929728,0.009632828,,0.002513872,0.000332718,0.000302063,0.000998176,0.267870477,0.004536996,0.000770452,0.000301953,0.038030825,0.156071432,0.15532741,0.00130496,0.791073926,0.090541206,0.127104091,0.003389768,5.59959E-05,0.001642057,0.028634635,0.001113502,0.026658517,0.009665629,0.001028469,0.736046746,0.020913137,0.005247017,0.001744355,0.00435949,0.001082517,0.006524975,0.033191238,0.018384587,1.431948832,0.005539563,0.017264626,0.108522665,0.003871097,0.001309262,0.003284126,0.064767466,0.012347719,0.849822536,0.073702287,1.083671332,0.002122506,0.007250082,0.001781414,,0.000200249
LCOR-301.FIN TL,1608331,0.000140027,0.000403885,0.000542618,6.48937E-05,9.40905E-05,0.000464594,0.001392172,0.031121358,0.000500367,0.000173637,0.005198815,0.002024946,0.006716014,0.038735307,0.011072526,0.000273554,0.000613067,0.002243411,2.71532E-05,0.000513519,0.006130775,0.127955996,0.005214153,0.00121547,5.39042E-05,0.002644621,0.147829092,0.000455354,0.00089636,0.000219943,0.001764012,0.008937902,2.12073E-05,0.005175173,0.001233427,0.000219171,0.000709048,0.205286823,0.021038325,0.000801356,0.000462072,0.05223249,0.028181475,0.164886289,0.003045745,0.867312737,0.191483226,0.282647966,0.003671714,0.000534585,0.001240166,0.019194571,0.004001933,0.017278879,,0.004307184,0.916944553,0.023273573,0.007031319,0.001314865,0.002855618,0.000642002,0.000798356,0.042692446,0.015686037,1.443397152,0.008952685,0.022747966,0.166630931,0.001232851,0.003708879,0.003282461,0.059670249,0.009238881,0.814091177,0.041154996,1.58955554,0.004684981,0.01847612,0.002319816,0.000859195,
LCOR-304.FIN TS,1731066,0.00033384,0.001758043,0.000265402,0.000100236,0.000256117,0.000539351,0.00053248,0.070457773,0.000122262,0.000128527,0.005238504,0.000418421,0.01010062,0.117600353,0.007773683,0.000239855,0.000569818,0.002408696,3.86042E-05,,0.007594787,0.144770931,0.00384924,0.000628536,0.000305115,,0.054111153,8.10201E-05,0.000391753,,0.003670489,0.005694092,,0.001958885,0.001344778,0.009524933,0.000503174,0.262365586,,0.001401807,0.00027077,0.023777903,0.0788013,0.186035393,0.003050434,0.842713596,0.145973162,0.177704184,0.010021473,,0.000449033,0.014006889,0.000417841,0.01514369,0.001044688,0.000687161,1.039503006,0.030659916,0.008425326,0.001076395,0.00478802,0.000814052,0.007589445,0.029070389,0.019051594,1.754550883,0.009484258,0.060763506,0.480077821,0.000727493,0.00769447,0.003259466,0.036981093,0.017402018,1.345330317,0.075664992,1.879600522,0.006226717,0.020900865,0.005567201,0.003398597,0.000100368
LCOR-451.FIN TS,2011439,0.000170797,0.00178899,0.000464392,9.84074E-05,8.41639E-05,0.000636952,0.000947237,0.063900073,0.000458101,0.000101138,0.005176287,0.001225462,0.005860918,0.035626657,0.007822604,0.000401241,0.000861093,0.00213882,4.98294E-05,0.000529591,0.006827688,0.111265892,0.004308629,0.000995621,0.000214608,0.001313494,0.085991626,0.00021074,0.000598533,,0.001951629,0.006450782,3.02617E-05,0.002167443,0.002561448,0.013380791,0.000600228,0.234937693,0.006526334,0.000786395,0.000606429,0.029063986,0.056837185,0.16356579,0.001664519,0.769317213,0.156206815,0.189260454,0.006083614,0.000416417,0.000687748,0.019653234,0.007964015,0.013993875,,0.000345109,0.97110427,0.026110888,0.006715788,0.000845416,0.003038093,0.000881776,0.000549716,0.03103838,0.019610401,1.295330875,0.007260635,0.023378631,0.219106887,0.00124941,0.003562849,0.000659057,0.067942979,0.011195282,0.935029479,0.059949794,1.660568443,0.003987218,0.018027362,0.00244353,0.001182857,0.000445552
LCOR-494.FIN CS,1617505,0.000345931,0.00028931,0.00015535,8.58155E-05,6.90922E-05,0.000552362,0.000726233,0.087456284,9.0174E-05,0.000209811,0.006959273,0.000616372,0.009085053,0.107286737,0.00749274,0.000340446,0.001014323,0.002008355,6.52434E-05,0.000616251,0.007558265,0.120640556,0.004248234,0.000870962,0.000324152,0.000690587,0.029761953,0.001393351,,,,0.006315007,2.73848E-05,0.001650838,0.000980944,4.95528E-05,0.000496171,0.214883316,0.031608642,0.001481473,0.000481983,0.024847352,0.130977839,0.228571734,0.0020935,0.688152969,0.121835576,0.191293021,0.00796618,0.000802688,0.001744096,0.032274513,0.004975326,0.01986284,0.007090524,0.000902129,1.130513056,0.031799866,0.008616119,0.001186034,0.005256831,0.001315716,0.018100424,0.022804973,0.026822596,1.82208078,0.006099939,0.053192874,0.332195334,0.0007217,0.003651469,0.003029531,0.063762552,0.008707272,1.009482126,0.057787307,1.501498763,0.004811419,0.014026235,0.004018293,0.002216638,8.70627E-05
LCOR-557.FIN TL,1505012,0.000202243,0.000490863,0.000557151,6.09266E-05,0.000158854,0.00059063,0.0020218,0.07634974,0.000363293,9.45482E-05,0.004914438,0.002179499,0.005172631,0.018420069,0.006690563,0.000172642,0.000388644,0.004217082,1.7595E-05,0.000862626,0.006307736,0.164321776,0.005239717,0.0014225,0.004328071,0.002652881,0.109289249,0.000576072,0.000962064,0.000245945,0.002672986,0.008072412,,0.003517232,0.029290585,0.016923111,0.000519038,0.27344795,8.96432E-05,0.000869669,0.002262997,0.046940338,0.032449872,0.215671188,0.001482471,0.970484341,0.320697442,0.378288473,0.005277659,,0.002066785,0.030184736,0.019158646,0.018780296,0.003961356,0.000322955,1.222604285,0.030217502,0.004422476,0.002676151,0.005067004,0.002045797,0.012625111,0.066555242,0.013521259,1.918173133,0.005148947,0.020152792,0.180595397,0.002124062,0.009614556,0.005230763,0.05917317,0.010734333,1.19545366,0.070299512,2.407214077,0.005949748,0.018664688,0.001819543,0.00037795,0.000221221
LCOR-562.FIN TL,1846017,0.000107314,0.000478402,0.001011101,5.81971E-05,0.000105951,0.000437356,0.001493747,0.122146762,0.0003523,0.000165839,0.006982228,0.001673629,0.006478405,0.027688526,0.007827764,0.000170665,0.000664654,0.002096933,2.85487E-05,0.000927855,0.006586546,0.177622304,0.006198708,0.001210806,5.01715E-05,0.002076946,0.115349796,0.000174991,0.002520309,0.000105087,0.002409659,0.010345755,1.91324E-05,0.003648823,0.001224612,0.01183663,0.001072607,0.274133891,0.000106551,0.001507063,0.000797045,0.055458863,0.060388586,0.201482753,0.000621509,0.93048188,0.12347678,0.188461875,0.00419012,6.22963E-05,0.001471034,0.004441051,0.000693966,0.016132584,0.002915028,0.000650939,0.958475126,0.026399537,0.005751954,0.003074341,0.006224184,0.001141556,0.001307077,0.028782619,0.044442827,1.411976679,0.006336079,0.019397976,0.208606852,0.002901822,0.000716962,0.006781906,0.088651067,0.013058943,0.901040187,0.073242161,1.70202188,0.00536856,0.011101881,0.001548136,,0.000435856
LCOR-615.FIN TS,1895394,0.000328458,0.001037276,0.000338295,7.96505E-05,4.43445E-05,0.000537543,0.002267891,0.072800249,0.000410563,0.000144772,0.012994977,0.002973528,0.009939917,0.115383692,0.011141698,0.000251293,0.001373975,0.004234142,3.0122E-05,0.001084197,0.007866766,0.229942455,0.003624546,0.001369569,0.000177808,0.004054617,0.060641582,0.002160501,0.001127478,0.000139434,,0.006649821,,0.001749283,,6.36692E-05,0.000281834,0.253702533,0.02571271,0.002076811,0.000419284,0.027544068,0.127025971,0.24393885,0.00065795,0.593248134,0.130189311,0.154608412,0.007471846,,0.001101037,0.032544081,0.000686538,0.015084927,0.005717246,0.000604822,1.006780908,0.028428893,0.007695982,0.001057327,0.004287362,0.000904252,0.019806379,0.026274722,0.023262677,1.45408347,0.005980062,0.062031733,0.327393201,0.00096921,0.002916628,0.001517254,0.094660004,0.013384344,0.917264248,0.060805668,1.391658179,0.005468254,0.016983818,0.006325831,0.001183745,0.000190957
LCOR-087.FIN EL,1613694,0.000400707,0.000385362,0.000707354,4.42493E-05,0.000119587,0.000723599,0.001962637,0.13473781,0.000376023,0.000195131,0.006546647,0.00137636,0.006137958,0.033832018,0.005188834,0.000367657,0.000943532,0.005154205,5.25709E-05,0.001428577,0.005633879,0.140963661,0.007108476,0.002121958,0.000286447,0.00633269,0.104398901,0.000160103,0.001022189,0.000282198,0.002264783,0.009812092,3.84802E-05,0.00299601,0.16813393,0.012429763,0.001013631,0.246216047,0.004867669,0.001154951,0.000983266,0.049076647,0.104009231,0.189897232,0.003982359,1.056705535,0.213736782,0.268552302,0.004604948,8.57984E-05,0.001635644,0.024890967,0.001246548,0.025314781,0.002873826,0.001295431,0.992279309,0.030271966,0.009034359,0.001166858,0.004502211,0.002588751,0.000385038,0.031706873,0.033834423,2.069258587,0.005048753,0.021215682,0.106172295,0.002255797,0.002375915,0.002231924,0.086071785,0.011079002,1.071760035,0.06709964,1.59417508,0.002909695,0.01425766,0.000895963,3.84802E-05,
LCOR-092.FIN EL,1585316,0.000120113,0.000434293,0.000455758,8.38173E-05,0.0001996,0.000538711,0.001804808,0.138509101,0.000344994,0.000127096,0.005033722,0.002009789,0.006414649,0.036109846,0.005335487,0.00027761,0.000637347,0.002435922,4.62203E-05,0.001066759,0.005703585,0.112373282,0.005935037,0.001094744,8.18649E-05,0.002949827,0.118693326,0.000151953,0.001854432,,0.002426097,0.008453487,2.97247E-05,0.002821066,0.001383168,0.000315082,0.001173405,0.281586505,0.00567013,0.001227498,0.00061542,0.046167702,0.091722125,0.208567814,0.001340589,0.925320565,0.210606665,0.284331326,0.003907951,0.000108961,0.001189075,0.019170706,0.00103537,0.027886984,0.006044624,0.002186936,0.993507874,0.026238209,0.008151559,0.002852393,0.006661808,0.001074206,0.000452078,0.038321537,0.023309458,1.959101679,0.005930206,0.022350296,0.176835908,0.002152718,0.001686134,0.004153383,0.088794738,0.01350199,1.074115633,0.08928808,1.449651047,0.003742657,0.017074259,0.002505547,0.000600914,0.001320051
LCOR-094.FIN EL,1777407,0.000149873,0.000355519,0.000345191,8.27417E-05,0.00032439,0.000585016,0.000725288,0.095743631,0.000126721,0.000129719,0.006506419,0.000938316,0.006092789,0.009786319,0.003023038,0.000214125,0.00065743,0.002966274,6.03559E-05,0.000590973,0.003685236,0.185742912,0.007461376,0.000655053,0.000124344,0.000977581,0.116766792,0.006038865,0.001362353,0.000102447,0.002308408,0.009275183,3.43514E-05,0.002190642,0.000329897,0.009916289,0.001112252,0.264230751,0.005831912,0.001018866,0.000337346,0.036737658,0.131878297,0.172791091,0.001012209,0.824237429,0.100941819,0.132845616,0.004222707,,0.001250886,0.037957639,0.000908442,0.023274278,0.006552128,0.000659372,0.811372761,0.02365415,0.005870516,0.001306012,0.002626446,0.001041819,0.00109824,0.041352969,0.016776457,1.763988637,0.005386691,0.028816653,0.100811875,0.003118036,0.000967834,0.004244657,0.060658681,0.013998038,0.951969857,0.071544323,1.344035932,0.002468134,0.016825745,0.002413338,0.000404569,6.0554E-05
LCOR-101.FIN EL,1357898,0.00033747,0.000563873,0.001033449,7.89154E-05,0.00014342,0.000642303,0.00065422,0.099756037,0.000384886,0.00017512,0.006565897,0.002400719,0.010629932,0.047499233,0.009268955,0.000418026,0.000972057,0.002252964,4.86715E-05,0.000678756,0.005364809,0.177847707,0.006787797,0.001089953,0.000139772,0.00214434,0.180879783,0.000307963,0.001606879,,0.000958015,0.011399554,5.44458E-05,0.004568023,0.00161113,0.013806851,0.000749956,0.261875658,0.042707234,0.001130641,0.000854429,0.045480555,0.071548218,0.246320232,0.004171705,0.88826077,0.267278745,0.327357815,0.004498162,,0.002128842,0.022950512,0.001022017,0.021549182,0.001308741,0.000516892,1.17473064,0.036681628,0.008680295,0.002577245,0.005728473,0.001006586,0.000577664,0.035886063,0.022108469,2.174762474,0.01020891,0.034501939,0.148585401,0.002411799,0.00185668,0.002482078,0.08971515,0.013099156,0.924477156,0.07794517,1.877554818,0.004430628,0.020714369,0.002732365,,0.000108272
LCOR-161.FIN TL,1556570,0.000204593,0.000796609,0.001024467,6.21405E-05,0.000166648,0.000855015,0.001132337,0.15127778,0.000305838,0.000206567,0.008439034,0.001567335,0.005813837,0.036482333,0.007124854,0.000276692,0.001512835,0.002842953,5.57304E-05,0.000581886,0.009291387,0.210740342,0.007898284,0.001790872,9.44055E-05,0.002931149,0.164733398,0.000200086,0.002964015,0.00030611,0.00235234,0.014614424,4.75605E-05,0.003170454,0.000953942,0.013626686,0.001197711,0.27810309,0.040876496,0.001626799,0.001517127,0.066772778,0.153184305,0.148806826,0.003656904,1.329399174,0.118546971,0.16529146,0.012192332,0.000109701,0.001689212,0.018281287,0.00162876,0.028769026,0.003963042,0.002049964,1.087377745,0.030166193,0.009168823,0.002022507,0.005900988,0.002159007,0.000715725,0.037412967,0.041568369,1.922657712,0.006621949,0.022575135,0.196960028,0.004907612,0.000956517,0.005973874,0.036493064,0.010961669,1.311580615,0.065999148,1.796722558,0.004786765,0.014247404,0.001868994,0.00047798,0.003198641
LCOR-202.FIN CL,1721224,0.000228545,0.000271154,0.000505497,6.74866E-05,0.000845097,0.000492735,0.001662665,0.092002009,0.000604954,0.000390724,0.00485634,0.001499968,0.011185799,0.021713406,0.007058887,0.00013618,0.00050041,0.002255352,4.00543E-05,0.001395607,0.005574462,0.201254654,0.003074548,0.000824261,7.57756E-05,0.003936632,0.203036587,0.00021077,0.002955851,0.000157921,0.001563973,0.009780297,3.23043E-05,0.003783098,0.00098726,0.011016958,0.000969151,0.273505651,,0.001107886,0.000420129,0.04363048,0.057453538,0.219026578,0.002102141,0.721316878,0.168548542,0.200901711,0.003117027,0.000102378,0.001043418,0.023883983,0.007984847,0.021170528,0.001379126,0.000447119,0.986187003,0.027900939,0.00630111,0.002839794,0.00547036,0.000784854,0.000561548,0.037070149,0.01257731,1.448224785,0.010130945,0.022645123,0.19124052,0.002516643,0.001572639,0.003940814,0.077620907,0.018141597,0.955058424,0.087410733,1.76791895,0.005381628,0.019788287,0.00287433,0.00128037,0.000139414
LCOR-204.FIN CL,1597906,0.000439603,0.000311131,0.000325081,0.000106045,0.000124736,0.000683921,0.00070628,0.110377924,0.000246537,0.000206906,0.00607396,0.00074183,0.00927949,0.010344086,0.004853309,0.000300945,0.00066851,0.001738343,5.93977E-05,0.000520519,0.005957783,0.156406969,0.00840242,0.000887395,0.000210973,0.000721194,0.112510767,0.000168875,0.001563969,,0.001861302,0.012636748,3.6984E-05,0.006741353,0.001475458,0.011827043,0.001362824,0.25781929,0.041952841,0.001298271,0.000596996,0.04557359,0.064509192,0.193947868,0.007173926,0.745509662,0.255592643,0.30459863,0.004894925,0.000910195,0.001019506,0.035170865,0.000444373,0.019265949,0.004479003,0.001146944,1.028319367,0.035111688,0.008764747,0.002587817,0.005194009,0.001254312,0.000511752,0.023409905,0.020310778,1.952741623,0.00981276,0.051211627,0.232368498,0.002470372,0.001643602,0.002362191,0.045756056,0.01423708,0.988713596,0.082402599,2.083482085,0.005115616,0.014523275,0.003088155,0.002325524,
