"","L.....lactic.acid","glycolic.acid","pyruvic.acid","Beta..alanine..2","benzoic.acid","phosphoric.acid","maleic.acid","glycine","succinic.acid","catechol","glyceric.acid","glyoxylic.acid","fumaric.acid","methyltartronic.acid","ribonic.acid.gamma.lactone.2","D.malic.acid","D.threitol","L.pyroglutamic.acid","ribose","threonic.acid","phenethylamine","tartaric.acid","arabinose","D.sphingosine..3","gluconic.acid.lactone.2","D.sorbitol","X4.hydroxycinnamic.acid","citric.acid","dehydroascorbic.acid..1","quinic.acid","fructose.1","D.glucose.1","galactitol","D.mannitol","L.ascorbic.acid","mucic.acid","myo.inositol","N.acetyl.D.glucosamine.1","caffeic.acid","D.ribose.5.phosphate.1","D.glucose.6.phosphate.1","lactobionic.acid.1","cellobiose.2","phenyl.beta.glucopyranoside","lactose.2","Sucrose","maltose..2","loganin","X....epicatechin","trans.coutaric.acid","D.....trehalose","taxifolin.","galactinol.2","kaempferol.2","chlorogenic.acid.2","isoquercitrin.1","maltotriose.1","D.....melezitose","Raffinose","ID","event_short.x","event_short.y","block","PLGG1_2022","GDH_2022","MS_2022"
"65",0.000216027,0.000352444,8.33271e-05,0.000138186,0.00067957,0.123132967,0.006724848,0.000317054,0.008827429,0.083785194,0.012661695,0.000290632,0.000694474,0.001950755,0.013447286,0.181841891,0.004874135,0.0012924,0.000195616,0.096038397,0.000115556,0.007609035,0.003480075,0.000233288,0.207866731,0.000678349,0.000566018,0.069328768,0.189323668,0.796851199,0.333557625,0.394966905,0.004427895,0.000406906,0.024762141,0.001451511,1.288722408,0.033835415,0.006409551,0.00151538,0.006925436,0.001158543,0.001367852,0.032798022,0.029408302,1.466822659,0.004609346,0.030432099,0.075550494,0.002726939,0.000292732,0.003049029,0.078257611,0.011504567,0.873349973,0.054921083,1.355943753,0.004362461,0.027478805,"LCOR-157","5A","5A","large",0.58,0.99,0.84
"66",0.000163828,0.000519852,3.53846e-05,0.000186027,0.000529895,0.068012286,0.004569193,0.002089427,0.006900847,0.045472654,0.005738189,0.000289481,0.000405025,0.001229058,0.007638576,0.136373905,0.007850166,0.000683576,6.69608e-05,0.102054537,0.000269982,0.009950549,0.003842028,0.011264214,0.381141944,0.000880376,0.000389126,0.063570872,0.240154058,1.126367985,0.136368049,0.224394734,0.004378144,0.001236453,0.016577749,0.000296302,1.095767458,0.027729,0.004947402,0.001267468,0.003777389,0.001622384,0.001266568,0.039643702,0.037407833,1.778503533,0.008786143,0.022463189,0.330285534,0.0036055,0.000707614,0.010210945,0.063373028,0.030133915,1.052026145,0.108557545,1.845704908,0.004509588,0.016016708,"LCOR-250","5A","5A","large",0.68,0.83,0.93
"67",0.000192921,0.00030302,3.6619e-05,0.000156973,0.000356012,0.111486011,0.006201324,0.006901112,0.006155869,0.020553428,0.003711604,0.000229793,0.000562632,0.002583534,0.005530716,0.193770046,0.006927707,0.000680137,0.000104366,0.191568437,0.00396457,0.009632828,0.002513872,0.000302063,0.267870477,0.000770452,0.000301953,0.156071432,0.15532741,0.791073926,0.090541206,0.127104091,0.003389768,0.001642057,0.028634635,0.001028469,0.736046746,0.020913137,0.005247017,0.001744355,0.00435949,0.001082517,0.006524975,0.033191238,0.018384587,1.431948832,0.005539563,0.017264626,0.108522665,0.003871097,0.001309262,0.003284126,0.064767466,0.012347719,0.849822536,0.073702287,1.083671332,0.002122506,0.007250082,"LCOR-286","8-9D","8-9D","large",0.85,0,0
"68",0.000140027,0.000403885,6.48937e-05,9.40905e-05,0.000464594,0.031121358,0.005198815,0.002024946,0.006716014,0.038735307,0.011072526,0.000273554,0.000613067,0.002243411,0.006130775,0.127955996,0.005214153,0.00121547,5.39042e-05,0.147829092,0.000455354,0.008937902,0.005175173,0.000219171,0.205286823,0.000801356,0.000462072,0.028181475,0.164886289,0.867312737,0.191483226,0.282647966,0.003671714,0.001240166,0.019194571,0.004307184,0.916944553,0.023273573,0.007031319,0.001314865,0.002855618,0.000642002,0.000798356,0.042692446,0.015686037,1.443397152,0.008952685,0.022747966,0.166630931,0.001232851,0.003708879,0.003282461,0.059670249,0.009238881,0.814091177,0.041154996,1.58955554,0.004684981,0.01847612,"LCOR-301","13-15E","13-15E","large",0.17,1.08,1.24
"69",0.00033384,0.001758043,0.000100236,0.000256117,0.000539351,0.070457773,0.005238504,0.000418421,0.01010062,0.117600353,0.007773683,0.000239855,0.000569818,0.002408696,0.007594787,0.144770931,0.00384924,0.000628536,0.000305115,0.054111153,8.10201e-05,0.005694092,0.001958885,0.009524933,0.262365586,0.001401807,0.00027077,0.0788013,0.186035393,0.842713596,0.145973162,0.177704184,0.010021473,0.000449033,0.014006889,0.000687161,1.039503006,0.030659916,0.008425326,0.001076395,0.00478802,0.000814052,0.007589445,0.029070389,0.019051594,1.754550883,0.009484258,0.060763506,0.480077821,0.000727493,0.00769447,0.003259466,0.036981093,0.017402018,1.345330317,0.075664992,1.879600522,0.006226717,0.020900865,"LCOR-304","13-15E","13-15E","small",0.14,1.47,0.84
"70",0.000170797,0.00178899,9.84074e-05,8.41639e-05,0.000636952,0.063900073,0.005176287,0.001225462,0.005860918,0.035626657,0.007822604,0.000401241,0.000861093,0.00213882,0.006827688,0.111265892,0.004308629,0.000995621,0.000214608,0.085991626,0.00021074,0.006450782,0.002167443,0.013380791,0.234937693,0.000786395,0.000606429,0.056837185,0.16356579,0.769317213,0.156206815,0.189260454,0.006083614,0.000687748,0.019653234,0.000345109,0.97110427,0.026110888,0.006715788,0.000845416,0.003038093,0.000881776,0.000549716,0.03103838,0.019610401,1.295330875,0.007260635,0.023378631,0.219106887,0.00124941,0.003562849,0.000659057,0.067942979,0.011195282,0.935029479,0.059949794,1.660568443,0.003987218,0.018027362,"LCOR-451","2H","2H","small",0.1,1.36,1.56
"71",0.000345931,0.00028931,8.58155e-05,6.90922e-05,0.000552362,0.087456284,0.006959273,0.000616372,0.009085053,0.107286737,0.00749274,0.000340446,0.001014323,0.002008355,0.007558265,0.120640556,0.004248234,0.000870962,0.000324152,0.029761953,0.001393351,0.006315007,0.001650838,4.95528e-05,0.214883316,0.001481473,0.000481983,0.130977839,0.228571734,0.688152969,0.121835576,0.191293021,0.00796618,0.001744096,0.032274513,0.000902129,1.130513056,0.031799866,0.008616119,0.001186034,0.005256831,0.001315716,0.018100424,0.022804973,0.026822596,1.82208078,0.006099939,0.053192874,0.332195334,0.0007217,0.003651469,0.003029531,0.063762552,0.008707272,1.009482126,0.057787307,1.501498763,0.004811419,0.014026235,"LCOR-494","CT3","CT3","small",1.15,0,0
"72",0.000202243,0.000490863,6.09266e-05,0.000158854,0.00059063,0.07634974,0.004914438,0.002179499,0.005172631,0.018420069,0.006690563,0.000172642,0.000388644,0.004217082,0.006307736,0.164321776,0.005239717,0.0014225,0.004328071,0.109289249,0.000576072,0.008072412,0.003517232,0.016923111,0.27344795,0.000869669,0.002262997,0.032449872,0.215671188,0.970484341,0.320697442,0.378288473,0.005277659,0.002066785,0.030184736,0.000322955,1.222604285,0.030217502,0.004422476,0.002676151,0.005067004,0.002045797,0.012625111,0.066555242,0.013521259,1.918173133,0.005148947,0.020152792,0.180595397,0.002124062,0.009614556,0.005230763,0.05917317,0.010734333,1.19545366,0.070299512,2.407214077,0.005949748,0.018664688,"LCOR-557","7","7","large",0.82,1.12,1.45
"73",0.000107314,0.000478402,5.81971e-05,0.000105951,0.000437356,0.122146762,0.006982228,0.001673629,0.006478405,0.027688526,0.007827764,0.000170665,0.000664654,0.002096933,0.006586546,0.177622304,0.006198708,0.001210806,5.01715e-05,0.115349796,0.000174991,0.010345755,0.003648823,0.01183663,0.274133891,0.001507063,0.000797045,0.060388586,0.201482753,0.93048188,0.12347678,0.188461875,0.00419012,0.001471034,0.004441051,0.000650939,0.958475126,0.026399537,0.005751954,0.003074341,0.006224184,0.001141556,0.001307077,0.028782619,0.044442827,1.411976679,0.006336079,0.019397976,0.208606852,0.002901822,0.000716962,0.006781906,0.088651067,0.013058943,0.901040187,0.073242161,1.70202188,0.00536856,0.011101881,"LCOR-562","5C","5C","large",0.45,1.16,1.45
"74",0.000328458,0.001037276,7.96505e-05,4.43445e-05,0.000537543,0.072800249,0.012994977,0.002973528,0.009939917,0.115383692,0.011141698,0.000251293,0.001373975,0.004234142,0.007866766,0.229942455,0.003624546,0.001369569,0.000177808,0.060641582,0.002160501,0.006649821,0.001749283,6.36692e-05,0.253702533,0.002076811,0.000419284,0.127025971,0.24393885,0.593248134,0.130189311,0.154608412,0.007471846,0.001101037,0.032544081,0.000604822,1.006780908,0.028428893,0.007695982,0.001057327,0.004287362,0.000904252,0.019806379,0.026274722,0.023262677,1.45408347,0.005980062,0.062031733,0.327393201,0.00096921,0.002916628,0.001517254,0.094660004,0.013384344,0.917264248,0.060805668,1.391658179,0.005468254,0.016983818,"LCOR-615","13-15E","13-15E","small",0.13,1.8,1.02
"75",0.000400707,0.000385362,4.42493e-05,0.000119587,0.000723599,0.13473781,0.006546647,0.00137636,0.006137958,0.033832018,0.005188834,0.000367657,0.000943532,0.005154205,0.005633879,0.140963661,0.007108476,0.002121958,0.000286447,0.104398901,0.000160103,0.009812092,0.00299601,0.012429763,0.246216047,0.001154951,0.000983266,0.104009231,0.189897232,1.056705535,0.213736782,0.268552302,0.004604948,0.001635644,0.024890967,0.001295431,0.992279309,0.030271966,0.009034359,0.001166858,0.004502211,0.002588751,0.000385038,0.031706873,0.033834423,2.069258587,0.005048753,0.021215682,0.106172295,0.002255797,0.002375915,0.002231924,0.086071785,0.011079002,1.071760035,0.06709964,1.59417508,0.002909695,0.01425766,"LCOR-087","8-9D","8-9D","large",0.69,0,0
"76",0.000120113,0.000434293,8.38173e-05,0.0001996,0.000538711,0.138509101,0.005033722,0.002009789,0.006414649,0.036109846,0.005335487,0.00027761,0.000637347,0.002435922,0.005703585,0.112373282,0.005935037,0.001094744,8.18649e-05,0.118693326,0.000151953,0.008453487,0.002821066,0.000315082,0.281586505,0.001227498,0.00061542,0.091722125,0.208567814,0.925320565,0.210606665,0.284331326,0.003907951,0.001189075,0.019170706,0.002186936,0.993507874,0.026238209,0.008151559,0.002852393,0.006661808,0.001074206,0.000452078,0.038321537,0.023309458,1.959101679,0.005930206,0.022350296,0.176835908,0.002152718,0.001686134,0.004153383,0.088794738,0.01350199,1.074115633,0.08928808,1.449651047,0.003742657,0.017074259,"LCOR-092","8-9D","8-9D","large",0.87,0,0
"77",0.000149873,0.000355519,8.27417e-05,0.00032439,0.000585016,0.095743631,0.006506419,0.000938316,0.006092789,0.009786319,0.003023038,0.000214125,0.00065743,0.002966274,0.003685236,0.185742912,0.007461376,0.000655053,0.000124344,0.116766792,0.006038865,0.009275183,0.002190642,0.009916289,0.264230751,0.001018866,0.000337346,0.131878297,0.172791091,0.824237429,0.100941819,0.132845616,0.004222707,0.001250886,0.037957639,0.000659372,0.811372761,0.02365415,0.005870516,0.001306012,0.002626446,0.001041819,0.00109824,0.041352969,0.016776457,1.763988637,0.005386691,0.028816653,0.100811875,0.003118036,0.000967834,0.004244657,0.060658681,0.013998038,0.951969857,0.071544323,1.344035932,0.002468134,0.016825745,"LCOR-094","8-9D","8-9D","large",0.68,0,0
"78",0.00033747,0.000563873,7.89154e-05,0.00014342,0.000642303,0.099756037,0.006565897,0.002400719,0.010629932,0.047499233,0.009268955,0.000418026,0.000972057,0.002252964,0.005364809,0.177847707,0.006787797,0.001089953,0.000139772,0.180879783,0.000307963,0.011399554,0.004568023,0.013806851,0.261875658,0.001130641,0.000854429,0.071548218,0.246320232,0.88826077,0.267278745,0.327357815,0.004498162,0.002128842,0.022950512,0.000516892,1.17473064,0.036681628,0.008680295,0.002577245,0.005728473,0.001006586,0.000577664,0.035886063,0.022108469,2.174762474,0.01020891,0.034501939,0.148585401,0.002411799,0.00185668,0.002482078,0.08971515,0.013099156,0.924477156,0.07794517,1.877554818,0.004430628,0.020714369,"LCOR-101","16-20","16-20","large",0.92,0,0
"79",0.000204593,0.000796609,6.21405e-05,0.000166648,0.000855015,0.15127778,0.008439034,0.001567335,0.005813837,0.036482333,0.007124854,0.000276692,0.001512835,0.002842953,0.009291387,0.210740342,0.007898284,0.001790872,9.44055e-05,0.164733398,0.000200086,0.014614424,0.003170454,0.013626686,0.27810309,0.001626799,0.001517127,0.153184305,0.148806826,1.329399174,0.118546971,0.16529146,0.012192332,0.001689212,0.018281287,0.002049964,1.087377745,0.030166193,0.009168823,0.002022507,0.005900988,0.002159007,0.000715725,0.037412967,0.041568369,1.922657712,0.006621949,0.022575135,0.196960028,0.004907612,0.000956517,0.005973874,0.036493064,0.010961669,1.311580615,0.065999148,1.796722558,0.004786765,0.014247404,"LCOR-161","5A","5A","large",0.49,0.92,0.85
"80",0.000228545,0.000271154,6.74866e-05,0.000845097,0.000492735,0.092002009,0.00485634,0.001499968,0.011185799,0.021713406,0.007058887,0.00013618,0.00050041,0.002255352,0.005574462,0.201254654,0.003074548,0.000824261,7.57756e-05,0.203036587,0.00021077,0.009780297,0.003783098,0.011016958,0.273505651,0.001107886,0.000420129,0.057453538,0.219026578,0.721316878,0.168548542,0.200901711,0.003117027,0.001043418,0.023883983,0.000447119,0.986187003,0.027900939,0.00630111,0.002839794,0.00547036,0.000784854,0.000561548,0.037070149,0.01257731,1.448224785,0.010130945,0.022645123,0.19124052,0.002516643,0.001572639,0.003940814,0.077620907,0.018141597,0.955058424,0.087410733,1.76791895,0.005381628,0.019788287,"LCOR-202","CT3","CT3","large",1.14,0,0
"81",0.000439603,0.000311131,0.000106045,0.000124736,0.000683921,0.110377924,0.00607396,0.00074183,0.00927949,0.010344086,0.004853309,0.000300945,0.00066851,0.001738343,0.005957783,0.156406969,0.00840242,0.000887395,0.000210973,0.112510767,0.000168875,0.012636748,0.006741353,0.011827043,0.25781929,0.001298271,0.000596996,0.064509192,0.193947868,0.745509662,0.255592643,0.30459863,0.004894925,0.001019506,0.035170865,0.001146944,1.028319367,0.035111688,0.008764747,0.002587817,0.005194009,0.001254312,0.000511752,0.023409905,0.020310778,1.952741623,0.00981276,0.051211627,0.232368498,0.002470372,0.001643602,0.002362191,0.045756056,0.01423708,0.988713596,0.082402599,2.083482085,0.005115616,0.014523275,"LCOR-204","CT3","CT3","large",0.73,0,0
"82",0.000302186,0.000404518,9.08441e-05,0.000168446,0.000885223,0.091580363,0.006510653,0.000520575,0.008764087,0.034546973,0.006584184,0.000375572,0.001090966,0.002350506,0.006981977,0.14380349,0.005002763,0.001053798,0.000208462,0.129186219,0.000313127,0.011575056,0.00204914,0.000486867,0.241898351,0.000878529,0.000799656,0.093304984,0.203617133,0.795370234,0.092889187,0.144782534,0.003543128,0.00208058,0.030705939,0.000408106,1.14514125,0.026160485,0.009413254,0.002097169,0.00455485,0.001876961,0.000495507,0.037797231,0.019549367,2.380078001,0.008717346,0.019849413,0.237429534,0.002534334,0.003307072,0.003144933,0.052458363,0.011578098,1.050438014,0.075271021,2.137116038,0.00639968,0.020674282,"LCOR-208","CT3","CT3","small",1.16,0,0
"83",0.000231691,0.000472146,7.45736e-05,0.000145289,0.000975585,0.066409766,0.003747716,0.002229222,0.006033603,0.010660833,0.005700935,0.000318029,0.000484022,0.002061673,0.009158597,0.081622018,0.00449758,0.00130295,0.000200033,0.020690324,0.000328953,0.004334192,0.002200199,0.000186791,0.191741503,0.00145794,0.000623468,0.072296381,0.321931511,1.120032042,0.113941822,0.173032897,0.00567504,0.000832154,0.047961446,0.001440809,1.329534716,0.036274761,0.010548854,0.001202212,0.002701558,0.001554376,0.001510397,0.041056076,0.030522734,2.203526323,0.006161316,0.043399786,0.597633392,0.00181555,0.020781869,0.001683471,0.071940517,0.009190748,1.293915876,0.057523537,2.505034861,0.00778382,0.020688498,"LCOR-245","5A","5A","large",0.47,1.28,0.66
"84",0.00029295,0.000213685,0.000100007,0.000220097,0.000573429,0.095018811,0.004172603,0.001043045,0.005369288,0.017958926,0.004734643,0.000247089,0.000391698,0.002830724,0.006867281,0.136374779,0.003847932,0.001089637,8.51199e-05,0.037722453,0.005916149,0.004471628,0.001768811,0.013321128,0.308498649,0.001747381,0.002549587,0.056917381,0.182649331,0.883542808,0.118741885,0.176728762,0.007573711,0.000474256,0.032067504,0.000380119,1.076616409,0.021685305,0.005589765,0.001084456,0.003166212,0.000903779,0.00111846,0.040351392,0.020469985,1.886659466,0.006806139,0.030549691,0.290461278,0.002744316,0.002895058,0.003046737,0.051165515,0.025915186,1.215821077,0.121531623,1.910187898,0.003970452,0.017526403,"LCOR-246","5A","5A","small",0.34,0.95,0.65
"85",0.000250303,0.000342786,6.1149e-05,0.000277258,0.001285085,0.081147077,0.003870343,0.002741366,0.007994685,0.017075839,0.007801703,0.000141752,0.000420278,0.00156957,0.003220771,0.182004603,0.003809349,0.000809569,7.60085e-05,0.126030009,0.000463301,0.007622252,0.002762662,0.009770243,0.208206305,0.00094876,0.001333947,0.080713316,0.192528984,0.805465277,0.120551404,0.210691937,0.004574375,0.000420984,0.032440105,0.000725102,0.889769261,0.019880627,0.003337769,0.002092465,0.004434155,0.000821928,0.000352226,0.039905339,0.004699521,1.487003216,0.007040314,0.014588819,0.243392442,0.00143325,0.002556855,0.002518593,0.024903911,0.009308772,0.98546223,0.054818124,1.886270966,0.004942525,0.013828112,"LCOR-311","16-20","16-20","small",1.19,0,0
"86",0.000215393,0.001231182,7.83235e-05,0.000147171,0.000641537,0.066738165,0.005412108,0.003861504,0.010144442,0.019398259,0.007285409,0.000302392,0.000587768,0.001472004,0.007089724,0.160065111,0.006574909,0.001291268,0.000102224,0.078064767,0.000535033,0.006745063,0.003293313,0.012559662,0.352698021,0.001284368,0.000784094,0.091416557,0.242537638,0.811151634,0.22658289,0.277078327,0.004476171,0.001892107,0.040050363,0.000812768,1.330542628,0.029892195,0.006786459,0.001422763,0.005741239,0.002518564,0.001831017,0.036746963,0.028343235,2.007318427,0.00874344,0.025576659,0.391899416,0.002056599,0.001187472,0.008744386,0.156753254,0.023438549,1.208958747,0.13337415,2.30523434,0.007260286,0.019488824,"LCOR-471","13-15B","13-15B","large",0.14,0.89,0.85
"87",0.000214292,0.000330162,4.98906e-05,0.000130732,0.000420307,0.089821982,0.004322391,0.001486057,0.006566633,0.023327092,0.005080938,0.000182011,0.000592083,0.002398609,0.004692409,0.14387928,0.006179919,0.000566187,0.00015507,0.121935859,6.52094e-05,0.010560459,0.002059381,0.011107137,0.212255626,0.001200616,0.000398707,0.072431533,0.168160205,0.771152265,0.133227031,0.158894526,0.004096496,0.000674939,0.017041395,0.000395504,0.817304882,0.02107444,0.004517592,0.000460562,0.00177107,0.002255361,0.001071204,0.032442528,0.017967204,1.349334437,0.006953205,0.023284367,0.202722325,0.00147892,0.000930237,0.001206451,0.097621684,0.009311388,0.831599574,0.05683345,1.482381159,0.003950245,0.016836425,"LCOR-546","4A","4A","large",0.72,0.74,1.35
"88",0.000101036,0.000364027,6.43175e-05,9.21954e-05,0.000488067,0.073627299,0.004863549,0.0009745,0.006547824,0.01383922,0.005972963,0.000198265,0.00038744,0.00168857,0.010190955,0.135059813,0.004964296,0.001087317,0.000104046,0.060938806,5.49285e-05,0.008005746,0.002241244,0.012270045,0.274269564,0.001045176,0.000406048,0.07823584,0.187571814,0.929450567,0.172789989,0.147837053,0.005501102,0.000816063,0.049522659,0.001269545,1.01480646,0.024988599,0.006176511,0.002663997,0.005033218,0.002075542,0.000444232,0.047049123,0.025581888,1.216343807,0.006703629,0.021381906,0.31366084,0.00345286,0.000772139,0.011419715,0.080124091,0.015170571,0.982916745,0.086326027,1.891742175,0.004126694,0.019273633,"LCOR-567","5C","5C","small",0.39,0.79,0.77
"89",0.000267531,0.00025914,1.71003e-05,0.000128154,0.000312789,0.110097367,0.004488495,0.000761926,0.009553463,0.058201255,0.004837302,0.000190891,0.000498954,0.002228207,0.003043676,0.130521109,0.005340209,0.00039826,0.000245675,0.066096183,0.000165853,0.008783706,0.002579135,0.01115691,0.277652269,0.000955619,0.001878052,0.071095916,0.176293502,0.850280544,0.162359538,0.234126184,0.006147317,0.001478595,0.023914026,0.001418645,0.977050972,0.032644008,0.005475921,0.001665123,0.005489871,0.00115019,0.009410678,0.018351043,0.012544687,1.919562753,0.00941716,0.048792001,0.129657384,0.00306267,0.005544792,0.002621242,0.057269098,0.017122334,0.857507696,0.097592924,1.723397006,0.004761009,0.019718388,"LCOR-106","16-20","16-20","large",0.81,0,0
"90",0.000246019,0.000302702,4.54174e-05,8.99561e-05,0.000490989,0.07661539,0.014626884,0.002324703,0.006296207,0.059917488,0.0071143,0.000242561,0.00166314,0.002728273,0.003751786,0.265601664,0.006192349,0.000876959,9.65455e-05,0.218515438,0.000195443,0.012940745,0.002979081,0.000526955,0.323432405,0.002089737,0.000459233,0.066089417,0.211802129,1.035107805,0.186464513,0.244212468,0.003379491,0.002311113,0.021243804,0.000962366,1.204777756,0.026204627,0.004503829,0.001193662,0.004486413,0.001329078,0.000557039,0.018070087,0.029082387,2.176574964,0.006990518,0.015165218,0.090742542,0.00224298,0.002103214,0.005909628,0.064553262,0.027125175,1.018438131,0.099635488,1.548801118,0.003167595,0.015527027,"LCOR-147","7","7","large",0.81,1.01,1.1
"91",0.000328688,0.000341723,4.4636e-05,0.000118486,0.000518049,0.060142986,0.017669626,0.001601227,0.007682842,0.081177463,0.010103674,0.000191375,0.001684887,0.002805889,0.006100839,0.323694641,0.005721835,0.001331646,7.66449e-05,0.18107175,0.000208969,0.010514676,0.004062474,0.013089657,0.257890353,0.001540762,0.000548949,0.073946129,0.247338498,0.97178803,0.299259128,0.35983837,0.004201813,0.000757658,0.020452467,0.000433439,1.291350205,0.034867072,0.005525787,0.001331487,0.006492844,0.001075473,0.000756481,0.019448412,0.041784891,1.610419212,0.006156711,0.03909432,0.075134611,0.00371747,0.000836135,0.003198629,0.119794354,0.01759022,0.950993715,0.080933747,1.258104466,0.004065235,0.016895585,"LCOR-148","7","7","large",0.8,0.96,1.17
"92",0.000271738,0.000311287,8.74315e-05,4.84126e-05,0.000489199,0.061798305,0.014165417,0.002125304,0.007387244,0.087530572,0.009957791,0.000225942,0.001282761,0.002166002,0.007296146,0.242640793,0.006802849,0.001205106,7.35571e-05,0.151358232,0.000408162,0.011277695,0.003919298,0.01421578,0.316156037,0.002013901,0.000638215,0.070298027,0.269765731,1.107997953,0.275524462,0.375913508,0.002996521,0.002239164,0.01946134,0.000579643,1.370021678,0.032843588,0.005447295,0.00146666,0.005884799,0.001995409,0.001340444,0.017477435,0.033943944,2.184889111,0.007588942,0.0212521,0.126266007,0.002303623,0.001642869,0.005115418,0.066899195,0.024823203,1.008472311,0.101476873,1.504489351,0.004327794,0.017504776,"LCOR-153","7","7","small",0.89,1.12,1.26
"93",0.000237344,0.00035512,2.89515e-05,6.50777e-05,0.000289663,0.109349417,0.007737224,0.002641996,0.007227896,0.077115592,0.006693104,0.000135434,0.000730858,0.001959612,0.003162871,0.250527378,0.006172039,0.00076908,5.36994e-05,0.137763841,9.05526e-05,0.008369522,0.002176454,4.82842e-05,0.252601069,0.000787644,0.000298787,0.082851357,0.134943426,0.864690921,0.146659947,0.200669413,0.00309124,0.001132302,0.013638438,0.000953778,0.942407721,0.021969378,0.002700921,0.001583611,0.005372733,0.000936458,0.006539043,0.016098686,0.013478983,1.263277845,0.007610829,0.024607487,0.065755328,0.00224661,0.000441184,0.001462516,0.076561151,0.023328467,0.738454037,0.099241085,0.973907917,0.002519447,0.011859888,"LCOR-169","1C","1C","large",1.26,1.19,1.96
"94",0.000346651,0.000373905,9.77659e-05,0.000287121,0.000699731,0.094425508,0.008305366,0.001989092,0.008610566,0.085062292,0.009879138,0.000453321,0.001162426,0.002515904,0.004756373,0.180801363,0.005155564,0.001592556,8.45089e-05,0.102886346,0.000368108,0.009444601,0.003682719,0.000225405,0.240305171,0.001033721,0.000739448,0.093170302,0.244691793,1.482758091,0.361608848,0.459560845,0.004046058,0.002619088,0.021650595,0.001307873,1.475728774,0.035531829,0.007604515,0.001890314,0.007632835,0.000965449,0.000589792,0.013887411,0.036405961,2.600675732,0.006974843,0.043969765,0.18874292,0.003938521,0.001098308,0.006618945,0.145435589,0.015950211,1.189269793,0.083758121,1.983070989,0.004966083,0.018233865,"LCOR-190","13-15B","13-15B","small",0.4,0.61,0.65
"95",0.000423655,0.000334688,5.67234e-05,0.000409226,0.000692227,0.122633894,0.00775201,0.001767838,0.009554093,0.090000297,0.007912569,0.000365964,0.000952508,0.003259999,0.004175007,0.180554082,0.005767638,0.001290341,0.000354241,0.083103735,0.000286938,0.009319788,0.002019035,0.000651538,0.350248114,0.001054364,0.000839589,0.109743658,0.206441315,1.567789723,0.165633571,0.237075496,0.004955102,0.002956433,0.032398808,0.001581172,1.465282133,0.028032978,0.00741046,0.002602655,0.00721603,0.001105919,0.010225756,0.019783764,0.032845402,2.857725107,0.006298581,0.029493841,0.2127117,0.004770789,0.003707386,0.010455223,0.14066581,0.038159847,1.355742538,0.152579763,1.636808885,0.0039687,0.024613608,"LCOR-192","13-15B","13-15B","large",0.08,0.83,0.96
"96",0.000426053,0.000485764,5.48079e-05,0.000282747,0.0008305,0.107259927,0.011835508,0.000816035,0.011725852,0.14167422,0.008047174,0.000403511,0.001243146,0.002910879,0.008421226,0.245604641,0.007191162,0.000917676,0.000245191,0.153199171,0.00297295,0.01431944,0.003618438,0.018475642,0.543008959,0.002808222,0.001002288,0.145693911,0.254001088,1.480003175,0.176732272,0.266309522,0.004146172,0.00096166,0.013000877,0.001058907,1.788219372,0.036131444,0.008317429,0.002133133,0.007998652,0.001326537,0.001180709,0.025853871,0.041429293,3.149716265,0.011228654,0.06177888,0.146272283,0.005934996,0.00712195,0.007343155,0.056759077,0.053716122,1.542686689,0.214330264,1.907056901,0.004789137,0.021344408,"LCOR-241","5A","5A","large",0.26,0.77,0.53
"97",0.00036297,0.000182714,0.00021342,0.001122387,0.001243913,0.115557669,0.006435891,0.002073278,0.005882922,0.042425081,0.004853814,0.000751193,0.001225007,0.004763172,0.002054685,0.107787893,0.005822583,0.001864149,0.001066294,0.033243337,0.011839188,0.001025622,0.00247777,0.000189463,0.387315374,0.003494229,0.00382265,0.274280841,0.263138987,1.074418404,0.22054326,0.203221977,0.006520857,0.004034908,0.447973208,0.000940209,1.76243554,0.071079334,0.018932502,0.000481144,0.001461758,0.001125739,0.002360803,0.769875264,0.02851315,4.639765048,0.00899818,0.113476838,1.177715721,0.001309526,0.004074374,0.002117348,0.047318986,0.019044732,2.084868844,0.101635593,1.246482702,0.003093268,0.01731364,"LCOR-294","8-9D","8-9D","large",0.52,0,0
"98",0.000249823,0.000239277,3.45164e-05,4.81457e-05,0.000339641,0.051281231,0.006513575,0.002316584,0.008110105,0.051204208,0.009486408,0.000121919,0.000537246,0.002949299,0.002673348,0.171058225,0.003280244,0.000587075,0.000246394,0.204244543,0.002621644,0.009573103,0.003716227,0.01241017,0.188708163,0.001186071,0.00133273,0.051952497,0.176917722,0.800143001,0.260727288,0.355825528,0.003562824,0.000680939,0.008896519,0.000753633,0.982028419,0.026097075,0.000222167,0.001759555,0.004268143,0.000702147,0.0085024,0.013886168,0.006685502,1.870334142,0.008609944,0.014736234,0.036572526,0.001758193,0.000786145,0.001676867,0.054827535,0.010977294,0.645149719,0.049131282,1.372206334,0.003041095,0.018830523,"LCOR-314","16-20","16-20","large",1.37,0,0
