"","L.....lactic.acid","glycolic.acid","pipecolic.acid.2","pyruvic.acid","Beta..alanine..2","benzoic.acid","L.serine.1","phosphoric.acid","L.threonine.1","nicotinic.acid","maleic.acid","glycine","succinic.acid","catechol","glyceric.acid","glyoxylic.acid","fumaric.acid","methyltartronic.acid","X4.Acetoxyphenol","aspartic.acid.1","ribonic.acid.gamma.lactone.2","D.malic.acid","D.threitol","L.pyroglutamic.acid","ribose","L.glutamic.acid.1","threonic.acid","phenethylamine","alpha.ketoglutaric.acid","X2.isopropylmalic.acid","X3.phenyllactic.acid","tartaric.acid","phloroglucinol","arabinose","xylose.1","D.sphingosine..3","rhamnose.2","gluconic.acid.lactone.2","isopropyl.beta.D.1.thiogalactopyranoside.","D.sorbitol","X4.hydroxycinnamic.acid","shikimic.acid","citric.acid","dehydroascorbic.acid..1","myristic.acid","quinic.acid","fructose.1","D.glucose.1","galactitol","galacturonic.acid.2","D.mannitol","L.ascorbic.acid","gluconic.acid.2","galactonic.acid.2","D.saccharic.acid","mucic.acid","myo.inositol","N.acetyl.D.glucosamine.1","caffeic.acid","D.ribose.5.phosphate.1","D.glucose.6.phosphate.1","lactobionic.acid.1","cellobiose.2","phenyl.beta.glucopyranoside","lactose.2","D.....trehalose"
"65",0.000216027,0.000352444,0.000631633,8.33271e-05,0.000138186,0.00067957,0.001202676,0.123132967,0.000351009,0.000419571,0.006724848,0.000317054,0.008827429,0.083785194,0.012661695,0.000290632,0.000694474,0.001950755,4.1401e-05,0.002335643,0.013447286,0.181841891,0.004874135,0.0012924,0.000195616,0.003436221,0.096038397,0.000115556,0.00288485,NA,0.00046604,0.007609035,2.12255e-05,0.003480075,0.001587436,0.000233288,0.000626619,0.207866731,0.000363555,0.000678349,0.000566018,0.060824329,0.069328768,0.189323668,0.000625387,0.796851199,0.333557625,0.394966905,0.004427895,0.000738404,0.000406906,0.024762141,0.000727154,0.019583917,0.008384811,0.001451511,1.288722408,0.033835415,0.006409551,0.00151538,0.006925436,0.001158543,0.001367852,0.032798022,0.029408302,0.000292732
"66",0.000163828,0.000519852,0.000477973,3.53846e-05,0.000186027,0.000529895,0.000833814,0.068012286,0.000180771,0.00015282,0.004569193,0.002089427,0.006900847,0.045472654,0.005738189,0.000289481,0.000405025,0.001229058,3.24892e-05,0.000497145,0.007638576,0.136373905,0.007850166,0.000683576,6.69608e-05,0.001461125,0.102054537,0.000269982,0.001994842,NA,0.002563134,0.009950549,NA,0.003842028,0.001653464,0.011264214,0.000713509,0.381141944,0.006547235,0.000880376,0.000389126,0.063473,0.063570872,0.240154058,0.00232945,1.126367985,0.136368049,0.224394734,0.004378144,7.69775e-05,0.001236453,0.016577749,0.001610489,0.012269408,0.00191639,0.000296302,1.095767458,0.027729,0.004947402,0.001267468,0.003777389,0.001622384,0.001266568,0.039643702,0.037407833,0.000707614
"67",0.000192921,0.00030302,0.000484861,3.6619e-05,0.000156973,0.000356012,0.001027049,0.111486011,0.000211407,9.14705e-05,0.006201324,0.006901112,0.006155869,0.020553428,0.003711604,0.000229793,0.000562632,0.002583534,2.02681e-05,0.00068708,0.005530716,0.193770046,0.006927707,0.000680137,0.000104366,0.00269009,0.191568437,0.00396457,0.001324733,0.000239102,0.001929728,0.009632828,NA,0.002513872,0.000332718,0.000302063,0.000998176,0.267870477,0.004536996,0.000770452,0.000301953,0.038030825,0.156071432,0.15532741,0.00130496,0.791073926,0.090541206,0.127104091,0.003389768,5.59959e-05,0.001642057,0.028634635,0.001113502,0.026658517,0.009665629,0.001028469,0.736046746,0.020913137,0.005247017,0.001744355,0.00435949,0.001082517,0.006524975,0.033191238,0.018384587,0.001309262
"68",0.000140027,0.000403885,0.000542618,6.48937e-05,9.40905e-05,0.000464594,0.001392172,0.031121358,0.000500367,0.000173637,0.005198815,0.002024946,0.006716014,0.038735307,0.011072526,0.000273554,0.000613067,0.002243411,2.71532e-05,0.000513519,0.006130775,0.127955996,0.005214153,0.00121547,5.39042e-05,0.002644621,0.147829092,0.000455354,0.00089636,0.000219943,0.001764012,0.008937902,2.12073e-05,0.005175173,0.001233427,0.000219171,0.000709048,0.205286823,0.021038325,0.000801356,0.000462072,0.05223249,0.028181475,0.164886289,0.003045745,0.867312737,0.191483226,0.282647966,0.003671714,0.000534585,0.001240166,0.019194571,0.004001933,0.017278879,NA,0.004307184,0.916944553,0.023273573,0.007031319,0.001314865,0.002855618,0.000642002,0.000798356,0.042692446,0.015686037,0.003708879
"69",0.00033384,0.001758043,0.000265402,0.000100236,0.000256117,0.000539351,0.00053248,0.070457773,0.000122262,0.000128527,0.005238504,0.000418421,0.01010062,0.117600353,0.007773683,0.000239855,0.000569818,0.002408696,3.86042e-05,NA,0.007594787,0.144770931,0.00384924,0.000628536,0.000305115,NA,0.054111153,8.10201e-05,0.000391753,NA,0.003670489,0.005694092,NA,0.001958885,0.001344778,0.009524933,0.000503174,0.262365586,NA,0.001401807,0.00027077,0.023777903,0.0788013,0.186035393,0.003050434,0.842713596,0.145973162,0.177704184,0.010021473,NA,0.000449033,0.014006889,0.000417841,0.01514369,0.001044688,0.000687161,1.039503006,0.030659916,0.008425326,0.001076395,0.00478802,0.000814052,0.007589445,0.029070389,0.019051594,0.00769447
"70",0.000170797,0.00178899,0.000464392,9.84074e-05,8.41639e-05,0.000636952,0.000947237,0.063900073,0.000458101,0.000101138,0.005176287,0.001225462,0.005860918,0.035626657,0.007822604,0.000401241,0.000861093,0.00213882,4.98294e-05,0.000529591,0.006827688,0.111265892,0.004308629,0.000995621,0.000214608,0.001313494,0.085991626,0.00021074,0.000598533,NA,0.001951629,0.006450782,3.02617e-05,0.002167443,0.002561448,0.013380791,0.000600228,0.234937693,0.006526334,0.000786395,0.000606429,0.029063986,0.056837185,0.16356579,0.001664519,0.769317213,0.156206815,0.189260454,0.006083614,0.000416417,0.000687748,0.019653234,0.007964015,0.013993875,NA,0.000345109,0.97110427,0.026110888,0.006715788,0.000845416,0.003038093,0.000881776,0.000549716,0.03103838,0.019610401,0.003562849
"71",0.000345931,0.00028931,0.00015535,8.58155e-05,6.90922e-05,0.000552362,0.000726233,0.087456284,9.0174e-05,0.000209811,0.006959273,0.000616372,0.009085053,0.107286737,0.00749274,0.000340446,0.001014323,0.002008355,6.52434e-05,0.000616251,0.007558265,0.120640556,0.004248234,0.000870962,0.000324152,0.000690587,0.029761953,0.001393351,NA,NA,NA,0.006315007,2.73848e-05,0.001650838,0.000980944,4.95528e-05,0.000496171,0.214883316,0.031608642,0.001481473,0.000481983,0.024847352,0.130977839,0.228571734,0.0020935,0.688152969,0.121835576,0.191293021,0.00796618,0.000802688,0.001744096,0.032274513,0.004975326,0.01986284,0.007090524,0.000902129,1.130513056,0.031799866,0.008616119,0.001186034,0.005256831,0.001315716,0.018100424,0.022804973,0.026822596,0.003651469
"72",0.000202243,0.000490863,0.000557151,6.09266e-05,0.000158854,0.00059063,0.0020218,0.07634974,0.000363293,9.45482e-05,0.004914438,0.002179499,0.005172631,0.018420069,0.006690563,0.000172642,0.000388644,0.004217082,1.7595e-05,0.000862626,0.006307736,0.164321776,0.005239717,0.0014225,0.004328071,0.002652881,0.109289249,0.000576072,0.000962064,0.000245945,0.002672986,0.008072412,NA,0.003517232,0.029290585,0.016923111,0.000519038,0.27344795,8.96432e-05,0.000869669,0.002262997,0.046940338,0.032449872,0.215671188,0.001482471,0.970484341,0.320697442,0.378288473,0.005277659,NA,0.002066785,0.030184736,0.019158646,0.018780296,0.003961356,0.000322955,1.222604285,0.030217502,0.004422476,0.002676151,0.005067004,0.002045797,0.012625111,0.066555242,0.013521259,0.009614556
"73",0.000107314,0.000478402,0.001011101,5.81971e-05,0.000105951,0.000437356,0.001493747,0.122146762,0.0003523,0.000165839,0.006982228,0.001673629,0.006478405,0.027688526,0.007827764,0.000170665,0.000664654,0.002096933,2.85487e-05,0.000927855,0.006586546,0.177622304,0.006198708,0.001210806,5.01715e-05,0.002076946,0.115349796,0.000174991,0.002520309,0.000105087,0.002409659,0.010345755,1.91324e-05,0.003648823,0.001224612,0.01183663,0.001072607,0.274133891,0.000106551,0.001507063,0.000797045,0.055458863,0.060388586,0.201482753,0.000621509,0.93048188,0.12347678,0.188461875,0.00419012,6.22963e-05,0.001471034,0.004441051,0.000693966,0.016132584,0.002915028,0.000650939,0.958475126,0.026399537,0.005751954,0.003074341,0.006224184,0.001141556,0.001307077,0.028782619,0.044442827,0.000716962
"74",0.000328458,0.001037276,0.000338295,7.96505e-05,4.43445e-05,0.000537543,0.002267891,0.072800249,0.000410563,0.000144772,0.012994977,0.002973528,0.009939917,0.115383692,0.011141698,0.000251293,0.001373975,0.004234142,3.0122e-05,0.001084197,0.007866766,0.229942455,0.003624546,0.001369569,0.000177808,0.004054617,0.060641582,0.002160501,0.001127478,0.000139434,NA,0.006649821,NA,0.001749283,NA,6.36692e-05,0.000281834,0.253702533,0.02571271,0.002076811,0.000419284,0.027544068,0.127025971,0.24393885,0.00065795,0.593248134,0.130189311,0.154608412,0.007471846,NA,0.001101037,0.032544081,0.000686538,0.015084927,0.005717246,0.000604822,1.006780908,0.028428893,0.007695982,0.001057327,0.004287362,0.000904252,0.019806379,0.026274722,0.023262677,0.002916628
"75",0.000400707,0.000385362,0.000707354,4.42493e-05,0.000119587,0.000723599,0.001962637,0.13473781,0.000376023,0.000195131,0.006546647,0.00137636,0.006137958,0.033832018,0.005188834,0.000367657,0.000943532,0.005154205,5.25709e-05,0.001428577,0.005633879,0.140963661,0.007108476,0.002121958,0.000286447,0.00633269,0.104398901,0.000160103,0.001022189,0.000282198,0.002264783,0.009812092,3.84802e-05,0.00299601,0.16813393,0.012429763,0.001013631,0.246216047,0.004867669,0.001154951,0.000983266,0.049076647,0.104009231,0.189897232,0.003982359,1.056705535,0.213736782,0.268552302,0.004604948,8.57984e-05,0.001635644,0.024890967,0.001246548,0.025314781,0.002873826,0.001295431,0.992279309,0.030271966,0.009034359,0.001166858,0.004502211,0.002588751,0.000385038,0.031706873,0.033834423,0.002375915
"76",0.000120113,0.000434293,0.000455758,8.38173e-05,0.0001996,0.000538711,0.001804808,0.138509101,0.000344994,0.000127096,0.005033722,0.002009789,0.006414649,0.036109846,0.005335487,0.00027761,0.000637347,0.002435922,4.62203e-05,0.001066759,0.005703585,0.112373282,0.005935037,0.001094744,8.18649e-05,0.002949827,0.118693326,0.000151953,0.001854432,NA,0.002426097,0.008453487,2.97247e-05,0.002821066,0.001383168,0.000315082,0.001173405,0.281586505,0.00567013,0.001227498,0.00061542,0.046167702,0.091722125,0.208567814,0.001340589,0.925320565,0.210606665,0.284331326,0.003907951,0.000108961,0.001189075,0.019170706,0.00103537,0.027886984,0.006044624,0.002186936,0.993507874,0.026238209,0.008151559,0.002852393,0.006661808,0.001074206,0.000452078,0.038321537,0.023309458,0.001686134
"77",0.000149873,0.000355519,0.000345191,8.27417e-05,0.00032439,0.000585016,0.000725288,0.095743631,0.000126721,0.000129719,0.006506419,0.000938316,0.006092789,0.009786319,0.003023038,0.000214125,0.00065743,0.002966274,6.03559e-05,0.000590973,0.003685236,0.185742912,0.007461376,0.000655053,0.000124344,0.000977581,0.116766792,0.006038865,0.001362353,0.000102447,0.002308408,0.009275183,3.43514e-05,0.002190642,0.000329897,0.009916289,0.001112252,0.264230751,0.005831912,0.001018866,0.000337346,0.036737658,0.131878297,0.172791091,0.001012209,0.824237429,0.100941819,0.132845616,0.004222707,NA,0.001250886,0.037957639,0.000908442,0.023274278,0.006552128,0.000659372,0.811372761,0.02365415,0.005870516,0.001306012,0.002626446,0.001041819,0.00109824,0.041352969,0.016776457,0.000967834
"78",0.00033747,0.000563873,0.001033449,7.89154e-05,0.00014342,0.000642303,0.00065422,0.099756037,0.000384886,0.00017512,0.006565897,0.002400719,0.010629932,0.047499233,0.009268955,0.000418026,0.000972057,0.002252964,4.86715e-05,0.000678756,0.005364809,0.177847707,0.006787797,0.001089953,0.000139772,0.00214434,0.180879783,0.000307963,0.001606879,NA,0.000958015,0.011399554,5.44458e-05,0.004568023,0.00161113,0.013806851,0.000749956,0.261875658,0.042707234,0.001130641,0.000854429,0.045480555,0.071548218,0.246320232,0.004171705,0.88826077,0.267278745,0.327357815,0.004498162,NA,0.002128842,0.022950512,0.001022017,0.021549182,0.001308741,0.000516892,1.17473064,0.036681628,0.008680295,0.002577245,0.005728473,0.001006586,0.000577664,0.035886063,0.022108469,0.00185668
"79",0.000204593,0.000796609,0.001024467,6.21405e-05,0.000166648,0.000855015,0.001132337,0.15127778,0.000305838,0.000206567,0.008439034,0.001567335,0.005813837,0.036482333,0.007124854,0.000276692,0.001512835,0.002842953,5.57304e-05,0.000581886,0.009291387,0.210740342,0.007898284,0.001790872,9.44055e-05,0.002931149,0.164733398,0.000200086,0.002964015,0.00030611,0.00235234,0.014614424,4.75605e-05,0.003170454,0.000953942,0.013626686,0.001197711,0.27810309,0.040876496,0.001626799,0.001517127,0.066772778,0.153184305,0.148806826,0.003656904,1.329399174,0.118546971,0.16529146,0.012192332,0.000109701,0.001689212,0.018281287,0.00162876,0.028769026,0.003963042,0.002049964,1.087377745,0.030166193,0.009168823,0.002022507,0.005900988,0.002159007,0.000715725,0.037412967,0.041568369,0.000956517
"80",0.000228545,0.000271154,0.000505497,6.74866e-05,0.000845097,0.000492735,0.001662665,0.092002009,0.000604954,0.000390724,0.00485634,0.001499968,0.011185799,0.021713406,0.007058887,0.00013618,0.00050041,0.002255352,4.00543e-05,0.001395607,0.005574462,0.201254654,0.003074548,0.000824261,7.57756e-05,0.003936632,0.203036587,0.00021077,0.002955851,0.000157921,0.001563973,0.009780297,3.23043e-05,0.003783098,0.00098726,0.011016958,0.000969151,0.273505651,NA,0.001107886,0.000420129,0.04363048,0.057453538,0.219026578,0.002102141,0.721316878,0.168548542,0.200901711,0.003117027,0.000102378,0.001043418,0.023883983,0.007984847,0.021170528,0.001379126,0.000447119,0.986187003,0.027900939,0.00630111,0.002839794,0.00547036,0.000784854,0.000561548,0.037070149,0.01257731,0.001572639
"81",0.000439603,0.000311131,0.000325081,0.000106045,0.000124736,0.000683921,0.00070628,0.110377924,0.000246537,0.000206906,0.00607396,0.00074183,0.00927949,0.010344086,0.004853309,0.000300945,0.00066851,0.001738343,5.93977e-05,0.000520519,0.005957783,0.156406969,0.00840242,0.000887395,0.000210973,0.000721194,0.112510767,0.000168875,0.001563969,NA,0.001861302,0.012636748,3.6984e-05,0.006741353,0.001475458,0.011827043,0.001362824,0.25781929,0.041952841,0.001298271,0.000596996,0.04557359,0.064509192,0.193947868,0.007173926,0.745509662,0.255592643,0.30459863,0.004894925,0.000910195,0.001019506,0.035170865,0.000444373,0.019265949,0.004479003,0.001146944,1.028319367,0.035111688,0.008764747,0.002587817,0.005194009,0.001254312,0.000511752,0.023409905,0.020310778,0.001643602
"82",0.000302186,0.000404518,0.000271551,9.08441e-05,0.000168446,0.000885223,0.000789504,0.091580363,0.000277778,9.89695e-05,0.006510653,0.000520575,0.008764087,0.034546973,0.006584184,0.000375572,0.001090966,0.002350506,5.3097e-05,0.000365838,0.006981977,0.14380349,0.005002763,0.001053798,0.000208462,0.000934973,0.129186219,0.000313127,0.000428138,NA,0.002146581,0.011575056,3.05066e-05,0.00204914,NA,0.000486867,0.000717308,0.241898351,0.045582725,0.000878529,0.000799656,0.036685815,0.093304984,0.203617133,0.005590563,0.795370234,0.092889187,0.144782534,0.003543128,0.00049562,0.00208058,0.030705939,0.007247847,0.022415541,0.005102038,0.000408106,1.14514125,0.026160485,0.009413254,0.002097169,0.00455485,0.001876961,0.000495507,0.037797231,0.019549367,0.003307072
"83",0.000231691,0.000472146,0.000157006,7.45736e-05,0.000145289,0.000975585,0.000826502,0.066409766,0.000109773,6.95565e-05,0.003747716,0.002229222,0.006033603,0.010660833,0.005700935,0.000318029,0.000484022,0.002061673,4.22007e-05,NA,0.009158597,0.081622018,0.00449758,0.00130295,0.000200033,0.000462985,0.020690324,0.000328953,0.000294849,NA,0.000391698,0.004334192,5.43306e-05,0.002200199,0.001045078,0.000186791,0.000640139,0.191741503,0.010046208,0.00145794,0.000623468,0.024955292,0.072296381,0.321931511,0.00204386,1.120032042,0.113941822,0.173032897,0.00567504,0.000141034,0.000832154,0.047961446,0.000806274,0.017333718,0.004510631,0.001440809,1.329534716,0.036274761,0.010548854,0.001202212,0.002701558,0.001554376,0.001510397,0.041056076,0.030522734,0.020781869
"84",0.00029295,0.000213685,0.000227372,0.000100007,0.000220097,0.000573429,0.001637728,0.095018811,0.000262035,6.45389e-05,0.004172603,0.001043045,0.005369288,0.017958926,0.004734643,0.000247089,0.000391698,0.002830724,4.12059e-05,0.002024478,0.006867281,0.136374779,0.003847932,0.001089637,8.51199e-05,0.004434155,0.037722453,0.005916149,0.001196304,NA,0.002409662,0.004471628,2.81196e-05,0.001768811,NA,0.013321128,0.000696285,0.308498649,0.005791082,0.001747381,0.002549587,0.030212519,0.056917381,0.182649331,0.003357692,0.883542808,0.118741885,0.176728762,0.007573711,7.88402e-05,0.000474256,0.032067504,0.000406468,0.011747002,0.004117374,0.000380119,1.076616409,0.021685305,0.005589765,0.001084456,0.003166212,0.000903779,0.00111846,0.040351392,0.020469985,0.002895058
"85",0.000250303,0.000342786,0.000566002,6.1149e-05,0.000277258,0.001285085,0.001540425,0.081147077,0.000648112,NA,0.003870343,0.002741366,0.007994685,0.017075839,0.007801703,0.000141752,0.000420278,0.00156957,0.000121795,0.001105814,0.003220771,0.182004603,0.003809349,0.000809569,7.60085e-05,0.004057295,0.126030009,0.000463301,0.002491626,NA,0.001383814,0.007622252,0.000111602,0.002762662,0.023740693,0.009770243,0.000898845,0.208206305,0.003172508,0.00094876,0.001333947,0.045576962,0.080713316,0.192528984,0.001157691,0.805465277,0.120551404,0.210691937,0.004574375,5.32885e-05,0.000420984,0.032440105,0.000566432,0.017718686,0.001442666,0.000725102,0.889769261,0.019880627,0.003337769,0.002092465,0.004434155,0.000821928,0.000352226,0.039905339,0.004699521,0.002556855
"86",0.000215393,0.001231182,0.001247063,7.83235e-05,0.000147171,0.000641537,0.001570021,0.066738165,0.000296482,0.000131262,0.005412108,0.003861504,0.010144442,0.019398259,0.007285409,0.000302392,0.000587768,0.001472004,6.47286e-05,0.000908733,0.007089724,0.160065111,0.006574909,0.001291268,0.000102224,0.003123144,0.078064767,0.000535033,0.003050279,NA,0.002957079,0.006745063,3.90962e-05,0.003293313,0.001214458,0.012559662,0.00130872,0.352698021,0.035100263,0.001284368,0.000784094,0.040406829,0.091416557,0.242537638,0.002307173,0.811151634,0.22658289,0.277078327,0.004476171,0.00012004,0.001892107,0.040050363,0.00093962,0.013383594,0.002925814,0.000812768,1.330542628,0.029892195,0.006786459,0.001422763,0.005741239,0.002518564,0.001831017,0.036746963,0.028343235,0.001187472
"87",0.000214292,0.000330162,0.000428261,4.98906e-05,0.000130732,0.000420307,0.001351903,0.089821982,0.000299933,0.00024168,0.004322391,0.001486057,0.006566633,0.023327092,0.005080938,0.000182011,0.000592083,0.002398609,2.00608e-05,0.00039616,0.004692409,0.14387928,0.006179919,0.000566187,0.00015507,0.001678007,0.121935859,6.52094e-05,0.000741175,0.000175339,0.001686931,0.010560459,2.4033e-05,0.002059381,0.001090904,0.011107137,0.000881876,0.212255626,0.004651917,0.001200616,0.000398707,0.040033345,0.072431533,0.168160205,0.001973683,0.771152265,0.133227031,0.158894526,0.004096496,8.23338e-05,0.000674939,0.017041395,0.004644257,0.014509593,0.000828394,0.000395504,0.817304882,0.02107444,0.004517592,0.000460562,0.00177107,0.002255361,0.001071204,0.032442528,0.017967204,0.000930237
"88",0.000101036,0.000364027,0.000332262,6.43175e-05,9.21954e-05,0.000488067,0.001100713,0.073627299,0.000270666,0.00014215,0.004863549,0.0009745,0.006547824,0.01383922,0.005972963,0.000198265,0.00038744,0.00168857,4.04862e-05,0.000666159,0.010190955,0.135059813,0.004964296,0.001087317,0.000104046,0.001654882,0.060938806,5.49285e-05,0.000976633,NA,0.002182119,0.008005746,2.63031e-05,0.002241244,0.00170068,0.012270045,0.000716772,0.274269564,0.004819275,0.001045176,0.000406048,0.046858094,0.07823584,0.187571814,0.001122481,0.929450567,0.172789989,0.147837053,0.005501102,0.000333996,0.000816063,0.049522659,0.000532082,0.016444013,0.003826506,0.001269545,1.01480646,0.024988599,0.006176511,0.002663997,0.005033218,0.002075542,0.000444232,0.047049123,0.025581888,0.000772139
"89",0.000267531,0.00025914,0.000170973,1.71003e-05,0.000128154,0.000312789,0.000906802,0.110097367,0.000117264,0.000107676,0.004488495,0.000761926,0.009553463,0.058201255,0.004837302,0.000190891,0.000498954,0.002228207,NA,0.000549058,0.003043676,0.130521109,0.005340209,0.00039826,0.000245675,0.000903439,0.066096183,0.000165853,0.001857892,NA,0.002286006,0.008783706,NA,0.002579135,0.001719969,0.01115691,0.000735844,0.277652269,0.000216685,0.000955619,0.001878052,0.032594267,0.071095916,0.176293502,0.015599587,0.850280544,0.162359538,0.234126184,0.006147317,NA,0.001478595,0.023914026,0.000580639,0.017678708,0.004339893,0.001418645,0.977050972,0.032644008,0.005475921,0.001665123,0.005489871,0.00115019,0.009410678,0.018351043,0.012544687,0.005544792
"90",0.000246019,0.000302702,0.00064871,4.54174e-05,8.99561e-05,0.000490989,0.001480677,0.07661539,0.000404009,0.000117022,0.014626884,0.002324703,0.006296207,0.059917488,0.0071143,0.000242561,0.00166314,0.002728273,2.28858e-05,0.000641837,0.003751786,0.265601664,0.006192349,0.000876959,9.65455e-05,0.002073016,0.218515438,0.000195443,0.003539621,0.00018918,0.002024098,0.012940745,NA,0.002979081,0.001657514,0.000526955,0.001211333,0.323432405,0.038458472,0.002089737,0.000459233,0.045640948,0.066089417,0.211802129,0.009910706,1.035107805,0.186464513,0.244212468,0.003379491,0.003374049,0.002311113,0.021243804,0.005560941,0.021865604,0.002614977,0.000962366,1.204777756,0.026204627,0.004503829,0.001193662,0.004486413,0.001329078,0.000557039,0.018070087,0.029082387,0.002103214
"91",0.000328688,0.000341723,0.000587419,4.4636e-05,0.000118486,0.000518049,0.001539936,0.060142986,0.000700417,8.17138e-05,0.017669626,0.001601227,0.007682842,0.081177463,0.010103674,0.000191375,0.001684887,0.002805889,2.02531e-05,0.000949383,0.006100839,0.323694641,0.005721835,0.001331646,7.66449e-05,0.002229729,0.18107175,0.000208969,0.004331071,0.00015381,0.000428811,0.010514676,NA,0.004062474,0.001631923,0.013089657,0.000899112,0.257890353,NA,0.001540762,0.000548949,0.059116279,0.073946129,0.247338498,0.006050614,0.97178803,0.299259128,0.35983837,0.004201813,0.003656745,0.000757658,0.020452467,0.000805643,0.017959188,0.001454805,0.000433439,1.291350205,0.034867072,0.005525787,0.001331487,0.006492844,0.001075473,0.000756481,0.019448412,0.041784891,0.000836135
"92",0.000271738,0.000311287,0.000447477,8.74315e-05,4.84126e-05,0.000489199,0.001612836,0.061798305,0.000323175,0.000100985,0.014165417,0.002125304,0.007387244,0.087530572,0.009957791,0.000225942,0.001282761,0.002166002,1.9133e-05,0.000842419,0.007296146,0.242640793,0.006802849,0.001205106,7.35571e-05,0.001999742,0.151358232,0.000408162,0.003102382,9.23691e-05,0.000545475,0.011277695,NA,0.003919298,0.001359701,0.01421578,0.000902102,0.316156037,0.006113666,0.002013901,0.000638215,0.058273356,0.070298027,0.269765731,0.002392869,1.107997953,0.275524462,0.375913508,0.002996521,NA,0.002239164,0.01946134,0.01149807,0.016810533,0.001701379,0.000579643,1.370021678,0.032843588,0.005447295,0.00146666,0.005884799,0.001995409,0.001340444,0.017477435,0.033943944,0.001642869
"93",0.000237344,0.00035512,0.000249986,2.89515e-05,6.50777e-05,0.000289663,0.001848094,0.109349417,0.000486276,6.92814e-05,0.007737224,0.002641996,0.007227896,0.077115592,0.006693104,0.000135434,0.000730858,0.001959612,NA,0.001152014,0.003162871,0.250527378,0.006172039,0.00076908,5.36994e-05,0.004053963,0.137763841,9.05526e-05,0.003753491,0.000208929,0.002070983,0.008369522,NA,0.002176454,0.000687557,4.82842e-05,0.000840184,0.252601069,0.003983839,0.000787644,0.000298787,0.046667534,0.082851357,0.134943426,0.010715344,0.864690921,0.146659947,0.200669413,0.00309124,6.41717e-05,0.001132302,0.013638438,0.001323658,0.015791081,0.002117824,0.000953778,0.942407721,0.021969378,0.002700921,0.001583611,0.005372733,0.000936458,0.006539043,0.016098686,0.013478983,0.000441184
"94",0.000346651,0.000373905,0.000334477,9.77659e-05,0.000287121,0.000699731,0.002131668,0.094425508,0.000432659,0.000178175,0.008305366,0.001989092,0.008610566,0.085062292,0.009879138,0.000453321,0.001162426,0.002515904,5.10051e-05,0.001716222,0.004756373,0.180801363,0.005155564,0.001592556,8.45089e-05,0.003190548,0.102886346,0.000368108,0.002214985,NA,0.000391461,0.009444601,NA,0.003682719,0.001594037,0.000225405,0.00064757,0.240305171,0.044706125,0.001033721,0.000739448,0.045600015,0.093170302,0.244691793,0.010401778,1.482758091,0.361608848,0.459560845,0.004046058,0.000121498,0.002619088,0.021650595,0.007301049,0.026771608,0.004467826,0.001307873,1.475728774,0.035531829,0.007604515,0.001890314,0.007632835,0.000965449,0.000589792,0.013887411,0.036405961,0.001098308
"95",0.000423655,0.000334688,0.000522123,5.67234e-05,0.000409226,0.000692227,0.001350913,0.122633894,0.000317554,0.000148858,0.00775201,0.001767838,0.009554093,0.090000297,0.007912569,0.000365964,0.000952508,0.003259999,4.59242e-05,0.001273999,0.004175007,0.180554082,0.005767638,0.001290341,0.000354241,0.002873845,0.083103735,0.000286938,0.002358957,NA,0.001142869,0.009319788,2.43917e-05,0.002019035,9.03087e-05,0.000651538,0.001587726,0.350248114,0.06328236,0.001054364,0.000839589,0.043636874,0.109743658,0.206441315,0.006941189,1.567789723,0.165633571,0.237075496,0.004955102,NA,0.002956433,0.032398808,0.001810529,0.019690948,0.014966281,0.001581172,1.465282133,0.028032978,0.00741046,0.002602655,0.00721603,0.001105919,0.010225756,0.019783764,0.032845402,0.003707386
"96",0.000426053,0.000485764,0.000271069,5.48079e-05,0.000282747,0.0008305,0.001141281,0.107259927,0.000210117,0.000265596,0.011835508,0.000816035,0.011725852,0.14167422,0.008047174,0.000403511,0.001243146,0.002910879,4.84197e-05,0.000581891,0.008421226,0.245604641,0.007191162,0.000917676,0.000245191,0.001286276,0.153199171,0.00297295,0.00154465,NA,0.004161919,0.01431944,2.53898e-05,0.003618438,0.002670368,0.018475642,NA,0.543008959,0.066498622,0.002808222,0.001002288,0.044097586,0.145693911,0.254001088,0.014661328,1.480003175,0.176732272,0.266309522,0.004146172,0.000274568,0.00096166,0.013000877,0.001087084,0.018079109,0.003165551,0.001058907,1.788219372,0.036131444,0.008317429,0.002133133,0.007998652,0.001326537,0.001180709,0.025853871,0.041429293,0.00712195
"97",0.00036297,0.000182714,0.000337851,0.00021342,0.001122387,0.001243913,NA,0.115557669,NA,NA,0.006435891,0.002073278,0.005882922,0.042425081,0.004853814,0.000751193,0.001225007,0.004763172,9.61395e-05,NA,0.002054685,0.107787893,0.005822583,0.001864149,0.001066294,NA,0.033243337,0.011839188,NA,NA,NA,0.001025622,NA,0.00247777,0.000618448,0.000189463,0.00144388,0.387315374,0.08228966,0.003494229,0.00382265,NA,0.274280841,0.263138987,0.047219584,1.074418404,0.22054326,0.203221977,0.006520857,NA,0.004034908,0.447973208,0.0164411,NA,0.00645663,0.000940209,1.76243554,0.071079334,0.018932502,0.000481144,0.001461758,0.001125739,0.002360803,0.769875264,0.02851315,0.004074374
