"","ribitol..IS.","glycolic.acid","pyruvic.acid","Beta..alanine","benzoic.acid","L.serine","phosphoric.acid","L.threonine","nicotinic.acid","maleic.acid","glycine","succinic.acid","glyceric.acid","glyoxylic.acid","fumaric.acid","methyltartronic.acid","aspartic.acid","ribonic.acid.gamma.lactone","D.malic.acid","D.threitol","L.pyroglutamic.acid","ribose","L.glutamic.acid","threonic.acid","phenethylamine","X2.isopropylmalic.acid","X3.phenyllactic.acid","tartaric.acid","arabinose","rhamnose","gluconic.acid.lactone","X4.hydroxycinnamic.acid","shikimic.acid","citric.acid","dehydroascorbic.acid","quinic.acid","fructose","D.glucose","galactitol","D.mannitol","L.ascorbic.acid","galactonic.acid","D.saccharic.acid","mucic.acid","myo.inositol","N.acetyl.D.glucosamine","caffeic.acid","D.ribose.5.phosphate","D.glucose.6.phosphate","lactobionic.acid","lactose","Sucrose","maltose","loganin","X....epicatechin","trans.coutaric.acid","taxifolin","galactinol","kaempferol","chlorogenic.acid","isoquercitrin","maltotriose","D.....melezitose","Raffinose","petunidin.3.glucoside","event_short"
"1",2673016,2069.018519,262.537037,493.7037037,2585.018519,3531.407407,359031.5556,1035.462963,604.537037,18229.57407,5948.314815,31891.22222,17693.22222,969.4814815,3990.092593,12971.51852,3442.592593,22865.37037,455264.0185,19899.35185,3300.962963,257.4074074,8153.851852,329225.7037,414.537037,400.962963,6285.12963,29715.85185,7705.12963,4205.111111,837257.5,2071.851852,133622.9444,329355.963,608875.9444,2158720.111,310903.5185,475614.3148,31069.92593,6088.740741,32633.7963,48398.90741,12283.27778,5759.925926,2338417.722,79884.2037,17863.2037,3860.259259,19298.25926,3808.222222,89991.12963,2259676.648,17787.03704,52932.09259,690504.9815,9129.87037,18598.33333,165692.6852,38768.31481,2512219.574,229472,4447517.148,12793.77778,40338.83333,6041.222222,"5C"
"2",2632469,1603.511905,198.3730159,915,3443.90873,2702.440476,305969.4444,628.015873,544.1269841,14112.91667,3873.194444,20758.61111,12269.90079,1012.936508,1727.837302,13120.3373,1900.793651,27623.84921,309053.0754,19394.14683,4477.738095,631.6071429,2206.825397,121724.4841,192.5992063,NA,7365.535714,22419.14683,5892.301587,2499.563492,746789.9405,2194.186508,72381.96429,340911.5476,527368.8492,2069679.94,218823.7698,298408.6905,13341.26984,2635,29370.95238,42900.83333,25808.21429,4682.003968,2137512.937,78934.26587,18681.40873,4966.388889,15162.32143,3911.071429,66495.45635,2218156.131,19580.79365,144108.9484,669610.377,11790.73413,7902.420635,140498.5913,35575.6746,2460809.008,203572.3413,5626786.052,15776.56746,31649.7619,NA,"5C"
"3",3477101,1969.557823,238.4353741,149.6768707,2380.782313,3437.482993,368534.2177,878.5034014,450.0340136,19852.05782,3950.204082,26889.55782,13309.84694,622.2108844,4712.704082,10863.41837,3114.370748,21943.96259,466465.6973,20786.9898,4325.034014,534.6938776,5740.493197,254581.5986,11202.10884,298.3843537,7238.520408,22109.16667,8335.561224,2869.20068,809861.0204,1568.044218,97759.52381,495983.5374,587673.0782,1809547.364,292961.9388,435857.432,12638.60544,6056.27551,79060.28912,57733.58844,31724.59184,6183.146259,2002541.054,80588.04422,17742.84014,3560.136054,16775.56122,4250.527211,64552.97619,2162696.48,19498.92857,93066.30952,589761.7177,9654.914966,10117.72109,186409.5068,36834.03061,2214227.925,224157.0238,3638016.395,8264.132653,56492.22789,NA,"8-9D"
"4",2888617,2025.915493,291.9517103,614.7082495,3289.396378,6239.637827,372702.1328,1638.591549,1050.744467,20157.48491,7251.368209,28566.33803,30777.94769,1493.863179,2883.843058,14165.15091,8475.995976,22886.92153,495194.4064,12785.69416,9244.426559,181.8511066,13414.98994,504566.8209,586.0362173,416.9215292,NA,24492.45473,12142.67606,3096.94165,748485.8149,2185.27163,146642.9175,150005.0503,687899.6982,2128052.374,1168179.256,1388562.575,11922.77666,6419.617706,65906.84105,50787.98793,21254.42656,2710.342052,2630090.181,99791.87123,21107.02213,6421.649899,23391.67002,2604.929577,81791.67002,3003524.909,18065.91549,44804.10463,477488.2495,7355.372233,10453.1992,293829.1549,30446.96177,2651991.328,250200.6237,5427462.173,15054.24547,38761.12676,5591.267606,"13-15B"
"5",2870898,5305.137615,239.3027523,375.0825688,2841.853211,4935.504587,168683.5046,918.293578,832.7706422,12793.21101,9424.495413,30125.76147,26065.37615,1201.357798,1852.275229,7885.211009,2749.321101,19295.26606,256325.2294,11157.94495,4683.46789,191.266055,8339.816514,175935.3211,2085.889908,NA,5177.376147,12227.3578,7550.697248,2341.816514,582450.6422,1738.53211,86436.56881,164116.1468,519948.8991,1880878.697,530723.7982,663481.2844,19803.76147,1474.53211,59162.77064,27415.79817,16906.6789,2793.504587,2199940.404,72894.77064,18456.77064,3542.825688,9266.53211,2226.53211,50123.81651,2555593.853,23307.98165,69089.98165,1018857.046,4740.587156,4661.431193,183112.4771,27887.44954,2378814.018,150877.2661,4097530.881,9470.715596,46130.62385,NA,"2H"
"6",3457240,2473.56564,242.0907618,565.834684,2611.410049,1730.923825,315640.7131,1280.388979,669.4975689,19885.4295,4644.440843,29213.11183,17079.7731,846.5802269,2066.790924,11042.99838,2275.948136,35067.86062,458617.9092,16318.07131,5362.933549,791.6045381,3380.113452,121517.3582,10323.4684,NA,9118.946515,17521.5235,6943.225284,4543.76013,860065.7536,1842.544571,88218.6872,566471.1183,729296.1912,1962775.964,294339.9352,404299.7569,35186.69368,3594.927066,118503.7439,43776.35332,25691.11831,4890.923825,2133082.885,97705.29984,22739.43274,5426.807131,15534.52188,3631.166937,73980.24311,1978928.201,22030.12966,156385.9643,1031543.549,12849.17342,11966.5154,287815.2188,38629.5624,2429000.486,235874.4408,4195396.337,11213.16045,50105.59157,NA,"8-9D"
"7",2933818,2269.72028,268.6013986,973.6829837,3481.724942,3462.890443,214238.042,1662.960373,1012.797203,22863.61305,9253.846154,31471.79487,20458.85781,967.2261072,5053.519814,13239.51049,4003.519814,29198.1352,563751.5152,17201.67832,8183.100233,478.5547786,6296.550117,437413.7063,722.7272727,753.4731935,1136.969697,19114.21911,7861.165501,4023.449883,816450,1730.582751,100217.1329,480760.6061,867099.9534,2209310.746,502003.7063,681372.4242,12313.7296,6048.764569,101216.69,50283.44988,26529.18415,4192.097902,3005142.308,91447.94872,22681.42191,4105.361305,11138.27506,5836.083916,81052.47086,3196168.205,16981.70163,95164.91841,887600.3497,4438.414918,13751.35198,218868.9277,43524.47552,2866026.876,223678.5781,4584790.49,14704.54545,60305.75758,NA,"8-9D"
"8",2036263,1721.437309,412.7828746,1441.192661,3328.990826,1490.733945,130824.9235,239.2966361,1023.027523,14740.91743,4836.48318,19780.30581,16113.48624,2646.055046,2030.489297,12514.00612,NA,9687.553517,344101.1621,11252.17125,4958.715596,331.4067278,2377.33945,209889.2355,1930.244648,NA,4030.214067,17986.42202,5310.458716,2341.009174,539476.9725,1733.914373,58511.43731,208938.7156,501554.7095,2090248.379,348202.5076,376925.1682,19087.85933,2499.633028,49034.12844,37917.46177,4144.250765,1577.33945,2257950.183,65399.29664,21938.47095,2495.963303,11389.38838,2064.159021,33993.51682,3428980.275,21676.69725,79733.97554,816444.526,5070.550459,8415.688073,86533.45566,25148.2263,2270777.951,133530.4587,5362619.817,13027.82875,32875.99388,7338.807339,"13-15E"
"9",3733489,4935.008787,259.1212654,860.4042179,2546.133568,4327.908612,344692.8295,2290.210896,494.7100176,19323.60281,9640.913884,51167.34622,28665.34271,557.486819,1956.080844,14935.81722,5700.790861,40129.84183,825890.9666,21111.63445,5793.989455,316.6080844,18786.41476,582078.7698,1320.123023,375.026362,1506.449912,37453.81371,22769.77153,5179.613357,979010.1406,2299.420035,262649.6837,206534.8858,469076.7135,1992878.735,806133.2865,1001883.181,24697.50439,2543.655536,84539.70123,67299.7891,22521.54657,3974.622144,2377626.011,113495.2197,11842.72408,6588.383128,21271.30053,8480.56239,88521.33568,2509547.135,25060,79696.22144,567026.819,10014.55185,19671.72232,238433.1634,72250.24605,2713866.801,281443.2337,5574610.334,21069.45518,45291.95079,6386.836555,"5C"
"10",2332096,2659.710145,543.1884058,2083.65942,4891.195652,3508.224638,260962.1739,489.4927536,604.9637681,19174.56522,7882.971014,29581.44928,20955.03623,1131.449275,3515.797101,16053.76812,2649.275362,20178.26087,526480.6159,14644.96377,5942.5,655.2173913,8460.869565,600334.058,2231.630435,598.3333333,5632.789855,30734.63768,10014.81884,3760.507246,947266.4493,2384.710145,87566.30435,327573.3333,748598.8043,1939981.486,473715.471,590405.5435,17407.78986,3621.630435,75076.15942,59619.31159,15276.7029,1898.297101,3207116.232,106469.3116,28856.81159,6084.782609,19987.42754,2833.007246,55612.10145,4404744.601,34674.16667,91989.67391,756890.3261,4385.942029,6219.23913,119626.0507,39623.2971,3004566.159,216286.1957,5857216.775,18837.57246,53073.4058,11257.53623,"CT3"
"11",2446230,1949.20082,260.8196721,919.6516393,2650.532787,4918.29918,392199.0369,949.692623,1037.479508,15717.95082,4501.987705,26932.54098,12593.38115,1066.086066,1870.389344,15793.60656,3914.139344,19933.95492,413349.2008,14737.43852,5660.286885,377.5409836,7983.790984,139730.8197,149.2213115,340.4303279,6683.627049,16770.14344,6192.192623,3177.04918,752010.3074,1615.286885,85358.2377,360421.168,420959.4877,2109946.516,266438.0738,383262.8689,25376.22951,4018.463115,90100.38934,38606.88525,36590.57377,6486.987705,2005560.246,51546.92623,20402.52049,4052.069672,15346.96721,5033.442623,57824.5082,2694465.041,14555.45082,72502.35656,686517.3566,6760.409836,12785.28689,204608.9344,34044.07787,2415100.389,218696.3934,4017895.84,8935.635246,30512.0082,NA,"8-9D"
"12",2732999,9290.609137,409.1624365,1755.101523,3653.832487,2902.284264,90584.3401,733.8071066,459.1116751,17464.41624,7967.13198,19408.19797,19545.02538,756.2436548,3019.543147,18178.85787,1905.888325,13992.05584,304656.2944,12730.71066,5672.436548,1503.451777,5452.715736,223423.6548,1143.426396,530.0507614,NA,17340.38071,4886.167513,2492.994924,664876.269,1366.42132,NA,321946.5482,709235.4569,2072706.066,406390.0508,426467.4619,26208.22335,2130.126904,13108.35025,31409.01015,12784.92386,2244.086294,2661521.929,97636.42132,22675.63452,1960.431472,7694.111675,1974.695431,51484.03553,2840729.873,17531.85279,122903.401,1065515.431,891.319797,4893.19797,90189.77157,18787.48731,3205339.619,106824.4162,4762321.066,19860.81218,16738.52792,8545.406091,"2H"
"13",2377587,3134.327808,212.1178637,234.5303867,2897.697974,3500.589319,202894.7145,1360.092081,253.8858195,23449.96317,10556.92449,33447.56906,29447.2744,1048.139963,2659.189687,13352.33886,4030.773481,20490.22099,575436.7772,6288.305709,8470.441989,261.1418048,9334.217311,463310.1842,1347.127072,825.3222836,3536.758748,24927.97422,11537.40331,3017.71639,514152.965,1732.946593,108350.3867,152042.8545,528713.2044,1714499.926,614879.4659,730521.1602,12079.74217,3576.998158,50505.04604,33479.41068,12857.05341,1918.839779,2480370.037,76217.60589,22496.26151,12045.85635,19549.2081,3033.609576,45158.39779,2989112.818,24400.20258,60464.29098,393162.1363,3624.6593,5336.666667,166652.7808,27577.93738,2158892.155,139800.442,4916131.492,17705.69061,45032.90976,NA,"13-15E"
"14",2809223,3923.247423,236.6323024,202.4226804,2801.082474,5148.109966,205134.6735,2043.316151,484.6735395,25309.86254,12795.39519,30418.43643,32750.08591,755.2920962,2750,14239.94845,5254.707904,24169.27835,580094.4845,14933.14433,8719.381443,202.3883162,11429.43299,484562.9553,1248.608247,814.8281787,4032.250859,22184.39863,8647.766323,1720.515464,678720.189,1381.065292,124362.8522,194558.2646,687254.5704,1907792.698,624182.6289,765848.6254,14219.34708,3429.243986,52227.4055,45769.15808,14366.9244,1443.195876,2312786.237,90066.37457,21986.80412,16953.23024,26815.54983,958.7285223,50724.58763,2905592.131,28765.89347,66042.49141,435016.8213,6396.769759,8397.508591,245836.9759,32003.83162,2326602.801,166237.3196,3321174.038,18962.66323,43656.52921,NA,"13-15E"
"15",2878301,2982.49497,276.056338,346.2575453,3536.136821,8545.935614,374821.167,2454.084507,956.9818913,17452.334,9330.020121,30651.83099,27186.41851,804.0040241,2355.150905,12862.49497,3622.535211,19933.34004,538122.6157,17506.76056,6197.625755,474.9899396,8974.788732,391558.8129,1486.036217,614.6478873,5564.16499,32258.2495,10483.09859,3214.144869,653132.5352,1750.945674,120398.672,283649.3763,708611.5493,2022244.346,414485.5131,609388.672,24325.07042,4070.442656,76815.75453,49036.05634,15913.4004,4010.140845,2512015.895,88919.4165,19793.7827,8522.877264,19635.99598,3170.221328,54306.90141,2513612.072,27756.39839,103130.0402,1069930.604,2518.430584,12487.08249,115268.994,27470.04024,2520821.71,195250.7243,6175507.062,23054.22535,51593.09859,NA,"13-15E"
"16",2577441,1710.16632,246.8191268,438.3367983,3376.819127,4633.783784,206266.8191,1592.120582,579.0644491,17432.76507,4817.193347,31479.77131,23224.30353,537.1725572,2331.517672,12826.17464,3463.555094,13153.65904,732452.5572,9254.677755,2642.765073,292.4324324,10067.38046,387703.4927,375.1767152,1612.785863,5697.110187,24867.83784,13911.51767,3522.869023,729944.1164,971.9334719,166675.9875,165062.7651,482461.5593,2201457.63,1029697.609,1294278.129,18140.14553,2495.072765,8260.769231,44837.85863,13188.31601,2230.06237,2501026.985,75224.55301,496.4864865,1620.04158,8842.702703,4444.553015,30405.98753,2905163.576,24016.73597,93375.38462,17049.54262,7926.320166,1725.821206,263643.9917,34232.05821,959209.5842,192251.3721,2107210.208,6310.43659,47270.45738,7906.133056,"4A"
"17",2101219,871.9916143,204.7589099,1144.004193,2882.830189,2095.974843,180429.6855,433.1865828,762.5786164,14474.90566,807.0440252,16935.03145,18787.96646,1259.853249,1740.461216,9118.36478,1754.27673,12825.42977,451452.4948,11952.32704,1336.771488,141.8238994,4289.811321,324360.2516,445.6603774,337.6939203,5569.790356,24617.33753,11130.14675,2063.060797,470744.3606,1638.574423,123724.9476,81656.26834,328975.5975,2328527.799,487868.26,642728.6164,11044.63312,3666.016771,32260,19247.90356,3970.81761,740.2725367,2359015.031,65046.87631,7022.578616,1508.134172,9231.467505,2539.979036,65334.19287,2675947.023,14032.20126,46943.2914,43412.97694,7147.777778,9379.014675,115963.4382,20723.33333,953786.6457,137146.5199,2993921.069,9901.446541,17346.10063,3289.580713,"5C"
"18",1811766,617.9773157,136.9754253,1011.039698,2804.045369,1054.291115,176016.1815,NA,930.2079395,6513.724008,810.2835539,12562.41966,6967.655955,1323.572779,1319.338374,8347.58034,1005.916824,7800.453686,159678.8847,5629.243856,1358.979206,531.4555766,1302.306238,48759.50851,913.6294896,NA,3823.42155,5378.99811,1982.022684,940.7372401,504886.862,1232.911153,24019.03592,65542.68431,214098.5066,1197899.017,157040.7561,225072.1739,12871.77694,1618.185255,51856.14367,14968.35539,6274.385633,1030,1439329.149,33198.20416,10308.84688,3744.63138,7878.733459,2311.00189,21718.33648,2119107.524,8025.500945,45670.15123,339463.6862,3065.557656,1556.124764,84081.55009,40919.65974,1892655.614,178398.8847,1106137.013,2898.676749,18262.47637,3328.846881,"16-20"
"19",2319710,2002.125436,454.3902439,677.7700348,4806.236934,7340.034843,792604.7735,2624.041812,1029.930314,24480.62718,6358.397213,42953.8676,38979.09408,2593.623693,3929.512195,23342.92683,10534.32056,32670.66202,676557.6655,20089.86063,5967.700348,540.5923345,18143.69338,471590.5226,5496.759582,390.8710801,2876.794425,40234.63415,11437.70035,8685.783972,1218836.655,4300.662021,174747.8049,370484.9477,693486.0627,3523533.659,588903.3798,968372.7875,19163.83275,2557.038328,47942.89199,76826.75958,32302.89199,3595.505226,3931237.352,113845.8885,18188.25784,17214.73868,34817.97909,8311.358885,87482.33449,5300942.3,41233.17073,72780.59233,212658.1882,15674.73868,13924.18118,194680.2439,51552.33449,2186993.937,347254.3554,7626025.296,17827.97909,77198.78049,11844.80836,"16-20"
"20",2388353,1367.909408,278.6933798,468.3275261,1963.937282,1801.167247,153528.2578,833.641115,288.5714286,19702.68293,4518.867596,29106.58537,21126.23693,1244.059233,2977.665505,11109.96516,3138.135889,17221.18467,485921.1324,11460.06969,2763.954704,490.7839721,11578.39721,209632.8049,4927.961672,384.9825784,6630.574913,19109.72125,9015.121951,1900.278746,509703.6411,1373.850174,93555.81882,214227.9965,463172.0557,1535432.578,464268.0836,664831.0801,22965,3372.003484,16439.19861,34864.18118,2318.188153,1157.491289,2164273.31,75408.78049,12571.27178,3716.393728,12328.76307,2413.832753,39621.56794,2249809.338,13668.79791,102093.4669,144203.676,3664.12892,3062.8223,111594.2683,25435.19164,638354.1986,160234.0418,2931240,7652.630662,45746.63763,11973.85017,"CT3"
"21",2550285,8231.241685,297.4501109,514.2350333,2590.443459,2792.505543,268919.2239,488.4478936,743.2815965,13408.58093,2284.833703,22688.75831,21287.73836,1064.345898,2408.625277,13191.17517,1141.330377,22425.58758,309718.0266,11849.82262,2736.940133,1724.035477,3042.7051,107872.7051,4358.64745,NA,9035.720621,12168.22616,10015.92018,2138.713969,697268.204,1475.875831,62184.3459,133560.9091,492054.7672,2209325.211,952703.592,930786.541,14489.20177,5071.640798,69768.38137,20909.93348,17725.36585,2852.505543,2648246.208,122131.5965,28396.03104,2882.971175,8843.104213,3377.871397,58305.898,3286322.594,13392.03991,115444.9889,589289.9557,3107.383592,1197.006652,160600.51,40701.41907,3284460.31,205967.7162,1653552.151,5912.150776,31937.33925,9588.913525,"2H"
"22",2599623,1626.189516,330.7862903,476.733871,3271.532258,6768.669355,258962.8629,1540.100806,902.7217742,16156.65323,4171.552419,24125.06048,17777.19758,873.3064516,2167.298387,10119.83871,5824.516129,21035.8871,478682.4395,17233.85081,2466.209677,465.2016129,10704.13306,200743.7097,749.9798387,265.141129,8299.778226,25462.33871,7973.850806,2954.616935,1107460.403,2401.834677,119895.4637,270628.3065,445265.8669,2261827.823,305133.3669,506454.6371,11297.45968,4041.895161,33067.8629,28414.1129,6028.084677,1944.153226,2566960.101,61253.20565,6800.342742,8892.782258,22728.08468,6706.653226,82077.96371,2998465.222,20153.24597,84510.68548,390367.4597,9909.899194,16658.56855,115796.5927,92305.22177,2174463.952,394279.2944,3293204.415,9832.419355,41434.65726,6851.834677,"5C"
"23",2583237,1352.583643,235.6505576,376.6542751,2170.167286,4422.490706,190411.8587,646.8773234,483.2713755,21640.16729,4421.877323,35064.59108,18595.61338,648.0111524,3199.349442,13285.68773,2484.814126,29754.75836,319603.6245,11858.75465,3268.605948,1179.925651,4710.576208,179070.0929,730.5576208,2981.840149,NA,16913.02974,9996.802974,3700.594796,991397.2305,1339.330855,64441.63569,217649.145,731701.5428,1703102.658,726744.7212,781381.3755,19561.93309,3986.598513,114859.5539,29024.25651,17569.77695,1369.405204,2435047.082,135831.0967,370.8921933,10596.52416,18505.57621,2075.855019,55641.6171,2481719.572,29733.01115,185569.7398,1142243.271,1267.713755,5244.182156,171315.9665,41593.27138,3169980.948,261996.6729,2566643.978,11972.11896,30961.4684,NA,"CT3"
"24",2488319,2018.92779,204.4201313,315.3610503,3087.089716,6323.829322,176132.5383,1525.295405,624.0262582,22850.7221,4830.021882,28235.2954,35164.96718,1562.49453,2751.969365,16734.96718,4831.466083,14280.80963,676706.2144,8577.045952,5155.448578,203.6105033,10380.7221,284701.9475,649.7374179,810.940919,10485.31729,24574.04814,14223.74179,2309.365427,777553.895,1596.19256,173749.5405,110618.14,475988.5558,2344069.54,882112.4945,1158931.05,22147.593,2239.540481,15268.94967,37479.54048,3339.649891,1757.789934,2694053.063,80352.18818,14076.25821,5426.126915,12584.98906,2034.595186,56291.81619,2829233.26,22528.66521,73515.60175,100631.4442,7408.008753,3724.201313,252798.3151,58856.6302,1858177.899,294381.0941,2341152.626,4863.698031,28607.19912,4812.625821,"1C"
"25",2445187,1518.549747,196.9983137,618.8532884,2979.359191,5854.991568,216335.2951,1745.278246,487.9763912,19739.07251,5964.350759,17809.96627,30306.98145,1021.214165,3414.249578,12279.52782,4927.976391,15487.36931,452236.543,9656.762226,5392.411467,194.2495784,4297.082631,504197.9089,408.9038786,979.1399663,5993.086003,20001.92243,8004.097808,2331.146712,533974.9241,1729.241147,79506.50927,190070.1518,499758.7015,1715405.936,695327.9933,1006598.938,8102.934233,4344.317032,13138.41484,48486.86341,20711.68634,1917.757167,2231026.779,60479.4941,9908.431703,8373.91231,15554.31703,3300.893761,64744.09781,2369060.877,10724.30017,35504.67116,21919.39292,7562.984823,6195.379427,121941.3491,23034.28331,732539.8314,142230.2361,2562468.583,7686.458685,32429.61214,5072.984823,"13-15B"
"26",2501425,1562.6097,238.2448037,297.6443418,3155.612009,5488.221709,215318.6374,1739.930716,860.2771363,17627.806,4220.993072,18976.69746,20427.64434,1305.103926,2644.803695,14344.54965,3663.140878,17549.19169,341331.963,15189.1224,3313.418014,182.1247113,10891.24711,218380.9469,4045.381062,NA,8068.475751,22811.91686,8749.006928,2059.445727,775460.3233,2776.189376,131028.4758,135264.388,496445.6582,2590620.069,601950.7852,862002.448,12165.91224,5925.404157,39389.1224,34461.33949,20064.13395,1852.21709,2674082.356,65847.22864,10471.91686,4618.452656,18118.82217,5683.071594,75470.64665,3532532.91,14694.73441,39594.98845,311570.7852,7829.722864,15646.92841,172062.0092,33149.46882,2291531.455,196343.0716,3712972.748,10740.02309,40477.29792,5163.048499,"13-15B"
"27",2669546,1150.193133,275.27897,564.6566524,2597.875536,4698.454936,276443.1974,1064.935622,552.7253219,20885.15021,4400.965665,21586.82403,25268.28326,1032.017167,2943.562232,15789.39914,4638.454936,14409.46352,575954.0558,16282.2103,3416.459227,208.1759657,6381.716738,419467.1674,751.4592275,700.6008584,6849.44206,25792.16738,6488.991416,2293.347639,723787.5751,2011.459227,138839.8283,230342.3391,456088.6481,2397186.33,482134.1631,637483.5193,9742.682403,2299.806867,9686.39485,53621.97425,18350.49356,2343.240343,2555258.863,60950.53648,9162.7897,5042.274678,12445.62232,2745.793991,50357.76824,3022098.197,21598.49785,50346.07296,154077.1888,8507.7897,4612.296137,105103.3262,31844.14163,1726781.18,201234.206,2925377.296,3118.776824,39314.54936,5696.716738,"1C"
