Timestamps,date,hour,mdh, W/m² Solar Radiation, mm Precipitation, Lightning Activity, km Lightning Distance,° Wind Direction, m/s Wind Speed, m/s Gust Speed, °C Air Temperature, kPa Vapor Pressure, kPa Atmospheric Pressure,° X-axis Level,° Y-axis Level, mm/h Max Precip Rate, °C RH Sensor Temp, kPa VPD,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
7/2/22 22:30,7/2/22,22:30:00,7 2 22,0,0,0,0,294,0.42,1.1,14.6,1.356,100.63,0.9,0.5,0,14.3,0.3,100,8301,100.59,14.7
7/2/22 22:45,7/2/22,22:45:00,7 2 22,0,0,0,0,297,0.55,1.05,14.3,1.354,100.63,0.9,0.4,0,14,0.27,100,8295,100.58,14.2
7/2/22 23:00,7/2/22,23:00:00,7 2 23,0,0,0,0,75,0.45,0.97,14,1.343,100.63,1,0.5,0,13.6,0.25,100,8297,100.59,13.8
7/2/22 23:15,7/2/22,23:15:00,7 2 23,0,0,0,0,249,0.71,1.93,14,1.328,100.63,0.9,0.5,0,13.3,0.27,100,8292,100.6,13.5
7/2/22 23:30,7/2/22,23:30:00,7 2 23,0,0,0,0,253,0.54,1.82,13.9,1.327,100.64,0.9,0.5,0,13.4,0.26,100,8293,100.6,13.5
7/2/22 23:45,7/2/22,23:45:00,7 2 23,0,0,0,0,143,0.29,0.69,13.7,1.336,100.64,0.9,0.5,0,13.3,0.23,100,8293,100.61,13.3
7/3/22 0:00,7/3/22,0:00:00,7 3 0,0,0,0,0,261,0.75,1.68,13.8,1.329,100.64,0.9,0.5,0,13.2,0.24,100,8291,100.61,13.2
7/3/22 0:15,7/3/22,0:15:00,7 3 0,0,0,0,0,305,0.6,1.42,13.5,1.32,100.64,0.9,0.5,0,13.2,0.23,100,8265,100.61,13.4
7/3/22 0:30,7/3/22,0:30:00,7 3 0,0,0,0,0,271,0.68,1.15,12.9,1.307,100.64,0.9,0.4,0,12.8,0.18,100,8274,100.61,13.1
7/3/22 0:45,7/3/22,0:45:00,7 3 0,0,0,0,0,265,0.67,1.22,12.8,1.299,100.64,0.9,0.5,0,12.5,0.18,100,8273,100.61,12.7
7/3/22 1:00,7/3/22,1:00:00,7 3 1,0,0,0,0,244,0.42,0.83,12.9,1.311,100.65,0.9,0.5,0,12.4,0.17,100,8276,100.63,12.7
7/3/22 1:15,7/3/22,1:15:00,7 3 1,0,0,0,0,293,0.57,1.06,13.3,1.343,100.66,0.9,0.5,0,12.7,0.18,100,8272,100.63,13
7/3/22 1:30,7/3/22,1:30:00,7 3 1,0,0,0,0,275,0.57,0.97,13.4,1.369,100.67,0.9,0.5,0,13,0.17,100,8271,100.64,13.3
7/3/22 1:45,7/3/22,1:45:00,7 3 1,0,0,0,0,260,0.68,1.23,13.6,1.401,100.68,0.9,0.5,0,13.2,0.15,100,8270,100.65,13.5
7/3/22 2:00,7/3/22,2:00:00,7 3 2,0,0,0,0,270,0.78,1.45,13.8,1.399,100.68,0.9,0.5,0,13.4,0.18,100,8271,100.65,13.6
7/3/22 2:15,7/3/22,2:15:00,7 3 2,0,0,0,0,266,1.07,1.81,14.1,1.375,100.69,1,0.5,0,13.6,0.23,100,8270,100.66,13.8
7/3/22 2:30,7/3/22,2:30:00,7 3 2,0,0,0,0,258,1.17,2.43,14.1,1.335,100.7,1,0.5,0,13.8,0.28,100,8271,100.67,14
7/3/22 2:45,7/3/22,2:45:00,7 3 2,0,0,0,0,266,1.36,3.11,14.1,1.307,100.71,1,0.5,0,13.8,0.3,100,8267,100.67,14.1
7/3/22 3:00,7/3/22,3:00:00,7 3 3,0,0,0,0,259,1,1.9,14,1.297,100.71,1,0.5,0,13.8,0.3,100,8267,100.68,14.1
7/3/22 3:15,7/3/22,3:15:00,7 3 3,0,0,0,0,244,0.71,1.46,14,1.289,100.71,0.9,0.5,0,13.8,0.31,100,8266,100.67,14.1
7/3/22 3:30,7/3/22,3:30:00,7 3 3,0,0,0,0,256,0.81,1.64,14,1.281,100.71,1,0.5,0,13.8,0.32,100,8267,100.68,14.1
7/3/22 3:45,7/3/22,3:45:00,7 3 3,0,0,0,0,239,0.6,1.32,14,1.281,100.72,1,0.5,0,13.8,0.32,100,8266,100.68,14.1
7/3/22 4:00,7/3/22,4:00:00,7 3 4,0,0,0,0,243,0.85,1.9,14,1.281,100.71,1,0.5,0,13.8,0.31,100,8263,100.68,14.1
7/3/22 4:15,7/3/22,4:15:00,7 3 4,0,0,0,0,262,1.33,3.04,14,1.269,100.73,1,0.5,0,13.8,0.33,100,8263,100.69,14.1
7/3/22 4:30,7/3/22,4:30:00,7 3 4,0,0,0,0,276,1.15,2.48,13.9,1.261,100.73,0.9,0.5,0,13.7,0.33,100,8263,100.7,14.1
7/3/22 4:45,7/3/22,4:45:00,7 3 4,0,0,0,0,256,0.69,1.36,13.8,1.269,100.74,1,0.4,0,13.7,0.31,100,8258,100.7,14
7/3/22 5:00,7/3/22,5:00:00,7 3 5,0,0,0,0,221,0.59,1.27,13.8,1.274,100.74,1,0.5,0,13.6,0.3,100,8260,100.71,14
7/3/22 5:15,7/3/22,5:15:00,7 3 5,0,0,0,0,253,0.71,1.49,13.8,1.279,100.74,1,0.5,0,13.6,0.3,100,8257,100.71,13.9
7/3/22 5:30,7/3/22,5:30:00,7 3 5,0,0,0,0,288,0.42,0.95,13.7,1.285,100.73,1,0.4,0,13.5,0.28,100,8257,100.7,13.9
7/3/22 5:45,7/3/22,5:45:00,7 3 5,0.1,0,0,0,254,0.75,1.19,13.6,1.295,100.73,0.9,0.5,0,13.5,0.26,100,8258,100.7,13.8
7/3/22 6:00,7/3/22,6:00:00,7 3 6,4.5,0,0,0,274,0.42,0.9,13.6,1.298,100.73,0.9,0.5,0,13.4,0.26,100,8254,100.7,13.8
7/3/22 6:15,7/3/22,6:15:00,7 3 6,13.4,0,0,0,195,0.48,0.78,13.6,1.319,100.73,1,0.4,0,13.4,0.23,100,8251,100.71,13.8
7/3/22 6:30,7/3/22,6:30:00,7 3 6,15.4,0,0,0,106,0.34,0.62,13.6,1.331,100.74,0.9,0.5,0,13.5,0.23,100,8251,100.71,13.8
7/3/22 6:45,7/3/22,6:45:00,7 3 6,10.9,0,0,0,40,0.31,0.53,13.7,1.341,100.75,1,0.5,0,13.6,0.22,100,8252,100.72,13.9
7/3/22 7:00,7/3/22,7:00:00,7 3 7,9.5,0.17,0,0,11,0.22,0.54,13.6,1.375,100.76,1,0.6,2,13.6,0.18,100,8248,100.72,13.9
7/3/22 7:15,7/3/22,7:15:00,7 3 7,13.9,0.051,0,0,66,0.43,1.35,13.5,1.412,100.76,1,0.5,1,13.5,0.13,100,8250,100.73,13.8
7/3/22 7:30,7/3/22,7:30:00,7 3 7,40.4,0.017,0,0,53,0.82,2.06,13.4,1.429,100.76,1,0.5,1,13.5,0.11,100,8247,100.73,13.8
7/3/22 7:45,7/3/22,7:45:00,7 3 7,57.1,0.034,0,0,52,1.31,2.18,13.2,1.429,100.75,1,0.5,1,13.5,0.09,100,8246,100.73,13.8
7/3/22 8:00,7/3/22,8:00:00,7 3 8,50,0,0,0,60,1.38,2.33,13.3,1.431,100.77,0.9,0.4,0,13.4,0.1,100,8243,100.74,13.7
7/3/22 8:15,7/3/22,8:15:00,7 3 8,49.3,0.017,0,0,45,0.94,1.67,13.3,1.433,100.77,1,0.5,1,13.4,0.09,100,8243,100.74,13.7
7/3/22 8:30,7/3/22,8:30:00,7 3 8,32,0,0,0,34,0.8,2.04,13.3,1.43,100.76,1,0.5,0,13.4,0.09,100,8242,100.73,13.7
7/3/22 8:45,7/3/22,8:45:00,7 3 8,23.8,0.017,0,0,56,0.37,1.1,13.2,1.427,100.76,1,0.5,1,13.3,0.09,100,8240,100.73,13.7
7/3/22 9:00,7/3/22,9:00:00,7 3 9,56.3,0.017,0,0,18,0.55,2.09,13.1,1.433,100.76,0.9,0.5,1,13.3,0.07,100,8241,100.73,13.7
7/3/22 9:15,7/3/22,9:15:00,7 3 9,98.2,0,0,0,56,1,2.01,13.2,1.44,100.76,0.9,0.4,0,13.5,0.08,100,8239,100.74,13.8
7/3/22 9:30,7/3/22,9:30:00,7 3 9,134.5,0,0,0,46,1.2,2.15,13.3,1.438,100.76,0.9,0.5,0,13.8,0.09,100,8240,100.74,14
7/3/22 9:45,7/3/22,9:45:00,7 3 9,152.5,0,0,0,67,1.17,2.09,13.5,1.446,100.76,1,0.4,0,14.1,0.1,100,8240,100.73,14.4
7/3/22 10:00,7/3/22,10:00:00,7 3 10,150.8,0,0,0,58,1.1,1.93,13.7,1.449,100.76,1,0.5,0,14.4,0.12,100,8242,100.73,14.7
7/3/22 10:15,7/3/22,10:15:00,7 3 10,159.5,0,0,0,62,1.36,2.46,13.9,1.453,100.76,1,0.5,0,14.6,0.13,100,8243,100.73,14.9
7/3/22 10:30,7/3/22,10:30:00,7 3 10,220.5,0,0,0,57,1.39,2.43,13.8,1.464,100.76,1,0.4,0,14.8,0.11,100,8247,100.73,15.1
7/3/22 10:45,7/3/22,10:45:00,7 3 10,353.8,0,0,0,48,1.36,2.21,13.8,1.483,100.76,1,0.5,0,15.4,0.1,100,8254,100.73,15.6
7/3/22 11:00,7/3/22,11:00:00,7 3 11,529.8,0,0,0,62,1.58,2.75,14.5,1.516,100.76,1.1,0.5,0,16.6,0.13,100,8267,100.73,16.6
7/3/22 11:15,7/3/22,11:15:00,7 3 11,457.2,0,0,0,76,1.35,2.71,14.8,1.496,100.77,1.2,0.5,0,17.4,0.19,100,8275,100.73,17.5
7/3/22 11:30,7/3/22,11:30:00,7 3 11,296.3,0,0,0,321,1.15,2.84,15,1.481,100.77,1.1,0.5,0,17.6,0.22,100,8274,100.73,17.9
7/3/22 11:45,7/3/22,11:45:00,7 3 11,292.5,0,0,0,255,0.82,1.83,15.1,1.453,100.78,1.1,0.5,0,17.4,0.26,100,8276,100.73,18
7/3/22 12:00,7/3/22,12:00:00,7 3 12,294.9,0,0,0,246,0.95,2.49,15.4,1.46,100.78,1.2,0.5,0,17.5,0.28,100,8278,100.73,18.3
7/3/22 12:15,7/3/22,12:15:00,7 3 12,313.5,0,0,0,242,0.89,2.25,15.5,1.467,100.78,1.1,0.5,0,17.7,0.29,100,8280,100.73,18.5
7/3/22 12:30,7/3/22,12:30:00,7 3 12,745.3,0,0,0,224,0.85,2.64,16.5,1.503,100.75,1.3,0.5,0,19,0.37,100,8307,100.71,19.3
7/3/22 12:45,7/3/22,12:45:00,7 3 12,637.3,0,0,0,223,1.01,2.78,17.2,1.505,100.74,1.4,0.5,0,21.2,0.45,100,8314,100.69,20.8
7/3/22 13:00,7/3/22,13:00:00,7 3 13,554.9,0,0,0,149,1.05,2.2,17.2,1.467,100.74,1.3,0.5,0,20.8,0.5,100,8330,100.68,21.3
7/3/22 13:15,7/3/22,13:15:00,7 3 13,928.7,0,0,0,125,1.52,5.19,18.5,1.493,100.72,1.3,0.4,0,21.9,0.64,100,8345,100.67,22
7/3/22 13:30,7/3/22,13:30:00,7 3 13,530.1,0,0,0,245,1.06,2.19,18.3,1.448,100.72,1.4,0.5,0,22.1,0.65,100,8341,100.65,22.7
7/3/22 13:45,7/3/22,13:45:00,7 3 13,1061.1,0,0,0,141,1.25,2.88,19.3,1.453,100.7,1.5,0.5,0,23.1,0.78,100,8376,100.64,23.4
7/3/22 14:00,7/3/22,14:00:00,7 3 14,588.9,0,0,0,175,1.13,2.43,19.2,1.439,100.69,1.4,0.5,0,23.5,0.78,100,8368,100.62,24.4
7/3/22 14:15,7/3/22,14:15:00,7 3 14,605.1,0,0,0,105,1.18,3.12,19.1,1.411,100.69,1.4,0.4,0,22.7,0.79,100,8370,100.61,24.1
7/3/22 14:30,7/3/22,14:30:00,7 3 14,306.9,0,0,0,233,1.04,3.02,19,1.379,100.68,1.4,0.5,0,22.2,0.81,100,8367,100.6,23.5
7/3/22 14:45,7/3/22,14:45:00,7 3 14,844.5,0,0,0,114,0.81,2.01,19.6,1.391,100.66,1.4,0.4,0,22.4,0.89,100,8384,100.59,23.4
7/3/22 15:00,7/3/22,15:00:00,7 3 15,897.6,0,0,0,208,0.97,2.32,20.7,1.425,100.64,1.5,0.5,0,24.5,1.02,100,8390,100.57,25.1
7/3/22 15:15,7/3/22,15:15:00,7 3 15,544.5,0,0,0,240,0.91,2,20.5,1.406,100.64,1.6,0.5,0,24.8,1.01,100,8387,100.56,25.5
7/3/22 15:30,7/3/22,15:30:00,7 3 15,569.2,0,0,0,22,1.05,2.93,20.3,1.407,100.63,1.6,0.5,0,24.3,0.97,100,8387,100.55,24.8
7/3/22 15:45,7/3/22,15:45:00,7 3 15,686.9,0,0,0,112,1.55,2.88,20.5,1.385,100.61,1.5,0.4,0,24,1.03,100,8385,100.53,24.7
7/3/22 16:00,7/3/22,16:00:00,7 3 16,523.4,0,0,0,94,1.27,2.43,20.6,1.388,100.61,1.4,0.5,0,23.9,1.03,100,8380,100.53,24.8
7/3/22 16:15,7/3/22,16:15:00,7 3 16,427.1,0,0,0,128,1.01,2.09,20.4,1.405,100.6,1.5,0.5,0,23.4,1,100,8380,100.52,24.4
7/3/22 16:30,7/3/22,16:30:00,7 3 16,567.9,0,0,0,37,0.92,2.17,20.7,1.417,100.59,1.4,0.5,0,23.3,1.02,100,8377,100.51,24
7/3/22 16:45,7/3/22,16:45:00,7 3 16,496.1,0,0,0,12,0.85,2.04,21.2,1.447,100.58,1.5,0.4,0,24.2,1.07,100,8373,100.5,24.7
7/3/22 17:00,7/3/22,17:00:00,7 3 17,590.3,0,0,0,100,1.39,2.74,21.1,1.417,100.57,1.5,0.5,0,24.2,1.09,100,8370,100.49,24.5
7/3/22 17:15,7/3/22,17:15:00,7 3 17,573.9,0,0,0,218,1.06,2.74,21.5,1.415,100.56,1.5,0.4,0,24.6,1.15,100,8363,100.48,25.2
7/3/22 17:30,7/3/22,17:30:00,7 3 17,543.3,0,0,0,57,0.78,1.65,21.7,1.438,100.56,1.6,0.4,0,25.1,1.16,100,8360,100.47,25.3
7/3/22 17:45,7/3/22,17:45:00,7 3 17,515.2,0,0,0,158,0.83,2.03,22.1,1.447,100.55,1.5,0.4,0,25.6,1.21,100,8350,100.46,25.6
7/3/22 18:00,7/3/22,18:00:00,7 3 18,454.6,0,0,0,58,1.09,2.1,21.8,1.431,100.54,1.6,0.4,0,25.5,1.18,100,8346,100.45,25.7
7/3/22 18:15,7/3/22,18:15:00,7 3 18,408.6,0,0,0,75,1.04,3.39,21.7,1.425,100.53,1.5,0.4,0,25,1.17,100,8338,100.45,25
7/3/22 18:30,7/3/22,18:30:00,7 3 18,363.7,0,0,0,144,0.9,1.88,21.9,1.441,100.52,1.5,0.4,0,24.9,1.19,100,8331,100.44,25.1
7/3/22 18:45,7/3/22,18:45:00,7 3 18,135.5,0,0,0,92,0.7,2.17,21.8,1.407,100.52,1.5,0.5,0,24.4,1.21,100,8325,100.43,24.7
7/3/22 19:00,7/3/22,19:00:00,7 3 19,65.3,0,0,0,103,0.69,1.73,21.8,1.399,100.52,1.4,0.4,0,23.2,1.2,100,8320,100.43,23.5
7/3/22 19:15,7/3/22,19:15:00,7 3 19,68.5,0,0,0,99,1.03,2.04,21.2,1.391,100.52,1.4,0.5,0,22.1,1.12,100,8315,100.43,22.6
7/3/22 19:30,7/3/22,19:30:00,7 3 19,69.8,0,0,0,212,0.68,1.19,20.9,1.417,100.53,1.3,0.5,0,21.4,1.05,100,8311,100.44,21.9
7/3/22 19:45,7/3/22,19:45:00,7 3 19,66.9,0,0,0,189,0.47,1.17,20.5,1.499,100.53,1.3,0.5,0,21,0.91,100,8305,100.45,21.4
7/3/22 20:00,7/3/22,20:00:00,7 3 20,118.9,0,0,0,161,0.42,0.69,19.9,1.551,100.53,1.3,0.5,0,20.6,0.77,100,8304,100.45,21
7/3/22 20:15,7/3/22,20:15:00,7 3 20,127.7,0,0,0,245,0.87,3.08,20.6,1.532,100.53,1.3,0.4,0,21.1,0.9,100,8300,100.45,22
7/3/22 20:30,7/3/22,20:30:00,7 3 20,76.3,0,0,0,281,1.67,3.09,19.7,1.491,100.55,1.2,0.5,0,21.1,0.81,100,8300,100.47,21.8
7/3/22 20:45,7/3/22,20:45:00,7 3 20,28.9,0,0,0,266,1.54,2.74,18.3,1.471,100.56,1.2,0.4,0,19.9,0.63,100,8296,100.48,20.5
7/3/22 21:00,7/3/22,21:00:00,7 3 21,6.7,0,0,0,264,1.56,2.74,17.3,1.412,100.58,1.2,0.5,0,18.2,0.56,100,8292,100.51,18.9
7/3/22 21:15,7/3/22,21:15:00,7 3 21,1.3,0,0,0,266,1.47,2.91,16.7,1.382,100.58,1.1,0.5,0,17,0.52,100,8286,100.52,17.7
7/3/22 21:30,7/3/22,21:30:00,7 3 21,0,0,0,0,281,0.97,2.31,16.1,1.37,100.6,1.1,0.6,0,16.3,0.46,100,8276,100.54,16.9
7/3/22 21:45,7/3/22,21:45:00,7 3 21,0,0,0,0,294,0.68,1.43,15.4,1.36,100.61,1,0.5,0,15.4,0.39,100,8275,100.56,16
7/3/22 22:00,7/3/22,22:00:00,7 3 22,0,0,0,0,256,0.4,0.95,14.9,1.348,100.62,1,0.5,0,14.8,0.34,100,8274,100.57,15.2
7/3/22 22:15,7/3/22,22:15:00,7 3 22,0,0,0,0,258,0.5,0.86,14.6,1.343,100.62,1,0.5,0,14.2,0.31,100,8270,100.58,14.5
7/3/22 22:30,7/3/22,22:30:00,7 3 22,0,0,0,0,242,0.39,1.33,14.6,1.361,100.62,1,0.4,0,14,0.3,100,8268,100.58,14.3
7/3/22 22:45,7/3/22,22:45:00,7 3 22,0,0,0,0,77,0.39,0.68,14.4,1.386,100.62,1,0.5,0,14,0.26,100,8267,100.58,14.2
7/3/22 23:00,7/3/22,23:00:00,7 3 23,0,0,0,0,89,0.46,0.65,14.4,1.387,100.62,1,0.5,0,13.9,0.26,100,8266,100.58,14.1
7/3/22 23:15,7/3/22,23:15:00,7 3 23,0,0,0,0,72,0.25,0.66,14.2,1.389,100.62,1,0.5,0,13.8,0.23,100,8266,100.59,13.8
7/3/22 23:30,7/3/22,23:30:00,7 3 23,0,0,0,0,104,0.37,0.97,14,1.385,100.63,1,0.5,0,13.7,0.21,100,8265,100.59,13.5
7/3/22 23:45,7/3/22,23:45:00,7 3 23,0,0,0,0,307,0.29,0.52,13.6,1.364,100.64,1,0.6,0,13.2,0.19,100,8265,100.6,13
7/4/22 0:00,7/4/22,0:00:00,7 4 0,0,0,0,0,74,0.55,0.82,13.3,1.358,100.64,0.9,0.4,0,12.8,0.17,100,8262,100.61,12.7
7/4/22 0:15,7/4/22,0:15:00,7 4 0,0,0,0,0,60,0.44,0.71,12.8,1.343,100.63,1,0.5,0,12.4,0.13,100,8254,100.61,12.4
7/4/22 0:30,7/4/22,0:30:00,7 4 0,0,0,0,0,306,0.2,0.45,12.4,1.323,100.63,0.9,0.5,0,12,0.11,100,8255,100.6,11.9
7/4/22 0:45,7/4/22,0:45:00,7 4 0,0,0,0,0,82,0.35,0.88,12.1,1.301,100.63,0.8,0.5,0,11.6,0.11,100,8253,100.61,11.5
7/4/22 1:00,7/4/22,1:00:00,7 4 1,0,0,0,0,74,0.57,1.1,12,1.302,100.63,0.9,0.5,0,11.4,0.1,100,8254,100.61,11.3
7/4/22 1:15,7/4/22,1:15:00,7 4 1,0,0,0,0,83,0.51,1.37,11.8,1.293,100.63,0.8,0.5,0,11.2,0.09,100,8253,100.61,11.2
7/4/22 1:30,7/4/22,1:30:00,7 4 1,0,0,0,0,67,0.47,0.95,11.7,1.292,100.63,0.8,0.5,0,11.2,0.08,100,8251,100.62,11.1
7/4/22 1:45,7/4/22,1:45:00,7 4 1,0,0,0,0,84,0.56,1.06,11.7,1.301,100.63,0.9,0.5,0,11.2,0.07,100,8251,100.62,11.2
7/4/22 2:00,7/4/22,2:00:00,7 4 2,0,0,0,0,73,0.47,0.75,11.7,1.307,100.63,0.8,0.5,0,11.3,0.07,100,8250,100.62,11.2
7/4/22 2:15,7/4/22,2:15:00,7 4 2,0,0,0,0,93,0.31,0.86,11.4,1.296,100.64,0.8,0.5,0,11.1,0.05,100,8248,100.63,11
7/4/22 2:30,7/4/22,2:30:00,7 4 2,0,0,0,0,41,0.28,0.72,11.2,1.262,100.64,0.8,0.5,0,10.7,0.07,100,8247,100.63,10.5
7/4/22 2:45,7/4/22,2:45:00,7 4 2,0,0,0,0,91,0.23,0.58,11,1.253,100.64,0.8,0.5,0,10.5,0.06,100,8246,100.63,10.4
7/4/22 3:00,7/4/22,3:00:00,7 4 3,0,0,0,0,63,0.36,0.67,10.7,1.232,100.65,0.8,0.5,0,10.2,0.06,100,8243,100.64,10.1
7/4/22 3:15,7/4/22,3:15:00,7 4 3,0,0,0,0,65,0.32,0.51,10.5,1.215,100.65,0.8,0.5,0,10,0.05,100,8242,100.64,9.8
7/4/22 3:30,7/4/22,3:30:00,7 4 3,0,0,0,0,56,0.3,0.64,10.4,1.204,100.65,0.8,0.4,0,9.8,0.05,100,8244,100.65,9.6
7/4/22 3:45,7/4/22,3:45:00,7 4 3,0,0,0,0,103,0.45,0.94,10.3,1.186,100.66,0.8,0.5,0,9.6,0.07,100,8243,100.66,9.4
7/4/22 4:00,7/4/22,4:00:00,7 4 4,0,0,0,0,75,0.69,0.91,10.4,1.206,100.66,0.8,0.5,0,9.8,0.06,100,8242,100.66,9.5
7/4/22 4:15,7/4/22,4:15:00,7 4 4,0,0,0,0,12,0.33,0.61,10.1,1.195,100.66,0.8,0.5,0,9.7,0.04,100,8240,100.66,9.5
7/4/22 4:30,7/4/22,4:30:00,7 4 4,0,0,0,0,74,0.28,0.55,9.8,1.172,100.67,0.8,0.5,0,9.4,0.04,100,8241,100.67,9.2
7/4/22 4:45,7/4/22,4:45:00,7 4 4,0,0,0,0,86,0.55,0.94,9.9,1.165,100.67,0.8,0.5,0,9.3,0.06,100,8238,100.67,9
7/4/22 5:00,7/4/22,5:00:00,7 4 5,0,0,0,0,74,0.61,0.99,9.8,1.167,100.68,0.8,0.5,0,9.4,0.05,100,8238,100.68,9.1
7/4/22 5:15,7/4/22,5:15:00,7 4 5,0,0,0,0,61,0.45,0.68,9.6,1.154,100.68,0.7,0.5,0,9.2,0.04,100,8235,100.68,9
7/4/22 5:30,7/4/22,5:30:00,7 4 5,0.5,0,0,0,66,0.26,0.74,9.4,1.141,100.69,0.8,0.5,0,9,0.04,100,8236,100.69,8.8
7/4/22 5:45,7/4/22,5:45:00,7 4 5,4.3,0,0,0,317,0.29,0.58,8.8,1.109,100.7,0.7,0.5,0,8.6,0.02,100,8234,100.71,8.4
7/4/22 6:00,7/4/22,6:00:00,7 4 6,12.5,0,0,0,52,0.42,0.85,8.8,1.093,100.71,0.7,0.4,0,8.4,0.04,100,8235,100.72,8.3
7/4/22 6:15,7/4/22,6:15:00,7 4 6,40.3,0,0,0,76,0.37,0.73,9.1,1.109,100.72,0.7,0.5,0,8.6,0.05,100,8234,100.73,8.4
7/4/22 6:30,7/4/22,6:30:00,7 4 6,85.3,0,0,0,89,0.47,0.64,9.5,1.169,100.73,0.8,0.5,0,9.5,0.02,100,8232,100.74,9.3
7/4/22 6:45,7/4/22,6:45:00,7 4 6,132.6,0,0,0,92,0.35,0.88,10.1,1.237,100.75,0.8,0.5,0,10.7,#N/A,100,8234,100.75,10.5
7/4/22 7:00,7/4/22,7:00:00,7 4 7,164.5,0,0,0,77,0.48,0.85,11.1,1.323,100.75,0.9,0.5,0,12,#N/A,100,8235,100.74,11.5
7/4/22 7:15,7/4/22,7:15:00,7 4 7,197.5,0.017,0,0,100,0.48,1.18,11.9,1.393,100.75,0.9,0.5,1,13.2,#N/A,100,8244,100.74,12.5
7/4/22 7:30,7/4/22,7:30:00,7 4 7,234.6,0,0,0,90,0.74,1.38,12.2,1.422,100.76,1,0.5,0,14,#N/A,100,8247,100.75,13.2
7/4/22 7:45,7/4/22,7:45:00,7 4 7,283.4,0,0,0,105,0.82,1.56,12.8,1.469,100.76,1,0.5,0,14.8,0,100,8257,100.75,13.9
7/4/22 8:00,7/4/22,8:00:00,7 4 8,328.7,0,0,0,76,0.48,1.15,13.2,1.477,100.77,1.1,0.5,0,16.2,0.03,100,8268,100.75,14.9
7/4/22 8:15,7/4/22,8:15:00,7 4 8,216.5,0,0,0,134,0.4,1.11,13.8,1.444,100.78,1.1,0.5,0,16.7,0.14,100,8268,100.75,15.7
7/4/22 8:30,7/4/22,8:30:00,7 4 8,335.9,0,0,0,87,0.76,1.9,14.2,1.46,100.78,1.1,0.6,0,17.2,0.15,100,8279,100.75,16.3
7/4/22 8:45,7/4/22,8:45:00,7 4 8,450.1,0,0,0,110,0.67,2.27,14.8,1.469,100.77,1.1,0.5,0,17.8,0.22,100,8297,100.74,17
7/4/22 9:00,7/4/22,9:00:00,7 4 9,222.7,0,0,0,112,0.79,2.01,14.8,1.44,100.79,1.2,0.5,0,17.8,0.25,100,8293,100.74,17.7
7/4/22 9:15,7/4/22,9:15:00,7 4 9,525.5,0,0,0,160,0.78,2,15.4,1.456,100.76,1.1,0.5,0,18.1,0.29,100,8311,100.73,18.1
7/4/22 9:30,7/4/22,9:30:00,7 4 9,571.2,0,0,0,88,1.56,3.45,15.9,1.478,100.75,1.3,0.5,0,20.2,0.33,100,8322,100.71,19.8
7/4/22 9:45,7/4/22,9:45:00,7 4 9,198,0,0,0,82,1.43,2.75,15.4,1.395,100.77,1.3,0.5,0,18.6,0.35,100,8320,100.71,19.5
7/4/22 10:00,7/4/22,10:00:00,7 4 10,447.1,0,0,0,51,1.59,3.72,15.5,1.401,100.77,1.2,0.5,0,17.9,0.36,100,8330,100.72,18.6
7/4/22 10:15,7/4/22,10:15:00,7 4 10,590.5,0,0,0,67,1.53,2.86,16.1,1.423,100.75,1.3,0.5,0,19.1,0.4,100,8342,100.71,19.2
7/4/22 10:30,7/4/22,10:30:00,7 4 10,692.5,0,0,0,52,1.29,2.94,16.6,1.44,100.75,1.3,0.6,0,20.4,0.44,100,8357,100.7,20.3
7/4/22 10:45,7/4/22,10:45:00,7 4 10,527.7,0,0,0,262,0.95,2.19,16.7,1.441,100.75,1.4,0.5,0,21.1,0.46,100,8360,100.69,21.2
7/4/22 11:00,7/4/22,11:00:00,7 4 11,387.3,0,0,0,344,1.2,2.56,16.4,1.413,100.76,1.3,0.4,0,20.3,0.45,100,8359,100.69,20.9
7/4/22 11:15,7/4/22,11:15:00,7 4 11,430.5,0,0,0,280,0.96,2.08,16.6,1.424,100.75,1.4,0.5,0,19.8,0.46,100,8365,100.69,20.4
7/4/22 11:30,7/4/22,11:30:00,7 4 11,638.3,0,0,0,229,0.96,2.28,17.1,1.464,100.74,1.3,0.5,0,20.6,0.49,100,8383,100.68,20.8
7/4/22 11:45,7/4/22,11:45:00,7 4 11,904.4,0,0,0,253,1.36,2.75,17.9,1.501,100.72,1.4,0.5,0,22.1,0.55,100,8405,100.67,21.8
7/4/22 12:00,7/4/22,12:00:00,7 4 12,898.5,0,0,0,222,1.27,2.95,18.5,1.512,100.7,1.4,0.5,0,23,0.61,100,8417,100.64,22.9
7/4/22 12:15,7/4/22,12:15:00,7 4 12,916.7,0,0,0,233,1.26,3.05,19,1.513,100.69,1.4,0.5,0,23.3,0.68,100,8430,100.62,23.6
7/4/22 12:30,7/4/22,12:30:00,7 4 12,942.1,0,0,0,175,0.9,2.34,19.9,1.55,100.68,1.5,0.5,0,24.1,0.77,100,8438,100.61,24.7
7/4/22 12:45,7/4/22,12:45:00,7 4 12,864.9,0,0,0,61,1.32,3.45,20,1.549,100.68,1.6,0.5,0,24.7,0.79,100,8441,100.6,25.3
